,STIM1_0.pdb_ringEdges,STIM1_1.pdb_ringEdges,STIM1_2.pdb_ringEdges,STIM1_3.pdb_ringEdges,STIM1_4.pdb_ringEdges,STIM1_5.pdb_ringEdges,STIM1_6.pdb_ringEdges,STIM1_7.pdb_ringEdges,STIM1_8.pdb_ringEdges,STIM1_9.pdb_ringEdges,STIM1_10.pdb_ringEdges,STIM1_11.pdb_ringEdges,STIM1_12.pdb_ringEdges,STIM1_13.pdb_ringEdges,STIM1_14.pdb_ringEdges,STIM1_15.pdb_ringEdges,STIM1_16.pdb_ringEdges,STIM1_17.pdb_ringEdges,STIM1_18.pdb_ringEdges,STIM1_19.pdb_ringEdges,STIM1_20.pdb_ringEdges,STIM1_21.pdb_ringEdges,STIM1_22.pdb_ringEdges,STIM1_23.pdb_ringEdges,STIM1_24.pdb_ringEdges,STIM1_25.pdb_ringEdges,STIM1_26.pdb_ringEdges,STIM1_27.pdb_ringEdges,STIM1_28.pdb_ringEdges,STIM1_29.pdb_ringEdges,STIM1_30.pdb_ringEdges,STIM1_31.pdb_ringEdges,STIM1_32.pdb_ringEdges,STIM1_33.pdb_ringEdges,STIM1_34.pdb_ringEdges,STIM1_35.pdb_ringEdges,STIM1_36.pdb_ringEdges,STIM1_37.pdb_ringEdges,STIM1_38.pdb_ringEdges,STIM1_39.pdb_ringEdges,STIM1_40.pdb_ringEdges,STIM1_41.pdb_ringEdges,STIM1_42.pdb_ringEdges,STIM1_43.pdb_ringEdges,STIM1_44.pdb_ringEdges,STIM1_45.pdb_ringEdges,STIM1_46.pdb_ringEdges,STIM1_47.pdb_ringEdges,STIM1_48.pdb_ringEdges,STIM1_49.pdb_ringEdges,STIM1_50.pdb_ringEdges,STIM1_51.pdb_ringEdges,STIM1_52.pdb_ringEdges,STIM1_53.pdb_ringEdges,STIM1_54.pdb_ringEdges,STIM1_55.pdb_ringEdges,STIM1_56.pdb_ringEdges,STIM1_57.pdb_ringEdges,STIM1_58.pdb_ringEdges,STIM1_59.pdb_ringEdges,STIM1_60.pdb_ringEdges,STIM1_61.pdb_ringEdges,STIM1_62.pdb_ringEdges,STIM1_63.pdb_ringEdges,STIM1_64.pdb_ringEdges,STIM1_65.pdb_ringEdges,STIM1_66.pdb_ringEdges,STIM1_67.pdb_ringEdges,STIM1_68.pdb_ringEdges,STIM1_69.pdb_ringEdges,STIM1_70.pdb_ringEdges,STIM1_71.pdb_ringEdges,STIM1_72.pdb_ringEdges,STIM1_73.pdb_ringEdges,STIM1_74.pdb_ringEdges,STIM1_75.pdb_ringEdges,STIM1_76.pdb_ringEdges,STIM1_77.pdb_ringEdges,STIM1_78.pdb_ringEdges,STIM1_79.pdb_ringEdges,STIM1_80.pdb_ringEdges,STIM1_81.pdb_ringEdges,STIM1_82.pdb_ringEdges,STIM1_83.pdb_ringEdges,STIM1_84.pdb_ringEdges,STIM1_85.pdb_ringEdges,STIM1_86.pdb_ringEdges,STIM1_87.pdb_ringEdges,STIM1_88.pdb_ringEdges,STIM1_89.pdb_ringEdges,STIM1_90.pdb_ringEdges,STIM1_91.pdb_ringEdges,STIM1_92.pdb_ringEdges,STIM1_93.pdb_ringEdges,STIM1_94.pdb_ringEdges,STIM1_95.pdb_ringEdges,STIM1_96.pdb_ringEdges,STIM1_97.pdb_ringEdges,STIM1_98.pdb_ringEdges,STIM1_99.pdb_ringEdges,STIM1_100.pdb_ringEdges
STIM1_24.pdb_ringEdges,22.78358464604084,21.357606804627064,24.408121414345757,22.086160740169422,23.562554720624124,19.21363863963398,22.76007584854626,20.873338032080625,23.84776277711778,19.734554253363495,19.662490529802835,20.642317291377303,19.24194978631186,19.770791853800787,21.973189405081335,18.986342538980974,21.46155856969855,19.976602855694335,21.13615012496985,19.694203566921363,18.812010241420452,19.9412671447515,17.871723370749706,19.522110079468533,0.0,17.21766884048917,19.770791853800787,22.943474181535734,19.6265892991828,22.426085777689128,19.770791853800787,23.70577798289767,20.646687731588187,20.680818180176132,19.63118586959576,21.879437251357498,22.398241069501832,22.31031994257029,22.17903907828493,22.39421246393137,21.45735410326217,22.63539048162498,21.515512850803308,23.761851020275643,24.155448956409696,23.521546673098197,22.756573866365255,23.23582921693341,22.634925438888903,23.004870357173846,22.811420434853222,22.078465676231694,24.25032361616484,20.702257332151394,24.066886744944494,23.430588579952648,22.206752343016298,21.737255362089563,24.184628188200534,22.274230702393705,22.911861195866358,21.228438862557773,24.099917324289603,23.197679427629556,23.467911222408716,24.096173221276747,22.603346614948162,23.460669374909088,23.664573312764126,24.014907650742366,24.305511612324523,23.23194585631338,23.90683672310628,24.188358599320527,22.110386087364702,22.807464811500193,22.505070439541434,21.606181237534148,25.150912926822997,23.952333617296787,25.717318116938632,24.4913365072177,23.634370282421674,22.603346614948162,23.7839270931006,23.668004480526566,25.051345768481788,23.758053640438536,25.18252168660321,26.68772351599451,25.235671137189147,26.06746596727207,26.870169613115486,24.2690433714519,26.142351776207473,24.668387124177183,24.04131781758261,24.356870547283847,23.50178364691638,26.793950613406853,23.694801307935816
STIM1_25.pdb_ringEdges,21.327873674811592,21.39482053826723,23.933366145145452,22.67004250255542,23.596291284988315,20.086729244188138,22.25018374512285,19.702906163259147,22.65046597804461,19.77482260407299,19.28324684856148,20.482084597854875,19.283246848561475,19.09847846555447,19.140085087137333,18.812010241420452,22.06197695284059,19.18160146042207,21.173753081323866,19.102651077677372,18.854249037469433,18.03497020723737,14.068468449382756,19.352604689567666,17.21766884048917,0.0,16.063782642390137,20.852507467188996,19.246638218316637,19.945263443599494,15.807107947190568,22.310319942570292,20.083210359548207,19.205262436716602,20.285851953361092,21.465271830024466,22.250656829031094,23.77279673622046,23.82195865762751,23.15544074489245,20.520886114329784,23.56300145554434,22.670506824931106,25.14002889082626,23.84776277711778,24.913021627585472,24.360574582405942,23.970345087399608,22.306275458086454,22.246601497655515,24.578797636033432,21.741405699827943,24.726291142915287,22.086160740169426,24.877443961249572,24.661863652145037,22.904837457344424,22.63140409094892,24.661863652145033,22.42970640296721,23.761851020275635,22.398241069501832,24.90939974163813,23.17115136628082,24.298457514706257,24.40812141434575,23.113254993422654,24.690444408976973,25.372591926183496,24.661863652145033,24.78041914359664,23.72834984709567,24.887536512965887,25.481173943990687,22.08255188478815,23.900105388763144,23.611708577629173,23.464514881979053,26.301776720339962,25.481173943990687,27.297194766225775,25.511960927689188,24.29146327354375,23.28954717290134,24.436998942039363,24.72264190082425,25.672196129964,25.13643971416317,26.486881417374256,27.921856585620716,26.38283789394815,27.32962258569797,27.80360770662254,25.136439714163167,26.949521178108597,25.998554037293594,25.56483722333548,25.320145624306562,23.649190483530628,26.617762174117782,24.748296819957574
STIM1_26.pdb_ringEdges,22.907922916118498,22.970265185817226,24.01866442168473,24.16248256925962,25.35824523707743,22.67760314077584,24.27976043780691,22.701594790125156,25.302203535648808,22.033603864282394,21.7821061969668,23.02852105444219,22.338341562421284,21.807083073635756,22.39824106950183,21.173753081323866,24.276477677394904,22.066066214789824,23.297294044039454,21.622391624167577,21.782106196966808,21.270120947300274,17.09847638641648,20.078717270235288,19.770791853800787,16.063782642390137,0.0,22.27510833032736,22.670506824931106,21.042956423411464,19.833896708579893,24.834005306210123,22.674486340975125,21.900664321987147,22.854163339638735,23.562554720624117,24.944931831138582,24.534830236560474,24.91302162758548,23.93713571347694,23.76185102027564,24.665521886325703,23.46835975892725,25.703163843755654,23.93336614514544,25.80021565451633,25.42853763620295,24.891161580208145,24.162482569259613,22.88105891655491,24.827161938586777,24.1554489564097,24.80886332035631,23.959426857467722,26.86082201643309,26.50742554497809,23.6948013079358,23.255365619039143,23.551511293556644,23.929595983003438,23.847762777117772,23.38105395850508,25.154500038371886,23.78095529171328,24.382478609811074,24.658204875237228,23.377194722265255,25.263602752975483,25.61326019358647,24.909399741638133,25.672196129964,25.64119101546824,26.2542227179994,25.561307695965393,22.900897969720504,24.491766300970482,23.524934779739077,25.397235063529664,26.687723515994506,25.400787389370432,27.07150098190964,26.22350435108031,24.708830724853687,24.74465082317595,26.142351776207473,25.2950706957652,26.379417814093753,25.858318421331035,26.409556256289807,28.14073118950004,26.614372283224643,27.99500492501976,28.31381607009428,25.217668945952738,26.873527237142024,27.001810020087596,27.349533679410403,26.969712893055334,26.35569305465098,27.752829565148513,26.74125533407334
STIM1_27.pdb_ringEdges,26.793950613406853,24.4406908335475,25.267173866263136,25.079842428544122,25.435219203691762,23.479058018019675,26.14885095018591,22.0578869327923,23.87731801918871,21.9364769859791,23.32754672249582,22.394212463931368,21.49439514283644,21.328790243074792,25.08026213723016,22.93954132913248,21.11037944473646,24.948548558743266,21.552453936308307,22.461529350244152,22.615318515973794,21.936956835166765,22.764502111642535,20.184785456124477,22.943474181535734,20.852507467188996,22.27510833032736,0.0,18.148013002525907,22.090245525308696,22.09072203437452,23.03589875778558,21.843531070412126,21.42446075860469,22.939541329132485,23.99636563960831,22.246601497655515,23.5962912849883,23.989283321635813,22.79546188842785,23.506070244638185,23.38491255785118,23.903880202214125,26.567377813961528,23.147646399463305,24.411817673111997,25.831029891646953,25.78260764823561,25.079842428544122,24.188358599320534,24.741004289096328,25.235671137189144,26.332004027233214,24.884273500931723,25.530167913357154,24.155448956409693,22.72159054053499,24.37550847744175,24.49176630097048,24.188358599320527,25.42853763620294,24.661863652145033,24.239965755949907,24.041317817582605,25.93067681338072,24.236243288137796,24.49176630097048,26.142351776207477,27.24177464326226,24.823527525252985,24.776777873737164,25.397235063529667,26.32857734406489,26.43016048870395,23.694801307935805,25.875874908022716,24.962709029776054,26.115360041079054,27.22217141488449,25.63767199969432,28.039606788829644,26.767222689818162,25.12285602269062,25.958266100557804,25.101178715995207,25.85831842133103,27.222171414884496,27.172907781340488,25.858318421331035,27.47559409142399,27.44991337620036,26.406139636954077,25.967938589469647,24.80522622594482,24.887536512965895,25.67846293387938,26.96971289305535,26.890420912326867,27.199181765667245,26.30520689472784,24.744650823175956
STIM1_28.pdb_ringEdges,23.84397907954679,21.165228968599248,23.205456967763133,21.523409182960364,23.735510023806643,19.84200753850009,23.992605377114742,22.21081495019666,23.675627517467507,19.73455425336349,22.210814950196657,20.443209435655522,19.86942336763716,20.38199116646296,23.769443959954422,20.84385198118461,17.212427753600945,22.48936256480892,19.72594185216227,19.48541000357751,19.24194978631186,17.53021022910711,19.417068686879006,17.051888965543753,19.6265892991828,19.246638218316637,22.670506824931106,18.148013002525907,0.0,21.684268924660387,19.562815732876903,21.904303144373287,20.246600011608738,19.45799408558308,20.043561582270137,21.11842725973721,19.45799408558308,23.039815162165837,21.428671678963486,22.764502111642532,20.281403756788247,22.086637337362614,22.453962927016228,24.44807294403164,20.87766011145222,22.086637337362614,23.818170860876254,23.59291342564064,21.712613706897706,23.18198678453155,24.04131781758261,21.13188091433044,25.24919413587845,21.67594557433085,24.909399741638133,22.17497064954699,21.647135982401952,23.024602728973793,23.147646399463298,22.826379674020938,24.30551161232452,23.259245069498867,23.05912635532137,23.728349847095675,25.480760838961054,22.516693890520393,23.32367863272014,24.491766300970482,25.016325496630866,24.014907650742366,24.136641100389728,24.103660845718302,24.589012767335348,25.98889294277419,22.48535028509916,22.993951476666165,23.403874751490584,23.078812338319494,24.324188895285566,23.780955291713287,26.50742554497809,25.48076083896105,24.155448956409696,23.32367863272014,22.728670907094575,23.847762777117772,26.019483734974205,24.776777873737164,24.69044440897697,26.067465967272067,25.882847689372955,25.751735469658126,25.623473730449543,24.776777873737156,25.023177226248485,24.67570111595433,25.693391678403426,23.675627517467507,24.531152512856437,26.019483734974205,22.815375372398726
STIM1_29.pdb_ringEdges,24.90897715397289,24.46989864812734,27.17323982167044,25.43202646123215,25.302144103624933,23.68280363407012,24.556578831542772,22.27463576573679,25.245977867696883,21.969014406316962,21.336755677870585,22.966729777914168,22.45751209782731,22.552395134791986,22.58764050890217,21.106532502656943,23.877695887632367,24.137014909093555,23.41158379177064,22.183106760864437,23.005262555840517,22.33874546325689,19.698784360034953,23.415437360145916,22.426085777689128,19.945263443599494,21.042956423411464,22.090245525308696,21.684268924660387,0.0,17.181297753115242,19.028194356037243,18.8451545396704,17.299919596492714,17.494488928149423,20.056086770388514,19.530812363517988,18.568791021496253,21.110806839472847,21.336755677870585,19.320253115607144,21.20746073855716,20.00781802083593,22.768002874367742,20.749345491987558,21.778377909314138,21.336755677870585,22.033603864282398,21.398967018846587,20.223636881673983,21.774234618766343,21.770090539666178,23.27734062272075,20.039059603046145,24.469898648127334,23.498776163941116,20.945543427509442,20.84334696688501,23.031981687452074,20.020365570937628,22.25018374512285,20.51253055511279,23.120605658482162,21.236441937514233,22.2782135054066,21.843049168842725,22.126227080368444,21.523409182960368,21.614531452816916,22.853702748642466,23.68280363407012,23.82151677904107,24.312501812049334,24.246974852003376,20.84334696688501,21.58138992227895,20.47760559311238,22.238894330713283,25.69649342684894,23.14413808763568,23.963192326277508,21.589331812733356,21.712613706897706,22.853702748642466,23.678993577475055,21.560336739038924,23.769001105091363,23.120605658482162,24.077693792094472,25.806800992056523,23.61934978382187,25.326855787091908,25.033571444125194,22.943015383493467,24.41877744133238,24.055074652583254,25.105132327333635,26.823959663518657,25.302203535648804,28.052099756557983,25.592762134717127
STIM1_30.pdb_ringEdges,22.365857438233128,22.791503495358686,25.35154338259704,23.821516779041072,24.86964511448246,22.313959351824746,24.110709566279336,22.154481547343394,24.480589211052514,21.84717940880014,21.403253213479033,22.670506824931113,21.782106196966804,21.807083073635752,21.465762212612457,20.97968942622966,22.154481547343394,22.250656829031094,23.12106093254841,21.810737508775155,21.211289376001663,20.881981296254974,18.25541427565914,22.029986399266782,19.770791853800787,15.807107947190568,19.833896708579893,22.09072203437452,19.562815732876903,17.181297753115242,0.0,20.08268621759264,18.034970207237375,16.565204950063062,18.92041106549268,18.487305134275772,20.21969560170389,21.31546087187539,21.936956835166765,21.017572311393657,19.38435924808056,22.398241069501832,20.281403756788247,22.650465978044608,21.20703529172952,22.760538334212523,22.154481547343387,22.826379674020938,20.078193010987466,20.215232847972445,22.39421246393137,19.864881923499727,23.093598370853464,19.41652656268361,22.35866217903231,22.48535028509916,20.93742916046819,19.829347127901027,23.024602728973793,20.81338493568989,21.87166945644593,21.552453936308307,22.93560780234868,21.22843886255777,22.27058480077299,22.572123335647866,22.302702220040274,22.334302152330142,23.437839721848672,22.666526610211548,23.15154390018959,21.835268429044348,22.3698911502758,23.555341970312078,20.237685385795377,22.021793716594487,21.328296711212165,21.357606804627068,24.773136068667046,23.205456967763133,25.347984155586808,23.239258979036673,21.70478620859699,21.357606804627068,21.867543842055287,22.55199506037121,23.93336614514544,22.826379674020938,24.136641100389728,26.486881417374256,24.360574582405945,26.0194837349742,25.574658509836194,23.004870357173843,24.973188630528142,23.772417200378932,23.645820180955347,24.91302162758548,23.73551002380664,26.38625753050565,24.66552188632571
STIM1_31.pdb_ringEdges,26.840156202272883,23.116702941535976,25.484301521920322,24.13284038322895,24.668326165134797,23.884433537631452,26.203081951545304,24.246974852003376,25.435219203691755,24.305449743175814,23.735510023806643,24.553333081549926,22.488894502394942,23.120605658482166,24.029493156398107,23.00134026823955,23.562554720624117,25.81029694853256,23.441688974024185,23.117158292463127,23.562554720624117,22.73303713637069,22.090245525308696,23.619349783821868,23.70577798289767,22.310319942570292,24.834005306210123,23.03589875778558,21.904303144373287,19.028194356037243,20.08268621759264,0.0,19.530812363517988,18.269659305192842,20.551274588648873,20.224157370664006,19.1442486308316,21.973120968874262,22.465545884302454,24.422472087344946,21.374005714904065,21.047243671450502,23.445537594235425,24.534830236560474,20.3859010692688,24.133276561502896,23.907214124988403,23.509460581691474,20.85149784562286,21.560336739038924,24.298457514706254,21.038668301719433,26.290968745825733,22.025890438846275,25.16484001404203,23.5287697833694,23.031981687452074,24.16248256925961,24.447642382142146,24.312501812049334,24.392775955126396,22.090245525308696,22.973734594162252,22.943015383493467,25.73052953936122,23.505622427714727,24.447642382142142,24.585710135303042,23.64200416424664,22.524239240947928,25.061728303608874,23.505622427714727,25.97448140407286,24.78363515363659,23.992605377114735,24.302170452899972,23.84769972041092,23.5287697833694,23.20889121821521,24.719357122331346,25.964811352509933,24.643442294458392,24.91622052223776,24.779994356350283,24.2207889330912,24.948126634206247,25.466475087523577,26.308236510087053,26.389277840865724,27.077777143583905,25.326855787091905,26.311665842331166,26.496701454519304,26.308236510087045,24.614379317239187,26.523305116174996,25.934156071247436,25.595523574790757,25.650983067532273,27.182479983347978,24.469898648127337
STIM1_32.pdb_ringEdges,25.505299464069825,24.239965755949907,26.196998048763493,24.719357122331353,24.585710135303056,22.915798798786525,23.471755543006935,21.0726634020748,24.360574582405942,21.523409182960364,20.87766011145222,22.540856806339672,21.64713598240195,22.30270222004027,23.418905029525927,20.039059603046145,23.46835975892726,23.559172024206738,22.81537537239873,22.607737048101253,22.580116344592607,23.354734188651268,19.838445245896562,22.639376170368706,20.646687731588187,20.083210359548207,22.674486340975125,21.843531070412126,20.246600011608738,18.8451545396704,18.034970207237375,19.530812363517988,0.0,15.192895054938534,17.171404801504817,19.711528629263015,17.22290833246729,19.571499917547357,22.36673147090851,22.398241069501832,18.812010241420452,22.27510833032736,19.9412671447515,23.243593991767604,22.210814950196657,23.350870602500816,22.76053833421252,22.88500181932867,19.94073927182156,21.531372459738833,23.347006376983693,19.932215960166257,24.58901276733536,20.508131524997985,23.55534197031208,22.544859207627116,22.02589043884628,21.552453936308307,23.502231536984844,22.093921186232617,23.270039467996295,21.80294523803221,24.440690833547507,22.48535028509916,23.645375010739336,23.585263654539357,23.84776277711778,23.289547172901344,23.8405732383017,24.018664421684726,24.309223473090658,22.881058916554913,23.56600074211667,24.6940984091463,21.169491454001733,22.811420434853222,21.391024749871704,21.42024901043806,24.327897906341057,23.95610020103659,26.193553703900093,23.817728912016694,23.113254993422665,22.057886932792304,23.95905027803823,22.970265185817226,25.217668945952752,23.589088850185686,24.694098409146296,26.382837893948153,25.076664406263475,25.91356366760249,25.78610688472917,23.58908885018569,24.697751868711066,24.67204439109354,24.21457958878605,26.14925350075251,25.02996700198187,27.70450955393474,25.37300679234156
STIM1_33.pdb_ringEdges,24.8839109176269,22.701594790125153,25.10836663719825,23.735510023806643,23.94046500512583,21.850895957267703,22.43325941140851,20.51648887576706,23.36162266482863,20.18426395185604,20.316147879498562,20.87766011145222,20.91141358313953,20.342924727436934,21.74970399936859,18.593312727846225,21.875794292775964,22.342380242203777,21.55663985421919,21.14418813124124,21.688013390166233,22.49337412882398,19.457994085583085,22.489362564808907,20.680818180176132,19.205262436716602,21.900664321987147,21.42446075860469,19.45799408558308,17.299919596492714,16.565204950063062,18.269659305192842,15.192895054938534,0.0,15.192895054938534,17.227535224889596,16.78327129878802,18.971367424487013,21.081224943365644,21.875794292775964,17.960524801013452,21.370276596350152,19.770791853800787,22.740576830557004,21.30325260209274,22.48936256480891,22.061976952840578,21.81859591769252,18.707241973514932,19.90941893692568,23.024602728973797,19.343278057636386,23.357760218094878,19.936214073362752,21.708942753822022,22.576120193857903,20.642317291377303,20.338489013157922,22.394212463931364,20.51648887576706,21.20703529172952,20.68081818017613,21.932843501473997,20.342924727436937,22.36222647529379,21.92872939621287,22.21081495019666,22.057886932792304,23.17459070049217,22.576120193857903,22.52470656889979,20.779472230194234,22.278281004406015,22.939541329132485,19.932215960166257,20.975388370498244,21.038668301719436,21.068381326749407,23.847762777117776,23.117158292463127,24.941314579074035,22.973734594162252,21.42024901043806,20.47767902731812,21.585152234637608,21.720507616716038,23.15154390018959,23.445152760643825,24.221223527578708,25.623473730449543,23.418905029525927,25.782607648235615,25.654500257433337,23.27003946799629,25.054947135044003,23.686232161003623,23.903880202214125,24.83079581996179,23.992605377114735,26.617762174117782,25.23924620253507
STIM1_34.pdb_ringEdges,25.505299464069825,22.850215115553453,25.564837223335488,24.217870739557082,23.3921778584724,21.818595917692516,22.58364568955993,21.265878631859117,24.19208843521252,20.351276031006638,19.873963773999016,21.232688658508902,20.87766011145222,20.78381382935367,23.24359399176761,19.626589299182797,22.760538334212534,22.12670281455438,22.27105745132009,22.058295968923602,21.843531070412126,23.354734188651268,20.646687731588184,22.819329624493314,19.63118586959576,20.285851953361092,22.854163339638735,22.939541329132485,20.043561582270137,17.494488928149423,18.92041106549268,20.551274588648873,17.171404801504817,15.192895054938534,0.0,17.268424833800022,15.192895054938534,17.811207082743177,19.20995982273199,19.667078709417062,14.921246899054925,18.887876527001332,18.439904424588804,21.211289376001663,20.68518048578071,22.27510833032736,21.843531070412126,21.973189405081335,19.94073927182156,21.148028223556935,22.086637337362614,20.136377137174552,24.254043922953176,20.105286777138424,23.555341970312075,22.17903907828493,21.46155856969855,21.36183090347997,23.15154390018959,20.953726318164534,22.915798798786525,20.447622432886774,23.4150520318477,21.745555245436492,22.943015383493467,22.70159479012515,22.615318515973797,22.21081495019666,22.426085777689124,23.32754672249582,23.62660664067913,22.154481547343387,22.86120264697737,23.506070244638185,21.16949145400173,22.08255188478815,21.00511931872763,20.642317291377303,24.159183873085073,23.086629923031367,24.91302162758547,23.817728912016687,22.576120193857903,21.87166945644593,23.08969108902209,22.611328586598525,25.054947135044007,24.103660845718302,24.52790339822754,25.755238900601718,24.415513372302513,25.435633048371905,25.944243280514016,23.761851020275635,25.189686396457578,24.169576352361485,24.21457958878606,25.675710413991634,24.19911139858658,27.40764395872841,24.386610402376416
STIM1_35.pdb_ringEdges,25.185686351427506,24.30879045187323,26.876492789455536,25.277051317514697,26.049980878292395,22.55952860383096,24.837214377725882,23.120605658482166,25.995430483356845,22.646415839508464,22.583645689559926,24.025738078684785,23.71256448142449,23.735510023806643,24.787275416156394,22.79895789730328,23.539440587191002,23.973669767168804,25.435219203691766,22.373924135095464,22.83382269018082,24.783635153636602,22.065589173278596,23.422307983591104,21.879437251357498,21.465271830024466,23.562554720624117,23.99636563960831,21.11842725973721,20.056086770388514,18.487305134275772,20.224157370664006,19.711528629263015,17.227535224889596,17.268424833800022,0.0,18.462724079916473,19.15312259823859,19.922481350421553,20.563490531938946,15.985143478557676,19.81956199299028,18.749716789841067,21.215046440880624,22.46869166781096,23.422307983591104,22.401799068462317,22.95788887624764,20.227577393698063,20.285333047354804,23.24314111781272,20.619794854692998,23.39905531156513,20.04708742649949,22.310319942570285,23.50562242771473,21.65498431919685,20.979187681830613,23.33096300169511,20.761444891552276,21.749220018855183,21.87943725135749,22.888484151793826,21.749220018855183,22.946488911889297,22.34190910051419,22.61884236814934,23.00833454743338,22.555995485254623,23.505622427714727,23.973669767168797,21.972710347155623,21.87943725135749,24.195382645318578,20.979187681830613,22.884541849010162,22.217990407423454,21.875313101948286,25.058127911639577,24.19538264531858,25.78569866494018,23.070014389023996,22.214402968527423,21.30699345109046,22.118070045923776,22.504068136822877,24.228238045656404,23.832056505749417,24.025738078684782,25.599048384568697,23.91098781618745,25.599048384568697,25.47001775639896,24.34149277831357,25.255923149537388,23.486294195500356,25.11154064736393,25.678814298160244,22.974192778737326,26.44000159248344,25.115133382326093
STIM1_36.pdb_ringEdges,26.483474773719305,22.881058916554917,25.10836663719825,23.907214124988407,23.769001105091373,21.850895957267706,24.195382645318585,22.61132858659852,23.536054568717635,22.12622708036844,22.246601497655515,22.939541329132485,20.516488875767056,21.013279009636783,24.14411617485018,21.076944607436868,21.4985923651808,24.448072944031644,21.932843501473997,21.90430314437328,21.688013390166233,22.85416333963873,21.65547040579448,21.74970399936859,22.398241069501832,22.250656829031094,24.944931831138582,22.246601497655515,19.45799408558308,19.530812363517988,20.21969560170389,19.1442486308316,17.22290833246729,16.78327129878802,15.192895054938534,18.462724079916473,0.0,17.30513418534893,18.376922435366822,19.63118586959576,17.025235581822095,18.487874506264866,18.925179154106768,22.19442455219345,19.707484933547835,21.370276596350152,22.254711421430017,22.310791751334786,20.39032646952555,22.13397347867949,23.73215197983497,20.581691257950443,24.891161580208156,21.523409182960364,23.93713571347695,21.270120947300267,21.11037944473646,22.338341562421284,22.465144263211776,21.4985923651808,24.338218344415665,21.65547040579448,22.915798798786525,22.705568857504034,24.531152512856437,22.55199506037121,24.393207485457328,23.84776277711778,24.386178755305522,22.826379674020938,23.30807082136001,22.48936256480891,23.947624554525476,25.058547984024724,21.96908285531645,23.205456967763133,22.36626084217364,21.83940014048555,23.675627517467507,22.398241069501832,26.691104090951082,24.363846011687134,22.974192778737326,22.646482241062003,22.40139630449355,22.21487681441648,25.026782646278374,23.384912557851177,25.221246563076317,25.46334532003245,25.435633048371905,24.81249988163103,24.513062345694586,24.643442294458392,23.88487425223572,25.036814998381043,24.75194227967861,25.54353500303214,25.22798303114122,26.52370198364651,23.907654419654474
STIM1_37.pdb_ringEdges,28.212938960909973,26.152301182550985,28.69759362210096,27.355361256501176,27.975499484880917,25.41735834549213,26.233422979150244,24.11070956627933,27.031588316584248,24.50563844892587,23.769001105091363,24.585710135303046,23.769001105091363,24.700978641840525,25.871864707798835,22.678000999279195,25.758333201573993,25.68232767657984,25.16484001404204,25.302144103624926,25.27746775173197,25.813792431551946,23.91098781618745,25.168425140643002,22.31031994257029,23.77279673622046,24.534830236560474,23.5962912849883,23.039815162165837,18.568791021496253,21.31546087187539,21.973120968874262,19.571499917547357,18.971367424487013,17.811207082743177,19.15312259823859,17.30513418534893,0.0,18.269659305192842,17.299919596492714,19.185755994557695,18.602449511275356,16.244559528830386,20.161751922923354,21.601378402133978,21.46947474589589,21.215046440880624,20.689033090639196,22.04131459038186,21.021363998582537,21.843049168842732,22.58364568955993,22.740113938916128,21.431899490933446,24.363846011687137,23.907214124988407,20.821547543476754,19.913421627190427,23.09704925332512,19.393123345214576,22.50005847945616,20.18426395185604,22.46869166781096,21.687528032960575,21.46905449133425,22.2818581587694,22.740113938916117,21.402761398677544,22.911795563417755,22.919276451989198,24.08812142913936,23.120605658482166,24.036188255725197,23.626161108436655,19.913421627190424,20.881477204105163,20.74883817745672,22.30627545808645,25.595523574790764,22.853702748642466,24.531152512856437,22.527777339979615,21.96860370784134,22.74011393891612,23.913943458353398,21.365561496134674,23.06649426971374,22.029508576459452,23.62616110843665,25.706264413080103,23.682803634070122,24.89798735713573,24.929916804508185,22.468691667810962,24.81207564361275,22.899453321116965,25.00177437312223,27.031588316584248,26.107527794082642,28.10554757536809,25.491381412465465
