,frataxin.pdb_0_ringEdges,frataxin.pdb_1_ringEdges,frataxin.pdb_2_ringEdges,frataxin.pdb_3_ringEdges,frataxin.pdb_4_ringEdges,frataxin.pdb_5_ringEdges,frataxin.pdb_6_ringEdges,frataxin.pdb_7_ringEdges,frataxin.pdb_8_ringEdges,frataxin.pdb_9_ringEdges,frataxin.pdb_10_ringEdges,frataxin.pdb_11_ringEdges,frataxin.pdb_12_ringEdges,frataxin.pdb_13_ringEdges,frataxin.pdb_14_ringEdges,frataxin.pdb_15_ringEdges,frataxin.pdb_16_ringEdges,frataxin.pdb_17_ringEdges,frataxin.pdb_18_ringEdges,frataxin.pdb_19_ringEdges,frataxin.pdb_20_ringEdges,frataxin.pdb_21_ringEdges,frataxin.pdb_22_ringEdges,frataxin.pdb_23_ringEdges,frataxin.pdb_24_ringEdges,frataxin.pdb_25_ringEdges,frataxin.pdb_26_ringEdges,frataxin.pdb_27_ringEdges,frataxin.pdb_28_ringEdges,frataxin.pdb_29_ringEdges,frataxin.pdb_30_ringEdges,frataxin.pdb_31_ringEdges,frataxin.pdb_32_ringEdges,frataxin.pdb_33_ringEdges,frataxin.pdb_34_ringEdges,frataxin.pdb_35_ringEdges,frataxin.pdb_36_ringEdges,frataxin.pdb_37_ringEdges,frataxin.pdb_38_ringEdges,frataxin.pdb_39_ringEdges,frataxin.pdb_40_ringEdges,frataxin.pdb_41_ringEdges,frataxin.pdb_42_ringEdges,frataxin.pdb_43_ringEdges,frataxin.pdb_44_ringEdges,frataxin.pdb_45_ringEdges,frataxin.pdb_46_ringEdges,frataxin.pdb_47_ringEdges,frataxin.pdb_48_ringEdges,frataxin.pdb_49_ringEdges,frataxin.pdb_50_ringEdges,frataxin.pdb_51_ringEdges,frataxin.pdb_52_ringEdges,frataxin.pdb_53_ringEdges,frataxin.pdb_54_ringEdges,frataxin.pdb_55_ringEdges,frataxin.pdb_56_ringEdges,frataxin.pdb_57_ringEdges,frataxin.pdb_58_ringEdges,frataxin.pdb_59_ringEdges,frataxin.pdb_60_ringEdges,frataxin.pdb_61_ringEdges,frataxin.pdb_62_ringEdges,frataxin.pdb_63_ringEdges,frataxin.pdb_64_ringEdges,frataxin.pdb_65_ringEdges,frataxin.pdb_66_ringEdges,frataxin.pdb_67_ringEdges,frataxin.pdb_68_ringEdges,frataxin.pdb_69_ringEdges,frataxin.pdb_70_ringEdges,frataxin.pdb_71_ringEdges,frataxin.pdb_72_ringEdges,frataxin.pdb_73_ringEdges,frataxin.pdb_74_ringEdges,frataxin.pdb_75_ringEdges,frataxin.pdb_76_ringEdges,frataxin.pdb_77_ringEdges,frataxin.pdb_78_ringEdges,frataxin.pdb_79_ringEdges,frataxin.pdb_80_ringEdges,frataxin.pdb_81_ringEdges,frataxin.pdb_82_ringEdges,frataxin.pdb_83_ringEdges,frataxin.pdb_84_ringEdges,frataxin.pdb_85_ringEdges,frataxin.pdb_86_ringEdges,frataxin.pdb_87_ringEdges,frataxin.pdb_88_ringEdges,frataxin.pdb_89_ringEdges,frataxin.pdb_90_ringEdges,frataxin.pdb_91_ringEdges,frataxin.pdb_92_ringEdges,frataxin.pdb_93_ringEdges,frataxin.pdb_94_ringEdges,frataxin.pdb_95_ringEdges,frataxin.pdb_96_ringEdges,frataxin.pdb_97_ringEdges,frataxin.pdb_98_ringEdges,frataxin.pdb_99_ringEdges,frataxin.pdb_100_ringEdges,frataxin.pdb_101_ringEdges,frataxin.pdb_102_ringEdges,frataxin.pdb_103_ringEdges,frataxin.pdb_104_ringEdges,frataxin.pdb_105_ringEdges,frataxin.pdb_106_ringEdges,frataxin.pdb_107_ringEdges,frataxin.pdb_108_ringEdges,frataxin.pdb_109_ringEdges,frataxin.pdb_110_ringEdges,frataxin.pdb_111_ringEdges,frataxin.pdb_112_ringEdges,frataxin.pdb_113_ringEdges,frataxin.pdb_114_ringEdges,frataxin.pdb_115_ringEdges,frataxin.pdb_116_ringEdges,frataxin.pdb_117_ringEdges,frataxin.pdb_118_ringEdges,frataxin.pdb_119_ringEdges,frataxin.pdb_120_ringEdges,frataxin.pdb_121_ringEdges,frataxin.pdb_122_ringEdges,frataxin.pdb_123_ringEdges,frataxin.pdb_124_ringEdges,frataxin.pdb_125_ringEdges,frataxin.pdb_126_ringEdges,frataxin.pdb_127_ringEdges,frataxin.pdb_128_ringEdges,frataxin.pdb_129_ringEdges,frataxin.pdb_130_ringEdges,frataxin.pdb_131_ringEdges,frataxin.pdb_132_ringEdges,frataxin.pdb_133_ringEdges,frataxin.pdb_134_ringEdges,frataxin.pdb_135_ringEdges,frataxin.pdb_136_ringEdges,frataxin.pdb_137_ringEdges,frataxin.pdb_138_ringEdges,frataxin.pdb_139_ringEdges,frataxin.pdb_140_ringEdges,frataxin.pdb_141_ringEdges,frataxin.pdb_142_ringEdges,frataxin.pdb_143_ringEdges,frataxin.pdb_144_ringEdges,frataxin.pdb_145_ringEdges,frataxin.pdb_146_ringEdges,frataxin.pdb_147_ringEdges,frataxin.pdb_148_ringEdges,frataxin.pdb_149_ringEdges,frataxin.pdb_150_ringEdges,frataxin.pdb_151_ringEdges,frataxin.pdb_152_ringEdges,frataxin.pdb_153_ringEdges,frataxin.pdb_154_ringEdges,frataxin.pdb_155_ringEdges,frataxin.pdb_156_ringEdges,frataxin.pdb_157_ringEdges,frataxin.pdb_158_ringEdges,frataxin.pdb_159_ringEdges,frataxin.pdb_160_ringEdges,frataxin.pdb_161_ringEdges,frataxin.pdb_162_ringEdges,frataxin.pdb_163_ringEdges,frataxin.pdb_164_ringEdges,frataxin.pdb_165_ringEdges,frataxin.pdb_166_ringEdges,frataxin.pdb_167_ringEdges,frataxin.pdb_168_ringEdges,frataxin.pdb_169_ringEdges,frataxin.pdb_170_ringEdges,frataxin.pdb_171_ringEdges,frataxin.pdb_172_ringEdges,frataxin.pdb_173_ringEdges,frataxin.pdb_174_ringEdges,frataxin.pdb_175_ringEdges,frataxin.pdb_176_ringEdges,frataxin.pdb_177_ringEdges,frataxin.pdb_178_ringEdges,frataxin.pdb_179_ringEdges,frataxin.pdb_180_ringEdges,frataxin.pdb_181_ringEdges,frataxin.pdb_182_ringEdges,frataxin.pdb_183_ringEdges,frataxin.pdb_184_ringEdges,frataxin.pdb_185_ringEdges,frataxin.pdb_186_ringEdges,frataxin.pdb_187_ringEdges,frataxin.pdb_188_ringEdges,frataxin.pdb_189_ringEdges,frataxin.pdb_190_ringEdges,frataxin.pdb_191_ringEdges,frataxin.pdb_192_ringEdges,frataxin.pdb_193_ringEdges,frataxin.pdb_194_ringEdges,frataxin.pdb_195_ringEdges
frataxin.pdb_0_ringEdges,0.0,9.33610147211749,7.332628577833807,6.887805199417026,9.58681264780876,6.772035522372798,9.50397713567056,9.911233936273264,11.541633434032695,9.251021313824605,9.750372682203507,8.72313150513128,9.668938519456166,9.750372682203507,9.503977135670558,9.078469290093057,10.44631903568663,11.33424528934634,13.029483560773434,12.784438214685707,12.200266867077417,11.403793738397185,11.193852133264725,13.150294010330704,11.541633434032695,13.150294010330704,11.122991065021946,13.090028159224959,13.09002815922496,13.029483560773434,13.270004644151939,11.264267438685597,11.541633434032697,11.812488464372366,11.541633434032697,13.029483560773434,13.150294010330704,13.329456800809671,13.558143523873524,13.329456800809673,12.90754241375138,13.506243173109347,13.09002815922496,12.968656310953266,11.745360291284937,13.388644963307096,11.609939606837692,11.812488464372365,11.745360291284937,11.812488464372366,12.077270598785104,12.708173528033235,11.541633434032693,13.506243173109349,13.32945680080967,13.02948356077343,12.907542413751372,14.364037781743297,13.21028492906102,12.96865631095326,13.270004644151937,13.02948356077343,13.388644963307092,13.090028159224955,13.329456800809668,14.797862824950318,13.564659966250536,13.090028159224953,13.388644963307092,12.907542413751372,13.210284929061018,13.270004644151935,12.207508173822923,11.812488464372365,11.193852133264725,13.506243173109345,13.090028159224957,13.210284929061022,13.388644963307092,13.447572617477313,15.72466585587973,15.836372617314188,14.851199935859853,14.690607662325343,13.622826261420098,14.851199935859853,14.636685353574245,16.3709896562664,15.886223371942618,14.951394117155484,14.744332770159838,14.418979740057408,15.0626598225623,12.846137778100989,13.506243173109345,13.506243173109345,13.21028492906102,13.731986085794917,14.528240342238993,14.797862824950316,14.528240342238993,15.010074136439014,14.690607662325347,13.270004644151935,13.32945680080967,13.564659966250536,14.636685353574247,15.11506256285662,15.836372617314186,16.18210323524971,17.04440165881386,17.766181618522467,16.084081398034666,16.133166761905173,16.27410555538789,16.084081398034662,16.133166761905173,14.636685353574247,14.904346174311737,14.636685353574247,14.744332770159838,14.690607662325345,15.573083517163779,14.851199935859855,14.690607662325345,14.636685353574247,15.535106529525986,14.74433277015984,15.01007413643901,13.02948356077343,13.270004644151935,13.210284929061018,13.731986085794917,14.797862824950315,15.522227123828621,14.52824034223899,13.329456800809673,12.708173528033237,13.388644963307094,13.388644963307096,11.609939606837692,13.210284929061023,13.210284929061023,13.795853775513457,13.329456800809673,13.270004644151937,13.210284929061023,13.029483560773434,13.210284929061023,13.329456800809673,13.029483560773434,13.447572617477315,13.738420070972927,13.447572617477315,13.210284929061023,13.506243173109349,13.329456800809673,13.090028159224959,14.016933281023038,14.073230402202917,12.968656310953264,13.090028159224959,13.329456800809673,14.185154375302474,13.846668644772995,15.056791714843706,12.968656310953262,15.010074136439014,13.210284929061022,14.41897974005741,14.52824034223899,14.582563656322495,14.690607662325345,13.02948356077343,15.213519079775649,14.904346174311739,14.851199935859855,15.420011160373605,14.41897974005741,14.582563656322494,13.846668644772995,14.690607662325345,15.31711309249795,14.690607662325343,14.744332770159838,14.473713141175047,15.522227123828621,13.564659966250538,13.210284929061023,14.351403788399049,13.388644963307094,13.447572617477315,13.506243173109349,13.090028159224959,13.506243173109349,13.270004644151937
frataxin.pdb_1_ringEdges,9.33610147211749,0.0,9.668938519456164,9.165151389911676,7.0016609325183286,9.42041326304274,7.1136946211367995,11.05167565954235,9.83113232495106,11.05167565954235,11.745360291284937,11.193852133264727,11.264267438685593,11.472920594894054,11.122991065021948,11.193852133264727,12.32920525928502,9.58681264780876,11.812488464372365,10.979897063947531,13.616337656021562,13.150294010330702,13.090028159224959,14.473713141175049,13.270004644151937,14.47371314117505,13.388644963307094,14.957303574928142,14.851199935859857,15.115062562856622,14.690607662325347,13.270004644151939,13.388644963307094,13.150294010330706,13.029483560773436,14.797862824950316,14.797862824950318,14.957303574928144,15.471203558058559,15.062659822562305,14.797862824950316,14.690607662325345,15.062659822562303,14.744332770159842,13.09002815922496,14.473713141175052,13.09002815922496,13.388644963307094,13.447572617477315,13.388644963307094,13.506243173109349,14.185154375302472,13.50624317310935,14.797862824950318,15.167284253547402,14.690607662325343,14.904346174311739,16.084081398034666,14.636685353574247,14.851199935859853,14.690607662325343,14.797862824950315,14.904346174311739,14.744332770159842,15.167284253547402,16.279534877076607,15.2711919091334,14.957303574928142,15.115062562856624,14.797862824950313,14.744332770159838,15.010074136439014,13.853049366265399,13.966737895509482,13.680745253737989,15.010074136439009,14.744332770159836,14.851199935859851,15.010074136439009,15.0626598225623,16.940662516903757,17.136931423234767,16.230892164792305,15.786364442948265,14.69060766232534,16.133166761905176,16.034845776301292,17.721619958499517,17.547278328680665,16.705659812394178,16.034845776301292,16.133166761905173,16.034845776301292,14.41897974005741,14.582563656322494,14.904346174311739,14.744332770159842,15.31711309249795,16.034845776301296,15.985458508310929,15.836372617314188,16.279534877076603,15.98545850831093,14.797862824950316,14.418979740057411,14.74433277015984,15.836372617314186,15.985458508310925,17.136931423234767,17.366099025078636,15.935918184155348,16.800055370894356,17.726605939647182,14.851199935859855,17.810631786973833,14.904346174311739,15.062659822562301,13.447572617477311,13.388644963307092,13.795853775513455,13.795853775513455,13.270004644151935,14.016933281023036,13.564659966250536,13.853049366265397,13.090028159224955,14.199246622661459,13.680745253737987,13.270004644151935,14.904346174311739,14.582563656322495,14.636685353574247,15.10921480729635,13.506243173109345,14.296202130245545,13.329456800809668,11.745360291284937,14.185154375302472,12.077270598785102,11.812488464372365,13.210284929061023,12.14256399880669,11.609939606837692,12.272108668146267,11.609939606837692,11.677846249341346,11.87923731010402,11.677846249341346,11.745360291284937,11.87923731010402,11.541633434032693,11.87923731010402,11.945613187216663,11.609939606837692,11.472920594894052,11.541633434032693,11.472920594894052,11.609939606837694,12.26490550215305,12.583118998123249,11.472920594894052,11.87923731010402,12.011622278753268,12.58311899812325,12.456809102786146,14.016933281023036,14.74433277015984,13.388644963307092,14.95730357492814,13.21028492906102,12.968656310953262,13.270004644151934,13.506243173109345,15.010074136439014,13.846668644772993,13.506243173109345,13.680745253737987,14.18515437530247,12.968656310953262,13.96673789550948,12.58311899812325,13.622826261420103,14.073230402202915,13.388644963307092,13.329456800809668,13.622826261420101,14.51574926568333,11.87923731010402,11.472920594894054,12.77024157044188,11.541633434032693,12.011622278753268,12.207508173822925,12.011622278753268,11.812488464372365,11.945613187216663
frataxin.pdb_2_ringEdges,7.332628577833807,9.668938519456164,0.0,6.887805199417026,8.902573445554285,6.772035522372798,9.668938519456166,9.42041326304274,10.979897063947533,9.42041326304274,9.911233936273264,9.586812647808758,9.668938519456166,9.42041326304274,9.165151389911676,9.58681264780876,10.596620786506577,11.472920594894054,12.784438214685707,12.660137035887166,12.45680910278615,11.812488464372365,11.87923731010402,13.270004644151939,11.945613187216662,12.907542413751376,11.812488464372366,13.329456800809671,13.795853775513457,13.506243173109349,13.388644963307094,11.541633434032697,11.677846249341348,11.541633434032697,10.979897063947536,12.907542413751377,13.270004644151937,13.329456800809671,13.789446588217467,13.090028159224957,13.029483560773434,13.506243173109345,13.090028159224959,13.090028159224959,11.609939606837692,13.029483560773436,11.472920594894054,11.945613187216663,12.011622278753268,11.541633434032695,11.677846249341346,12.45680910278615,11.945613187216663,13.622826261420107,13.564659966250534,12.907542413751372,13.150294010330699,14.142135623730951,13.210284929061018,12.968656310953262,12.907542413751376,13.02948356077343,12.907542413751376,13.329456800809668,13.680745253737987,14.690607662325345,13.329456800809668,13.32945680080967,13.738420070972923,13.388644963307092,13.090028159224953,13.1502940103307,12.207508173822925,12.077270598785102,11.334245289346338,13.506243173109349,13.564659966250538,12.968656310953262,13.506243173109349,13.447572617477313,15.317113092497951,15.836372617314188,14.528240342238988,14.797862824950315,13.388644963307089,14.744332770159838,14.52824034223899,16.75292407659866,15.886223371942616,15.573083517163777,14.744332770159836,14.636685353574245,14.851199935859853,13.447572617477311,13.1502940103307,13.506243173109345,13.564659966250536,14.073230402202913,14.418979740057411,14.797862824950316,14.74433277015984,14.690607662325345,14.904346174311739,13.506243173109343,13.210284929061022,13.090028159224957,14.528240342238988,14.473713141175045,15.635380272928117,16.182103235249706,16.951366824221058,17.67694596373059,16.084081398034662,15.836372617314185,16.467303756937742,15.584727168937944,16.230892164792305,14.744332770159838,14.473713141175047,14.636685353574245,14.636685353574245,14.364037781743294,15.265403962540095,14.41897974005741,14.797862824950315,14.41897974005741,15.535106529525986,14.636685353574247,14.797862824950315,13.02948356077343,13.02948356077343,12.968656310953262,13.960409136404778,14.690607662325343,15.420011160373603,14.636685353574247,13.090028159224959,12.583118998123249,13.150294010330704,12.907542413751376,11.745360291284937,13.329456800809671,13.090028159224959,13.680745253737989,13.090028159224959,13.150294010330702,13.210284929061023,13.150294010330702,12.846137778100992,13.210284929061023,12.907542413751376,13.329456800809671,13.029483560773432,12.846137778100992,13.447572617477313,13.506243173109349,13.210284929061023,12.968656310953264,13.440999409131715,14.185154375302474,13.210284929061022,13.447572617477315,13.210284929061022,13.96040913640478,13.731986085794917,15.368648243655306,13.090028159224955,14.473713141175047,13.210284929061018,14.74433277015984,14.41897974005741,14.253518537458545,14.690607662325343,13.1502940103307,15.004185462575062,14.582563656322494,14.74433277015984,15.317113092497951,14.52824034223899,15.219326758327526,14.073230402202915,14.14213562373095,15.31711309249795,14.582563656322494,14.52824034223899,14.797862824950315,15.420011160373607,13.56465996625054,13.329456800809671,14.240786495134323,13.388644963307094,13.56465996625054,13.506243173109349,13.329456800809671,13.853049366265399,13.270004644151937
frataxin.pdb_3_ringEdges,6.887805199417026,9.165151389911676,6.887805199417026,0.0,8.539919938625859,6.287677132370125,9.165151389911676,9.078469290093057,10.834913420845098,9.078469290093055,9.911233936273264,8.902573445554285,9.503977135670558,9.078469290093057,9.668938519456164,8.902573445554285,9.981843983068737,11.472920594894052,12.784438214685705,12.784438214685707,11.805004851116482,11.541633434032693,11.609939606837692,13.270004644151937,11.541633434032693,13.029483560773434,11.264267438685593,13.210284929061023,12.968656310953264,13.150294010330704,13.150294010330702,11.40379373839719,11.264267438685595,11.541633434032697,11.264267438685595,13.150294010330704,13.150294010330704,13.090028159224959,13.674284131596359,13.329456800809671,12.907542413751377,13.388644963307092,12.968656310953264,12.968656310953264,11.609939606837692,13.150294010330704,11.609939606837692,11.541633434032695,11.334245289346338,11.541633434032693,11.945613187216663,12.32920525928502,11.403793738397187,13.270004644151937,13.564659966250536,13.270004644151934,13.270004644151934,14.473713141175049,13.090028159224953,12.722439432604071,13.270004644151935,13.1502940103307,13.02948356077343,13.329456800809668,13.210284929061018,14.690607662325345,13.329456800809668,13.210284929061018,13.388644963307092,13.150294010330699,13.329456800809668,13.270004644151935,11.945613187216662,12.207508173822923,11.609939606837692,13.270004644151935,13.210284929061022,12.84613777810099,13.270004644151935,13.090028159224957,15.420011160373605,15.533908895747889,14.744332770159838,14.69060766232534,13.622826261420098,14.636685353574245,14.418979740057406,16.27410555538789,16.084081398034666,15.265403962540095,14.957303574928138,14.418979740057408,14.957303574928138,12.968656310953259,13.506243173109345,13.388644963307092,13.447572617477311,13.846668644772993,14.636685353574249,14.690607662325347,14.418979740057413,14.797862824950316,14.582563656322495,13.38864496330709,13.210284929061018,13.210284929061018,14.52824034223899,14.797862824950315,15.736197348048997,16.18210323524971,16.857818557323125,17.40649437743361,16.18210323524971,15.533908895747883,16.3709896562664,16.084081398034662,15.935918184155343,14.52824034223899,14.364037781743292,14.418979740057408,14.52824034223899,14.690607662325345,15.368648243655306,14.74433277015984,14.473713141175045,14.30888486383588,15.12244596925455,14.636685353574247,14.690607662325343,13.150294010330699,12.907542413751372,13.090028159224953,13.382042809954012,14.364037781743294,15.623774370535289,14.418979740057406,13.329456800809671,12.456809102786147,13.270004644151937,12.907542413751376,11.609939606837692,13.090028159224959,12.968656310953264,13.329456800809671,12.722439432604075,12.784438214685707,13.090028159224959,12.784438214685707,13.210284929061022,13.090028159224957,12.907542413751376,12.968656310953264,13.270004644151937,13.090028159224957,12.846137778100992,13.150294010330702,12.968656310953262,12.722439432604073,13.440999409131715,13.499698532379021,12.343909146751518,12.846137778100992,13.447572617477313,14.073230402202915,13.382042809954013,15.056791714843706,12.722439432604071,14.690607662325345,13.090028159224953,14.308884863835882,14.52824034223899,14.364037781743294,14.690607662325343,13.1502940103307,15.213519079775649,14.582563656322495,14.74433277015984,15.004185462575064,14.308884863835882,14.797862824950315,13.616337656021562,14.473713141175047,15.213519079775649,14.253518537458545,14.52824034223899,14.797862824950315,15.317113092497951,13.329456800809671,13.447572617477313,13.903655199514148,13.388644963307094,13.090028159224957,13.029483560773432,12.846137778100992,12.907542413751376,13.1502940103307
frataxin.pdb_4_ringEdges,9.58681264780876,7.0016609325183286,8.902573445554285,8.539919938625859,0.0,8.81330917446172,7.0016609325183286,10.538964249007604,8.902573445554285,10.979897063947533,11.122991065021946,10.687963236254829,10.761689155907264,10.538964249007604,10.907646134067901,10.387828297781303,11.185954648368138,8.813309174461718,10.761689155907264,10.761689155907264,13.32282531667381,12.471362544683327,13.029483560773432,14.197936305986065,12.722439432604073,13.859762741685515,12.597526519861134,14.473713141175049,14.473713141175049,14.636685353574249,14.418979740057413,12.59752651986114,12.47136254468333,12.722439432604077,12.34390914675152,14.308884863835885,14.308884863835885,14.253518537458548,14.898415710996739,14.47371314117505,14.528240342238991,14.197936305986065,14.690607662325345,14.473713141175049,12.784438214685707,14.197936305986067,12.660137035887164,12.597526519861136,12.660137035887164,12.84613777810099,12.722439432604075,13.674284131596359,12.968656310953262,14.528240342238993,14.690607662325341,14.308884863835878,14.30888486383588,15.533908895747889,14.253518537458545,14.142135623730947,14.19793630598606,14.197936305986062,14.197936305986062,14.253518537458545,14.690607662325341,16.034845776301296,14.473713141175047,14.473713141175047,14.41897974005741,14.197936305986062,14.14213562373095,14.30888486383588,13.447572617477315,13.56465996625054,12.907542413751376,14.744332770159836,14.58256365632249,14.253518537458543,14.418979740057406,14.364037781743288,16.6107278308257,16.621644616807384,15.685869807820888,15.635380272928115,14.418979740057406,15.685869807820888,15.38044666239845,17.587257543658612,17.228964255065527,16.46730375693774,15.685869807820888,15.685869807820886,15.786364442948267,14.364037781743292,14.41897974005741,14.52824034223899,14.364037781743294,14.845248241401597,15.685869807820891,15.431770309453189,15.482923826995926,15.935918184155346,15.53390889574789,14.528240342238988,14.364037781743294,14.253518537458545,15.68586980782089,15.533908895747885,16.52623003197546,16.857818557323125,15.482923826995927,16.3709896562664,17.136931423234767,14.253518537458543,17.49710939582028,14.636685353574244,14.364037781743292,12.907542413751372,12.846137778100987,12.907542413751374,13.02948356077343,12.846137778100987,13.499698532379021,12.907542413751372,13.210284929061018,12.660137035887162,13.688902312151543,12.660137035887162,12.471362544683327,14.197936305986063,14.086113894582946,14.029868470599627,14.845248241401599,12.471362544683327,14.016933281023036,12.907542413751372,10.687963236254829,13.322825316673814,11.193852133264725,10.9076461340679,12.784438214685707,11.403793738397187,11.264267438685591,11.541633434032693,10.834913420845098,10.761689155907264,10.979897063947531,10.761689155907264,11.122991065021946,10.687963236254829,11.193852133264725,11.122991065021946,11.334245289346338,10.979897063947531,10.979897063947531,11.334245289346338,10.687963236254829,10.387828297781303,11.670276296523973,11.871795773332734,11.122991065021946,10.979897063947531,11.541633434032693,12.00426280874404,11.737833879640931,13.731986085794913,14.14213562373095,12.722439432604071,14.582563656322494,12.784438214685704,12.784438214685704,12.597526519861132,13.210284929061018,14.636685353574247,13.32282531667381,12.471362544683327,12.784438214685704,13.674284131596355,12.907542413751372,13.447572617477311,12.393171413097559,12.968656310953262,13.674284131596355,12.96865631095326,13.1502940103307,13.329456800809668,13.674284131596355,11.403793738397187,11.403793738397187,12.456809102786147,11.745360291284937,11.541633434032693,11.609939606837692,11.403793738397187,11.609939606837692,11.334245289346338
frataxin.pdb_5_ringEdges,6.772035522372798,9.42041326304274,6.772035522372798,6.287677132370125,8.81330917446172,0.0,8.902573445554285,8.632011811100393,10.613725207988834,8.257484272563156,8.632011811100393,8.632011811100393,8.902573445554285,8.99095152374461,8.161167267173898,9.165151389911676,9.902313565702125,11.264267438685593,12.722439432604073,12.084970485189732,11.602325348324449,11.051675659542349,10.979897063947531,12.722439432604075,10.9076461340679,12.722439432604075,11.193852133264725,12.907542413751377,13.029483560773434,13.210284929061023,12.59752651986114,10.907646134067905,10.761689155907268,11.051675659542353,10.613725207988836,12.846137778100994,12.722439432604077,12.534603267346256,13.499698532379021,12.534603267346258,12.722439432604075,12.968656310953264,13.270004644151937,12.660137035887166,11.122991065021946,12.846137778100996,10.834913420845098,11.609939606837692,11.264267438685591,10.761689155907264,11.472920594894052,12.135283938955437,11.193852133264725,12.846137778100994,13.38864496330709,12.846137778100989,13.090028159224953,14.086113894582947,12.784438214685705,12.784438214685705,12.846137778100989,12.722439432604071,12.597526519861136,12.407799497577841,13.02948356077343,14.418979740057411,13.029483560773429,12.784438214685705,13.210284929061022,13.21028492906102,13.1502940103307,12.846137778100989,11.609939606837692,11.87923731010402,11.264267438685593,13.329456800809671,12.907542413751376,12.660137035887164,12.968656310953264,12.660137035887164,14.845248241401599,15.786364442948269,14.473713141175043,14.636685353574245,12.96865631095326,14.029868470599627,14.253518537458545,16.12768816605143,15.836372617314186,15.213519079775647,14.253518537458545,14.14213562373095,14.582563656322494,12.784438214685705,12.722439432604071,12.846137778100989,12.907542413751372,13.440999409131715,14.253518537458548,14.308884863835885,14.142135623730953,14.418979740057411,14.08611389458295,13.090028159224953,12.660137035887162,12.784438214685704,14.14213562373095,14.30888486383588,15.482923826995926,15.836372617314188,16.716514602784766,17.542241377832525,15.836372617314188,15.482923826995922,16.12768816605143,15.635380272928115,16.08408139803466,14.473713141175047,13.973396650545933,14.253518537458543,14.14213562373095,14.308884863835884,15.10921480729635,14.473713141175047,14.197936305986062,14.029868470599629,14.858714458150043,14.364037781743294,14.197936305986062,12.968656310953262,12.597526519861132,13.02948356077343,13.083275317108319,14.086113894582947,15.161456639843696,14.364037781743294,12.907542413751376,12.135283938955437,13.210284929061023,12.722439432604073,11.403793738397185,12.907542413751376,12.407799497577846,13.029483560773432,12.534603267346256,12.343909146751518,12.784438214685707,12.343909146751518,12.407799497577843,12.534603267346256,12.343909146751518,12.784438214685707,12.968656310953262,12.907542413751376,12.15022250729361,12.722439432604073,12.407799497577846,12.407799497577843,13.382042809954013,13.322825316673814,12.407799497577843,12.784438214685707,12.907542413751376,13.674284131596359,13.322825316673812,14.898415710996739,12.150222507293606,14.308884863835882,12.407799497577843,14.029868470599627,13.91669567838038,14.197936305986063,14.308884863835884,12.597526519861132,14.630646395613846,14.197936305986063,14.364037781743294,14.630646395613844,14.473713141175047,14.308884863835882,13.440999409131715,14.086113894582947,14.738337920239271,14.197936305986063,14.029868470599627,14.30888486383588,14.845248241401597,12.907542413751377,13.270004644151937,13.616337656021562,13.329456800809671,12.907542413751376,12.722439432604073,12.784438214685707,13.564659966250538,12.968656310953262
