,STIM1_0.pdb_ringEdges,STIM1_1.pdb_ringEdges,STIM1_2.pdb_ringEdges,STIM1_3.pdb_ringEdges,STIM1_4.pdb_ringEdges,STIM1_5.pdb_ringEdges,STIM1_6.pdb_ringEdges,STIM1_7.pdb_ringEdges,STIM1_8.pdb_ringEdges,STIM1_9.pdb_ringEdges,STIM1_10.pdb_ringEdges,STIM1_11.pdb_ringEdges,STIM1_12.pdb_ringEdges,STIM1_13.pdb_ringEdges,STIM1_14.pdb_ringEdges,STIM1_15.pdb_ringEdges,STIM1_16.pdb_ringEdges,STIM1_17.pdb_ringEdges,STIM1_18.pdb_ringEdges,STIM1_19.pdb_ringEdges,STIM1_20.pdb_ringEdges,STIM1_21.pdb_ringEdges,STIM1_22.pdb_ringEdges,STIM1_23.pdb_ringEdges,STIM1_24.pdb_ringEdges,STIM1_25.pdb_ringEdges,STIM1_26.pdb_ringEdges,STIM1_27.pdb_ringEdges,STIM1_28.pdb_ringEdges,STIM1_29.pdb_ringEdges,STIM1_30.pdb_ringEdges,STIM1_31.pdb_ringEdges,STIM1_32.pdb_ringEdges,STIM1_33.pdb_ringEdges,STIM1_34.pdb_ringEdges,STIM1_35.pdb_ringEdges,STIM1_36.pdb_ringEdges,STIM1_37.pdb_ringEdges,STIM1_38.pdb_ringEdges,STIM1_39.pdb_ringEdges,STIM1_40.pdb_ringEdges,STIM1_41.pdb_ringEdges,STIM1_42.pdb_ringEdges,STIM1_43.pdb_ringEdges,STIM1_44.pdb_ringEdges,STIM1_45.pdb_ringEdges,STIM1_46.pdb_ringEdges,STIM1_47.pdb_ringEdges,STIM1_48.pdb_ringEdges,STIM1_49.pdb_ringEdges,STIM1_50.pdb_ringEdges,STIM1_51.pdb_ringEdges,STIM1_52.pdb_ringEdges,STIM1_53.pdb_ringEdges,STIM1_54.pdb_ringEdges,STIM1_55.pdb_ringEdges,STIM1_56.pdb_ringEdges,STIM1_57.pdb_ringEdges,STIM1_58.pdb_ringEdges,STIM1_59.pdb_ringEdges,STIM1_60.pdb_ringEdges,STIM1_61.pdb_ringEdges,STIM1_62.pdb_ringEdges,STIM1_63.pdb_ringEdges,STIM1_64.pdb_ringEdges,STIM1_65.pdb_ringEdges,STIM1_66.pdb_ringEdges,STIM1_67.pdb_ringEdges,STIM1_68.pdb_ringEdges,STIM1_69.pdb_ringEdges,STIM1_70.pdb_ringEdges,STIM1_71.pdb_ringEdges,STIM1_72.pdb_ringEdges,STIM1_73.pdb_ringEdges,STIM1_74.pdb_ringEdges,STIM1_75.pdb_ringEdges,STIM1_76.pdb_ringEdges,STIM1_77.pdb_ringEdges,STIM1_78.pdb_ringEdges,STIM1_79.pdb_ringEdges,STIM1_80.pdb_ringEdges,STIM1_81.pdb_ringEdges,STIM1_82.pdb_ringEdges,STIM1_83.pdb_ringEdges,STIM1_84.pdb_ringEdges,STIM1_85.pdb_ringEdges,STIM1_86.pdb_ringEdges,STIM1_87.pdb_ringEdges,STIM1_88.pdb_ringEdges,STIM1_89.pdb_ringEdges,STIM1_90.pdb_ringEdges,STIM1_91.pdb_ringEdges,STIM1_92.pdb_ringEdges,STIM1_93.pdb_ringEdges,STIM1_94.pdb_ringEdges,STIM1_95.pdb_ringEdges,STIM1_96.pdb_ringEdges,STIM1_97.pdb_ringEdges,STIM1_98.pdb_ringEdges,STIM1_99.pdb_ringEdges,STIM1_100.pdb_ringEdges
STIM1_24.pdb_ringEdges,20.42107134894642,20.018441110539158,23.496461881105265,20.478084333855463,21.775528544925226,17.245873565544883,20.25664787040879,19.141982757174585,21.915199496975795,17.790512234935655,18.12352105700976,19.04380914278094,18.284402638450118,18.935877108295394,20.793409808707867,18.45656959568355,20.958948432109985,19.10217326001977,21.034265142322422,19.13558315379124,17.93511129193972,19.64633030806628,17.863131664638683,19.102173260019764,0.0,16.399848741975944,18.93587710829539,22.09619561067282,19.184780789821097,21.909609940661618,18.440686395269626,22.80554808058369,20.201926379862012,19.196979736608363,18.920396278853076,19.61023305088641,21.89382412653672,20.97543783209453,21.18131398226995,21.269623861855354,19.845058744915512,22.39372835790062,20.23957287290223,21.842920553226715,22.892942617877384,21.853635746686116,21.131482079677262,21.206186021569163,20.48951329433572,20.677591511045833,21.50240657163968,21.145344201392167,20.992431268022195,19.732317174758563,22.638240269080562,22.427696056162286,20.472632516863655,20.331973521692927,22.011202221955408,20.097282781356263,20.395241883166495,20.003798088975415,21.93923956198437,21.735406758943913,21.310622601390964,21.746174928731914,21.159197241553787,21.526907625991832,22.301736296989652,22.286228236115875,21.987240838493648,21.006385149622105,20.93096811799659,22.20196234081452,19.723672472791517,21.735406758943917,21.39839883889021,20.563985979859197,23.707389356011344,23.030683947741885,23.960497205955253,22.596562817446184,21.24205277748719,20.265600747162946,20.95613728535107,21.808042041284203,22.625292837198657,22.072326494939894,22.63563767653248,24.6544491008239,23.165063242710122,24.135855793481223,24.145553460999487,22.905738761652174,24.408538345956867,22.627896619579055,22.880139317622138,22.754367499670863,21.447610589527233,24.461265060746406,22.41462700729079
STIM1_25.pdb_ringEdges,18.35473029033682,18.736855857957085,21.98724083849365,21.51033643724364,22.327998900119134,17.608842035450756,20.389235646108922,18.783713876034856,21.456066524357972,18.462616744499243,18.443880941549335,19.511713834109667,17.935111291939727,17.754571417005558,17.394644101298915,16.87160818626066,20.213511483946288,17.02711016644208,19.81847857488704,17.248929862323312,16.49242250247064,16.202210587045723,12.556724008651996,17.57552914726045,16.399848741975944,0.0,14.70115747170106,19.856852057751023,17.48532053204994,19.19059847340468,15.109830467089497,20.073662794430327,19.40334822860788,18.35473029033682,19.086827309539586,19.61023305088641,20.575367224769256,22.24389124398919,22.578648073726864,21.952591625358675,18.696183750212384,22.36754293042011,21.255842789999615,23.06371357177614,21.48877478732712,23.862526166329506,22.531906748107822,21.891133032037356,20.77341771882833,20.369379664265114,23.808473509503163,20.538336247465473,22.938948294052413,20.925115653593878,23.950724609128766,23.483987617493863,21.770401640688664,21.783857190785284,23.87480264945426,20.068101110233197,21.842920553226715,21.893824126536725,23.291146802591015,22.404180119381873,22.699998292524622,22.69508023045231,22.27572113171614,22.62529283719866,23.76636930785853,23.483987617493863,23.852713430226274,22.130619988723133,22.48506825814954,24.699559045745413,21.343844309835124,21.85363574668613,22.36206644082511,22.143856655896684,24.709035475075254,24.322000121751525,26.0498627412355,24.28563872048697,23.303724292298718,21.5758262662121,23.043403603035806,22.754367499670874,24.571174893743184,24.06296649603178,24.580700818186187,25.74225254113309,24.942600773242017,25.968794630741794,25.73315660460662,23.675257748488505,25.132085178638814,23.808473509503166,24.179496727920206,24.19161235897955,22.26757645637061,24.93085010226698,24.116448759616215
STIM1_26.pdb_ringEdges,20.18741645049552,20.535467522230647,22.05904690569375,23.09394363373523,24.121077019676118,20.30603072293871,22.479620400116506,21.62735849933864,23.984943597595663,20.74802689787728,20.883360090803656,21.976590787373272,20.894567373756146,20.432532199730506,20.586742177633948,19.345892739583597,22.461612386642074,19.962756019822937,21.963253313751856,19.83591605879278,19.50869414611911,19.427463977296362,15.725257420157947,18.194470580094453,18.93587710829539,14.70115747170106,0.0,21.017526831397827,20.815915199226666,20.0765975065961,18.86459297777332,22.617274045987912,21.880436201595558,20.956137285351062,21.600244041113502,21.775528544925216,23.200441054348072,22.874785549890703,23.47150672425989,22.591622238096082,21.842920553226715,23.268503514707472,21.915199496975795,23.538785410565506,21.56224089834218,24.58070081818618,23.42654692384676,22.671841634520465,22.689682796953267,20.90576864864572,24.006911149619746,22.892942617877384,23.007784324764614,22.82865056944247,25.876151062289964,25.32015160932849,22.41462700729079,22.28622823611588,22.627896619579055,21.365769914304707,21.915199496975806,22.6744400715462,23.493954360066095,22.892942617877395,22.769556718967877,22.903166566212857,22.487688276721737,23.109379283155008,23.96515558410884,23.685144004451995,24.57117489374318,24.07024603501275,24.004456950499268,24.763501524460114,22.00056377008441,22.354438714326033,22.291236502406093,24.08241662910255,25.02699317930341,24.25689384947724,25.867102210030918,24.864781606543126,23.640590504042944,23.154954933760866,24.784779024994958,23.23576500126043,25.14374180463172,24.64734210555405,24.516281569918068,25.925893195500446,25.132085178638814,26.51119406689773,26.159795177350496,23.741959063123648,25.06908284578202,24.65683860356962,25.966525857655263,25.855771700580867,24.84120108444497,26.18887863848098,26.029619383911825
STIM1_27.pdb_ringEdges,24.46126506074642,21.997885733501448,23.291146802591015,24.0115605232082,24.0115605232082,21.1951435127751,24.218002145242643,20.90858656743833,22.275721131716146,20.466648991230414,22.322998881641507,21.26962386185535,19.992091459630554,19.830287695278646,23.39151108196465,21.04259246562598,19.196979736608366,22.982298547178186,19.92458650227959,20.74518716950211,20.432532199730502,20.199009876724165,21.52690762599183,18.510420279256998,22.09619561067282,19.856852057751023,21.017526831397827,0.0,16.299522036079804,21.12568516388075,21.30538382299088,20.89709003887919,21.020329768247976,20.369379664265107,21.477877567539167,22.32536014102252,20.369379664265118,21.909609940661618,22.531906748107822,21.466974816027026,21.818774363576946,22.035137549416525,22.461612386642066,24.4397059067044,20.68891026013546,23.28109323733707,23.938487061439325,23.605872347835955,23.62300809862934,22.20196234081452,23.76415123081257,23.950724609128766,24.451692606399046,23.75651685376576,24.64495168205555,22.892942617877395,21.42873532606204,23.371485973064445,23.563669315874964,21.781152509708097,23.426546923846765,23.874802649454264,22.55528951867651,23.28109323733707,24.227666931862032,22.36754293042011,23.56366931587497,24.02640666130214,25.479038352120703,23.43905175741592,23.6752577484885,23.69502613558153,23.894405949069235,25.62139367703265,22.82376022936958,23.704904147035815,23.64531190730626,24.83670701811889,25.630529276777576,24.27861533923832,26.80778551729116,25.472161426779994,24.147993320260582,24.331623599273946,23.764151230812583,23.884606310438773,25.98908536558252,25.878427758575565,23.88460631043877,25.20422014620359,25.977808060494766,24.720891582225658,23.685144004451992,23.225687463227764,22.89294261787738,23.361466981653443,25.49534081162232,25.630529276777565,25.696499324214965,24.504326465011758,23.940948023168644
STIM1_28.pdb_ringEdges,21.72192119645767,18.904902772487613,21.697640353255597,20.913924740756244,22.748984132698503,17.78754899430515,22.549858625521548,21.554114339523235,22.60458895579536,18.802111047564885,21.55411433952323,19.83325841950546,18.796173121968422,18.453377245993373,21.80534036003691,19.427463977296362,15.556747831753752,20.663415598251103,18.55467512494488,17.967412361738244,17.242457063347885,16.202210587045727,18.526243694455626,15.53790064935245,19.184780789821097,17.48532053204994,20.815915199226666,16.299522036079804,0.0,21.324368271312125,18.268369750290624,20.073662794430334,19.886343722933766,18.18159901206874,19.251819605936866,18.9541265883892,18.18159901206874,21.957675990043242,20.575367224769256,21.952591625358675,18.864592977773324,21.106522009033846,21.404121895292217,22.787797632290683,18.876998841747017,21.540515278182482,22.391097344928802,21.891133032037356,20.620603830285425,20.829987328201224,23.6752577484885,20.383760065763266,23.07641502124103,20.92511565359388,23.68514400445199,21.41780755866845,20.00379808897542,21.783857190785287,21.989920171462366,20.068101110233197,21.987240838493648,22.882714101503854,21.0565131060688,22.54490781123433,23.386274381725812,20.39524188316649,22.13328196500999,22.76465368426108,23.766369307858525,22.28622823611588,22.6744400715462,22.13061998872313,21.915199496975802,24.827279320328532,21.343844309835124,21.41505664626623,22.503057501131387,22.14385665589668,23.03068394774189,22.892942617877395,25.68304118774027,24.54472266807498,22.8929426178774,21.280627722862643,20.933782644662053,22.333483743563868,24.57117489374318,24.06296649603178,23.03068394774188,24.135855793481227,24.815474042177488,24.63545060185808,23.862526166329506,23.675257748488505,23.483987617493863,22.997606885948386,24.56877705954349,22.191415338564646,22.689682796953267,23.80599885313256,22.534521320915413
STIM1_29.pdb_ringEdges,23.523631528955686,23.42131805716502,25.746588544998083,24.079519426557372,23.682198200925257,22.80813128498648,23.108909654640936,20.835345639249116,24.31696380476335,21.130968493123184,20.06199693276402,22.338481415216773,21.423018845020632,21.691994736743673,21.3983988388902,20.67166731198441,22.536860418420765,23.33111838878107,22.466581556207124,21.8080420412842,22.243891243989196,22.029578424958476,19.82708194098602,23.05840242689464,21.909609940661618,19.19059847340468,20.0765975065961,21.12568516388075,21.324368271312125,0.0,17.054313601054155,18.110599063797217,18.462616744499243,17.146789877431146,17.928280893994096,18.923509843742035,18.360810980045557,17.59157656071431,21.313386993067983,20.51809562464353,19.178395467639582,20.50380943996476,19.120264018157048,21.97101684937111,19.838885940214425,21.3983988388902,20.96427378169344,20.297095679511788,20.472102401663253,18.957234613361912,20.759307243000727,20.09990551098159,21.12568516388075,19.51171383410966,24.198660991849327,23.7367996771833,20.455207255756896,19.70558493218053,21.136763959927144,18.29050670864301,20.838173081255025,19.529425224834533,22.066776739227574,20.233520426193994,21.29388309736722,20.838173081255025,20.374859109228964,20.913924740756244,21.40687421287592,20.54090266201909,21.556559821034288,22.818393233692905,22.609526701689692,22.34895901361512,19.70558493218053,20.84940465381698,19.871057212153623,22.411790916680975,25.32688616452283,22.479620400116502,23.411320391652854,20.07103663560772,20.62060383028542,21.850726842965475,21.360036582147938,20.155211686795433,21.629795699809655,21.643338664058565,22.619878751414273,24.76800887366386,22.73609976575006,23.61060069367739,23.46628787573073,22.751573759349757,23.869671977429388,23.02792373006802,24.937689790616602,26.266847675762417,23.595952878577766,26.94922012074337,24.74433613057008
STIM1_30.pdb_ringEdges,19.236593035875853,20.829987328201227,23.92870547556709,22.409162024396615,23.33111838878107,19.523708505262263,21.920292534685807,20.742646030366657,22.915957000992083,20.140668102818918,20.123494695496863,21.255842789999623,20.883360090803663,20.880538767589467,20.265600747162935,19.658242841818474,20.74264603036666,20.575367224769256,22.238872315395533,20.45232687052026,19.496690237898285,19.577633179989682,17.24587356554488,20.728514607406336,18.440686395269626,15.109830467089497,18.86459297777332,21.30538382299088,18.268369750290624,17.054313601054155,0.0,18.21669734105236,16.76365577786539,15.125316320607968,16.965080415028165,16.04567125088487,18.935877108295394,19.33956061163652,20.199009876724165,19.333787751943735,16.71465958257124,21.466974816027026,19.34893783515874,20.12056682358442,19.279181043431972,21.330111190775664,19.830287695278646,20.970115317615903,17.983713562231035,17.69509194861015,21.269623861855358,19.0622806252468,20.753929300143366,17.806975377447554,21.131482079677262,20.90576864864571,19.291320295917803,18.639709216882185,21.78385719078528,18.72435714217172,19.373121314268506,20.383760065763262,20.84122331215918,20.003798088975415,20.17842888453069,20.329075675727555,22.051103437032314,19.777051927568397,21.370993889965945,21.917887636576953,21.759645459948015,19.69692849781565,19.45457838543511,22.404180119381877,18.976035478482334,20.3175564666422,19.63709509769633,19.55068943450183,22.69508023045231,21.69764035325559,23.751817555911444,21.656873159317346,20.395241883166495,19.07146901086957,20.09728278135626,20.082697246191085,22.404180119381877,21.406874212875923,21.842920553226723,23.815830836853305,22.53190674810782,24.191612358979555,23.132178332759867,21.120400512998273,22.741486182711323,21.120400512998277,21.829501409398844,23.471506724259882,21.9202925346858,24.36288955762225,23.662877740159526
STIM1_31.pdb_ringEdges,24.24941460174104,20.56654919368912,23.565906262745266,22.984389714383024,23.121586276421105,21.643338664058565,24.352832794487774,23.16231903881419,24.0115605232082,22.902692709228184,22.748984132698492,23.488740499068026,20.925115653593885,20.770581461855286,21.6162442506527,21.19763040728188,21.775528544925226,23.798377900556055,21.992317192689736,21.192363697090702,21.346313880365155,20.972628895555705,20.68298930308741,21.90692078532659,22.80554808058369,20.073662794430327,22.617274045987912,20.89709003887919,20.073662794430334,18.110599063797217,18.21669734105236,0.0,18.85809924082341,16.675749463068783,19.202793724396084,18.667967839478784,17.417891541068748,21.329602386929214,21.38470075443165,23.26323912471442,19.744177828907823,19.824110291188592,22.183239709992954,22.46658155620712,17.96741236173824,23.149664722068575,22.06410673926209,21.409336512897383,19.469077051578754,19.690709256087057,23.50121223988641,19.86543880498816,23.933370041646615,20.970115317615896,23.86720366638524,22.479620400116495,21.136763959927137,22.689682796953274,23.025365184084823,21.346313880365155,21.654152617486464,21.5592926779891,20.55516306629969,21.4967096815253,23.57064262591179,21.211449299737847,23.025365184084826,22.81581119114719,22.05904690569376,20.620603830285425,23.41132039165285,21.211449299737847,23.09139240281485,23.478771543211003,22.549858625521544,22.476999441116902,22.83353986213394,22.479620400116488,21.716281892276285,23.62300809862934,24.895377983899756,23.66536736252157,23.488740499068026,22.490032245143563,22.162122865882708,23.217876032097784,23.74666031190476,25.264369615983366,24.75617533170792,24.956458206274995,23.999353996473776,25.064196645581365,24.563791339311617,24.895377983899756,22.759272750332592,24.51128517183858,24.401105579222673,23.756516853765746,23.416551490792372,24.765630097143237,23.8131616268539
STIM1_32.pdb_ringEdges,23.31376809839493,22.961916566417123,24.697173676291374,23.227956959149996,22.81581119114721,21.045392064102387,21.933656132023,19.523708505262263,23.338891918190818,20.466648991230418,19.36103335060144,21.711140997443074,21.34660439929137,21.195143512775104,22.167648751340117,19.511713834109663,21.91519949697581,22.59162223809609,21.697640353255597,22.053493808176686,21.613805522102936,22.915957000992094,20.033073428901325,22.167648751340124,20.201926379862012,19.40334822860788,21.880436201595558,21.020329768247976,19.886343722933766,18.462616744499243,16.76365577786539,18.85809924082341,0.0,13.835019043643724,16.220285892012043,17.508447573503155,16.08976756062805,17.49170345971143,21.526907625991825,20.586742177633944,17.411481554493886,21.453320517819858,20.111857738792473,21.600244041113502,21.120400512998277,22.731189514501576,21.330111190775664,21.965935572640557,18.969579890980995,19.19697973660837,22.130619988723133,19.21223770203201,22.33348374356387,18.826996944640126,22.404180119381873,21.904514419132532,20.524064151681223,19.454578385435113,21.624634244341596,20.149672511621173,20.90576864864572,20.677591511045833,22.414627007290793,20.458314585002235,21.654152617486464,21.502406571639693,22.744076663074594,21.575826266212104,22.630226065661525,22.47465411345368,22.178207055960467,20.90576864864572,20.82998732820123,22.81091809849232,20.071036635607722,21.92856619808684,19.782695437166552,20.615189703508154,23.213067691020672,22.40155033394657,25.26921710962439,22.22018078478498,21.856331458097042,20.003798088975415,21.305383822990894,20.53546752223064,22.949151746665347,22.120038969925176,23.213067691020672,24.568777059543486,23.994702257667395,24.1794967279202,24.169812679481822,22.534521320915413,23.39402958352919,22.813500694840524,23.200441054348065,24.751665827582396,22.476999441116902,25.721767091815085,24.309949473638422
STIM1_33.pdb_ringEdges,21.877743460300685,20.75392930014336,23.729613853651543,22.33848141521677,22.19644499785126,19.114424927527317,20.08825488926613,18.963694403421425,21.61380552210293,18.30330168885326,18.79617312196842,19.36103335060144,19.768191504253434,19.279181043431965,20.498364464913642,17.228874267552474,20.512654441784534,20.652082876353738,20.589603758832684,19.903721750840575,19.89811256679715,21.30538382299089,18.683657826224557,21.106522009033846,19.196979736608363,18.35473029033682,20.956137285351062,20.369379664265107,18.18159901206874,17.146789877431146,15.125316320607968,16.675749463068783,13.835019043643724,0.0,13.149114981861006,14.922227320914736,15.609379013218128,16.86434705378147,19.481655055998978,20.056432013602997,15.43578847650721,20.640743932269487,18.93587710829539,20.199009876724162,19.36103335060144,21.10652200903384,19.75038023380424,20.12349469549686,16.801716412872963,17.424922007766472,21.78385719078528,18.642869659665788,20.981276259760094,18.24561113203379,20.60097085090895,20.98127625976009,19.04380914278094,19.059189730371404,21.26962386185536,18.469249532522262,18.79303846038856,19.673143067124155,19.989144340688238,19.279181043431965,20.256647870408784,19.777051927568397,21.97927141861221,19.535695811839247,21.14783695208421,21.845617586874,21.244826091519673,18.79303846038856,19.373121314268502,21.904514419132532,18.72435714217172,19.44254106594031,19.393997313162288,19.30650370396769,21.915199496975806,21.624634244341586,23.416551490792372,21.436692444165374,20.161287641910313,18.309992188788296,19.859818808357137,19.36103335060143,21.75964545994801,21.917887636576957,21.91519949697581,23.073861852216968,21.746174928731897,23.994702257667385,23.20044105434806,21.34384430983512,22.81091809849231,21.045392064102376,22.045759317292042,23.40403463527821,22.135663461916497,24.556847511232426,24.126154227921564
STIM1_34.pdb_ringEdges,22.91338595262503,21.404121895292214,24.559246510169793,23.21787603209779,22.243891243989193,19.658242841818478,20.759307243000734,20.149672511621173,22.80065278543272,19.037376537389726,19.0192069382017,20.213511483946288,20.294498433483575,19.49669023789829,21.600244041113502,18.696183750212384,21.759645459948022,21.006385149622098,21.68684808461022,21.18658343927727,20.575367224769256,22.508499686552533,20.201926379862012,21.891133032037363,18.920396278853076,19.086827309539586,21.600244041113502,21.477877567539167,19.251819605936866,17.928280893994096,16.965080415028165,19.202793724396084,16.220285892012043,13.149114981861006,0.0,14.198154700496286,14.488487811699583,16.03107447544329,18.078210791623075,18.35473029033681,12.906341209299123,18.824196864591578,18.023068766221193,19.01610904209311,19.41540984720343,21.45332051781986,20.120566823584415,20.793409808707867,18.47529253106774,18.367480531778757,21.540515278182475,19.84802725830736,21.624634244341586,18.98191713959825,21.987240838493648,21.181313982269945,19.589587488880323,19.765211000428838,21.759645459948015,18.696183750212384,20.146748444059586,20.04475612378499,21.117610858525012,20.29159523569556,20.617746551653443,20.303129174183134,22.170306281604578,20.22508995198518,21.047896652358695,22.322998881641507,22.02451065897815,19.830287695278642,19.75038023380424,22.238872315395525,19.604539895037686,20.905768648645715,19.930188235457674,19.523708505262263,22.67184163452047,22.106788041671283,23.862526166329502,22.63282928050116,20.981276259760097,19.3731213142685,20.99523755521715,20.677591511045833,23.21306769102067,22.951718788553457,22.671841634520472,23.660387855831356,23.06371357177613,24.169812679481822,23.916456661152925,22.26256286743189,23.404034635278222,21.976590787373265,22.798068733655843,23.982487150470455,22.18323970999295,25.108755692050938,23.90666606138428
STIM1_35.pdb_ringEdges,22.241242506142832,21.580999394924266,24.71355275800063,23.108909654640932,24.3960855927352,19.85068292032043,22.63515821895,21.64333866405856,24.2614953174523,20.91644507124968,21.200409532390772,21.848030440031152,21.92298004979174,21.9202925346858,22.8619720812064,20.606388713550807,21.349073650545936,21.483074282331092,23.623008098629345,20.135124926703433,20.297095679511788,22.67676473650351,20.233520426193994,21.335343897505066,19.61023305088641,19.61023305088641,21.775528544925216,22.32536014102252,18.9541265883892,18.923509843742035,16.04567125088487,18.667967839478784,17.508447573503155,14.922227320914736,14.198154700496286,0.0,16.309981725188077,17.149863832035642,17.40106029024687,17.866082369249455,13.197603728936802,18.348056103868274,16.975130007151343,18.544896286972698,19.77085788997095,21.33534389750507,20.15228842296008,20.51809562464353,17.454525634238227,17.879181085247442,21.42301884502063,19.06813568363758,20.45232687052026,17.441730232071937,20.529502310486716,21.211449299737843,19.297105860041388,18.98191713959825,21.496709681525296,18.04224156306957,19.378882456718657,20.0765975065961,20.23060847774592,19.850682920320423,20.18396016796545,19.541409024598686,21.76748161395695,19.782695437166552,19.830287695278646,22.066776739227574,21.90960994066162,19.214981235379057,19.132504101091804,22.409162024396615,18.981917139598252,20.47808433385546,19.803139677467097,19.39399731316229,22.419606590882076,21.992317192689733,23.62300809862934,20.756767832509798,20.245087450823057,18.402224334713356,20.415072711074288,19.448281644266903,22.125084855090652,21.705498892459097,21.848030440031152,23.14711963262,22.254413376422274,23.933370041646622,23.137003484301044,21.716281892276278,22.466581556207117,20.97543783209453,22.5472458312239,23.61060069367739,21.18131398226994,24.496922761975668,23.533581481881196
STIM1_36.pdb_ringEdges,24.408538345956863,20.90576864864572,22.93637982288934,22.479620400116502,22.053493808176686,20.05936924665489,22.818393233692913,21.120400512998277,22.594229900711422,21.263864606051662,20.818745280125796,22.322998881641514,19.445571026795278,19.11442492752732,22.225692235537625,19.73852330660989,19.26397610032256,22.78779763229069,19.98914434068824,20.529502310486716,19.898112566797145,21.600244041113502,20.869323950970312,20.498364464913646,21.89382412653672,20.575367224769256,23.200441054348072,20.369379664265118,18.18159901206874,18.360810980045557,18.935877108295394,17.417891541068748,16.08976756062805,15.609379013218128,14.488487811699583,16.309981725188077,0.0,16.29200593433298,17.817159223363802,18.92039627885308,15.810701900094232,16.84033548433066,18.25555028694205,20.640743932269483,18.00680319324644,21.08432681423106,21.219999342436925,21.58940308534249,19.66691630376316,20.044756123784992,22.731189514501576,19.11442492752732,23.474016643181056,20.009377646454926,22.997606885948375,20.807497158103768,19.673143067124155,20.446868185730832,20.66626656276869,19.738523306609892,22.120038969925172,20.86932395097031,21.045392064102376,20.956137285351062,22.689682796953267,20.538336247465466,22.66151332207344,22.333483743563868,23.35370096659648,20.524064151681216,21.244826091519673,21.540515278182475,21.466974816027022,23.39402958352919,21.034265142322415,21.69764035325559,20.911107541320035,21.25861430504216,22.60458895579536,21.03146406268844,25.91913483100077,22.9565818701912,22.03781105915627,20.818745280125793,19.85981880835713,20.880538767589467,23.662877740159512,22.859666250522373,23.91891988953872,23.729613853651536,24.5497122609008,23.190348166037005,23.043403603035802,23.665367362521568,22.651180300201766,23.39654781399178,23.90666606138427,24.18193316244316,22.931039185774704,24.666331445448957,23.053560824017335
STIM1_37.pdb_ringEdges,25.479038352120703,24.39150951528234,26.63220641637961,25.275719881021715,25.524756184821317,23.012635558510848,24.09168533593243,21.9202925346858,25.377704919411933,22.764176944005346,21.629795699809655,23.217876032097788,22.877360936324216,23.012635558510844,24.04324269685446,21.472174169512783,23.677484152965963,24.174430722877304,23.47626213265074,24.06979515408659,23.667594697385088,24.734873225637774,23.071106800330334,24.043242696854463,20.97543783209453,22.24389124398919,22.874785549890703,21.909609940661618,21.957675990043242,17.59157656071431,19.33956061163652,21.329602386929214,17.49170345971143,16.86434705378147,16.03107447544329,17.149863832035642,16.29200593433298,0.0,16.675749463068787,15.443018542546218,17.0508587157872,16.95785930617606,15.635281113682478,17.508447573503155,20.05032428356133,20.285558310507326,19.037376537389726,19.906681516321306,20.523535364940642,18.870509373914842,19.930188235457674,21.200409532390776,20.466648991230418,19.000122398626566,22.549858625521544,22.479620400116495,18.47529253106774,16.909425837991733,20.32304988403925,17.525175689439934,19.23022491775895,18.303301688853256,19.770857889970955,18.74281257591331,18.55467512494488,19.39399731316229,20.913924740756237,18.981917139598252,20.941631693459243,20.62060383028542,21.061813787041242,21.211449299737847,20.682989303087414,20.986595943657132,17.97069103941494,19.381922369277063,18.1777613514959,20.77341771882833,23.756516853765753,20.540902662019093,23.093943633735233,20.186878845412927,19.94488529955496,20.009377646454922,20.708459867346967,18.826996944640122,20.835345639249116,20.543770628292837,21.423018845020632,23.159775339982243,21.98166960104743,22.466581556207114,22.596562817446173,20.685837569917073,22.619878751414266,20.377750444499387,23.341150407072515,25.01038543975205,22.900120171649085,25.60287047860427,23.921123615724238
