,VCB_0.pdb_ringEdges,VCB_1.pdb_ringEdges,VCB_2.pdb_ringEdges,VCB_3.pdb_ringEdges,VCB_4.pdb_ringEdges,VCB_5.pdb_ringEdges,VCB_6.pdb_ringEdges,VCB_7.pdb_ringEdges,VCB_8.pdb_ringEdges,VCB_9.pdb_ringEdges,VCB_10.pdb_ringEdges,VCB_11.pdb_ringEdges,VCB_12.pdb_ringEdges,VCB_13.pdb_ringEdges,VCB_14.pdb_ringEdges,VCB_15.pdb_ringEdges,VCB_16.pdb_ringEdges,VCB_17.pdb_ringEdges,VCB_18.pdb_ringEdges,VCB_19.pdb_ringEdges,VCB_20.pdb_ringEdges,VCB_21.pdb_ringEdges,VCB_22.pdb_ringEdges,VCB_23.pdb_ringEdges,VCB_24.pdb_ringEdges,VCB_25.pdb_ringEdges,VCB_26.pdb_ringEdges,VCB_27.pdb_ringEdges,VCB_28.pdb_ringEdges,VCB_29.pdb_ringEdges,VCB_30.pdb_ringEdges,VCB_31.pdb_ringEdges,VCB_32.pdb_ringEdges,VCB_33.pdb_ringEdges,VCB_34.pdb_ringEdges,VCB_35.pdb_ringEdges,VCB_36.pdb_ringEdges,VCB_37.pdb_ringEdges,VCB_38.pdb_ringEdges,VCB_39.pdb_ringEdges,VCB_40.pdb_ringEdges,VCB_41.pdb_ringEdges,VCB_42.pdb_ringEdges,VCB_43.pdb_ringEdges,VCB_44.pdb_ringEdges,VCB_45.pdb_ringEdges,VCB_46.pdb_ringEdges,VCB_47.pdb_ringEdges,VCB_48.pdb_ringEdges,VCB_49.pdb_ringEdges,VCB_50.pdb_ringEdges,VCB_51.pdb_ringEdges,VCB_52.pdb_ringEdges,VCB_53.pdb_ringEdges,VCB_54.pdb_ringEdges,VCB_55.pdb_ringEdges,VCB_56.pdb_ringEdges,VCB_57.pdb_ringEdges,VCB_58.pdb_ringEdges,VCB_59.pdb_ringEdges,VCB_60.pdb_ringEdges,VCB_61.pdb_ringEdges,VCB_62.pdb_ringEdges,VCB_63.pdb_ringEdges,VCB_64.pdb_ringEdges,VCB_65.pdb_ringEdges,VCB_66.pdb_ringEdges,VCB_67.pdb_ringEdges,VCB_68.pdb_ringEdges,VCB_69.pdb_ringEdges,VCB_70.pdb_ringEdges,VCB_71.pdb_ringEdges,VCB_72.pdb_ringEdges,VCB_73.pdb_ringEdges,VCB_74.pdb_ringEdges,VCB_75.pdb_ringEdges,VCB_76.pdb_ringEdges,VCB_77.pdb_ringEdges,VCB_78.pdb_ringEdges,VCB_79.pdb_ringEdges,VCB_80.pdb_ringEdges,VCB_81.pdb_ringEdges,VCB_82.pdb_ringEdges,VCB_83.pdb_ringEdges,VCB_84.pdb_ringEdges,VCB_85.pdb_ringEdges,VCB_86.pdb_ringEdges,VCB_87.pdb_ringEdges,VCB_88.pdb_ringEdges,VCB_89.pdb_ringEdges,VCB_90.pdb_ringEdges,VCB_91.pdb_ringEdges,VCB_92.pdb_ringEdges,VCB_93.pdb_ringEdges,VCB_94.pdb_ringEdges,VCB_95.pdb_ringEdges,VCB_96.pdb_ringEdges,VCB_97.pdb_ringEdges,VCB_98.pdb_ringEdges,VCB_99.pdb_ringEdges,VCB_100.pdb_ringEdges
VCB_25.pdb_ringEdges,40.039525925810366,39.61553873281182,40.272593884449805,40.11823434889342,36.32292038719559,36.014895908120174,35.59813580410182,36.41977484828818,36.06912555332916,34.728819575259294,36.6707711201368,37.45433583348231,35.60860468022766,37.619989850658385,35.15252480263691,35.35893869242328,36.20522312896559,37.65187427424616,37.50381798745786,34.87549282805911,36.41228563897833,34.90897253767814,29.563029737710064,31.418870994124795,31.203875050734005,0.0,33.53505628443172,31.294350346929495,31.380364445418337,28.175101838970605,33.08542661876158,30.53567213485361,30.999413484187706,33.89810935998969,32.99793381961421,34.124238253236356,34.65964381079113,33.41284456340382,30.085786435699948,37.305495573708754,36.77326103669255,34.67380462644287,34.235282172848365,32.18864847906935,31.84650687281107,34.72633268599184,34.51745276602183,35.54600092581702,35.50428911349371,34.879272302667665,36.3225449649013,32.7706908962595,35.43624236184299,33.587470607626656,32.87234261641406,34.068247013097945,33.254117995165146,36.352316419877745,35.0717446490373,35.09571328394815,35.3536676765201,32.385322152312966,35.584087352737825,35.787631179704384,33.9273287537295,34.47159568530172,36.97062716167088,36.447596254448335,33.70446423088361,35.02129222474396,36.89111743298852,39.47841757904512,37.15605909233015,35.028170481381565,37.208625588454915,34.05063075106623,34.09585418679631,37.12350394904217,38.374233779735874,39.47150871198116,38.23979364721809,37.07731479931194,38.187575323538326,34.76780119593419,33.2121281243081,35.389135466847904,36.899125389979886,38.00598039065102,40.239849087011486,39.31030399271931,37.25074739945744,37.024930176105094,38.09402243731357,39.60176763731644,36.67077112013679,36.812053362007354,36.490970240470624,41.62931659299735,39.36692197079358,37.1157893379869,38.49120324532258
VCB_26.pdb_ringEdges,42.98435233261693,41.84028072215932,42.86543426288202,41.0934633156264,37.977864366209246,39.00466172605065,39.475078444276996,40.848945685737945,37.24049604200447,38.096289487655845,39.51731496215533,39.151802466344265,37.18100688156894,39.95167535456263,38.8878340405279,38.1890036528842,37.46683381824037,38.09545427427845,37.2733148512445,33.756480859236554,35.658481077119305,33.27379531321093,32.93202365203488,30.559926225517845,34.0794526204441,33.53505628443172,0.0,32.25762770965261,33.148700783535496,31.90810669292798,31.203875050734005,34.44904009745941,34.192237290196346,36.4685418608223,33.91285623744808,37.6620136573614,34.396088572553026,36.4227701008337,33.271199666870004,36.07454403416253,37.998803808923974,37.375003800547134,35.3576531512435,36.9257239727144,35.922391092717994,37.311587281360055,36.235090977970806,39.42807029608134,37.19567423529498,35.98156093435541,35.566838487557526,35.001688270970384,33.162136130341125,36.67882718458112,36.53155547543177,37.57937054966587,36.38406244497724,36.09633574956686,37.346412752157995,38.73640523989152,37.638592380210504,36.99717433927777,37.44826734673757,36.55966480848935,38.072777198890655,35.95729790636772,36.83760430469244,36.28435675955341,36.56588076832883,38.45966009399276,40.54010360124904,39.44800951309785,38.3909316943942,38.675221101795024,37.87287347765614,37.57791904829222,37.22242725708648,36.890624578857235,38.8236104358254,38.58261502047503,37.51981294777957,40.26503107254148,40.75135245943049,37.67878592909959,40.97615714711982,38.90723232604359,38.78167327254184,36.27295511434485,38.81295472578014,38.72314318572063,37.61503567844796,37.85246479305007,40.218607181705934,40.58940748520486,40.07651772206858,39.48417404479933,38.808972720704276,42.21998665001301,39.524560833624875,38.540415622611555,41.57064086369353
VCB_27.pdb_ringEdges,39.4349867733994,40.22866458814486,40.94630630472064,38.41744395453717,35.782423313434506,36.40417059024474,37.292943519701424,38.93526095269622,36.3456887527131,38.13981455835174,40.717094913338585,40.454239018247016,35.6814186428124,38.55998868351404,35.54075765294626,36.13472266142615,38.24835112310553,38.2047117513011,38.92603709133989,36.873986889010425,37.28331335256374,36.534292732370616,34.2543958691967,35.76476173299893,35.37744530578261,31.294350346929495,32.25762770965261,0.0,31.692413775367346,30.63554085757856,33.80882079630057,32.82487969928801,32.802300362793325,35.15006789079183,30.86893112971214,33.77465429471153,33.75648085923653,35.819370077198116,36.12352544961654,39.47979920737376,37.91317832771468,37.97786436620925,36.592473145567716,34.47568312989216,37.138438798146055,37.02456187206252,38.59733857994031,37.72339520051912,34.96179733262117,33.24523205732603,36.3891842072989,33.51526111001868,35.62417463158721,36.59011292188598,34.05316698661353,36.111443665912425,37.78203036076572,35.69581080590428,35.95704508033293,37.97475237815017,37.25465193649103,34.2286429763145,37.32924761192933,36.47066068649009,33.35402388154857,35.970063310278704,36.95058124773491,36.50080945553256,32.85145631198386,36.18324574616374,37.539554896378114,38.97283436166558,37.72074423251149,37.335335444150985,39.123115696710386,35.55891398280278,37.418881961821505,36.49881691731445,38.063702585868576,39.058115208447624,38.862929286497135,37.73700860139583,36.9883273971177,35.683838969992664,37.92672360798343,38.91903016637122,37.14724998998156,35.473805957225856,38.72912927688226,39.02120635570548,38.87357129792103,37.76650752861713,37.405638855416214,36.607748807148425,37.73291305044883,39.30752877225715,38.22612148304308,41.61151501469499,39.816625125236826,38.455996104166125,39.2050553326528
VCB_28.pdb_ringEdges,41.16132341719044,42.167307457102616,39.76967780517311,39.80018273142161,38.240982300049914,38.332990775808064,39.27259048797733,37.95379966605337,38.277455980820356,38.76479189817863,38.19471643612985,37.99772720475893,37.65718572017352,38.63429941009795,37.91725440769921,39.878451688736774,37.94397784293916,38.36226839439556,39.37384918953194,35.443040091237854,34.714419325273354,35.90695045404294,32.802300362793346,33.41882974938206,34.5041499480333,31.380364445418337,33.148700783535496,31.692413775367346,0.0,30.113723842068506,30.619215594726867,33.01941577590101,34.19516180556971,37.248428886940424,34.2423183157386,30.91557418636648,36.66010960654154,36.40754167626667,34.677343926808824,37.545971821222096,41.326636798690906,38.03443415930078,36.274208217660465,38.46627802965279,36.010099593409564,37.024930176105094,38.47927423242997,36.01527453734045,33.66695169396303,36.27420821766047,36.767080137239425,35.396841153362374,37.59763048626631,36.267064948793454,37.61708992659399,37.29940287116482,38.52342852673616,40.05450831509034,40.006022273925495,39.66839823060445,38.48671553571799,37.869512803837395,39.635957045454255,40.26830470278539,38.14124467626286,38.63065198423755,38.09521563852157,37.88727298903233,39.278377118853996,38.37020624485529,40.25091755024186,40.44614826025977,39.501093195459376,37.80199609929233,40.122879439859,38.26522275810343,37.23439270352082,37.56315893386648,40.48389129697712,39.52536584845926,39.24758243857488,39.05334347227701,41.18627308836155,37.56545802148085,39.7021867957376,38.807098694580525,39.915365006928944,38.3389192241087,41.56145504496384,41.2692930089013,40.33270723280644,38.53935414847818,41.20293458216081,39.842074608269506,39.23449317304174,40.29346890457114,38.30843723824255,41.857985009922714,39.972149395206806,38.434123096303665,39.93642675325606
VCB_29.pdb_ringEdges,42.39768432784556,39.38077518974785,41.48417003673051,39.79332972885149,36.169424556208746,36.27145133322055,36.26907021892701,38.14613050792017,37.21827508093308,37.02456187206253,37.20825910271199,36.71895720444444,34.81862093243164,37.17367103450804,34.99389557155263,36.122015447646376,35.339136173010075,35.79829858831542,36.56712383350036,33.85007049811381,37.153734670958755,34.118776488773925,31.54808739340344,32.17706693226775,34.17215772579143,28.175101838970605,31.90810669292798,30.63554085757856,30.113723842068506,0.0,33.47549986048144,29.98408668853291,31.160872901765792,32.28945789122347,32.488179668639816,31.95693124418328,33.53342972454372,33.90870094828175,33.159531743595956,36.450589220826835,37.124605905468776,35.2417624159437,34.601628968485436,33.6921895454071,35.38386894925688,35.20369298809436,36.92695492455347,36.20283765874517,35.76450754588973,35.563771146798004,36.06635299253062,33.48201688287996,35.488538482675885,34.405734194383186,35.394015929763704,35.58613110851938,34.6045188851504,36.60650712149915,36.25728766870067,36.48436776085198,35.30117175495356,34.304386149454885,36.85388840962504,35.53244356154738,34.93487447444829,36.984517645287056,36.617804909137305,35.98673998218591,35.96248044837847,36.20371653448158,36.72514620306321,38.39696957739343,36.51637241766298,36.819831612868676,38.521186614405096,35.880736791867534,35.298725189445626,34.71690706793506,36.875219567913376,36.43624569024646,37.22670107231202,36.725517509813805,38.98088109457116,36.470660686490085,36.62252163504167,37.74303066310875,37.149574817094646,36.37506638544401,40.3913807187083,38.41768058873656,38.84491308688021,38.343779867736814,38.91283966647892,39.465404873359475,36.822177112071074,38.41992854093971,38.3110475403162,40.42209116987218,39.69531687514519,38.03897522756942,40.20730372366788
VCB_30.pdb_ringEdges,42.98107405908713,41.378079396529024,40.209451625208786,40.444012929211006,38.34863989528423,39.19079205397853,39.83191958946772,39.100453380305694,39.87377812320004,41.604960368599464,38.75552746500701,38.94424919618491,37.06726073210458,39.76201933778245,37.62373525509472,38.364875033859285,37.94505597211942,38.75329897980539,36.26543558516597,33.84590750069286,35.34106547758446,34.97674552145654,31.897848317288258,30.79713682087408,33.32430180677599,33.08542661876158,31.203875050734005,33.80882079630057,30.619215594726867,33.47549986048144,0.0,31.772772792268114,35.67772414266363,35.64165081372179,34.32756644712557,34.39397410223856,35.21324647448358,35.29627845435373,34.43993453694553,38.431048054215985,38.07826867721993,37.07228810654326,35.962480448378464,37.01216016392455,35.71134273588719,36.197689529481444,36.030668754674736,37.707486596888806,34.944631529424896,36.47452411054753,36.67734004432815,35.40364644804522,37.22206090723379,36.47689181336095,38.005980390651025,39.203895910297724,38.89881979981122,38.34520237858381,38.68003948479704,38.4444108717084,37.42264749392469,36.37181726157072,38.29716343637908,40.81399047118307,39.381813984722406,37.34519562626014,38.48376280978776,37.074617634269366,38.31614898090982,37.379989785494054,38.29194076137603,37.83108390055607,39.043798250403164,38.09175525204662,39.938589222591645,38.244666889051985,37.218641468050336,37.96242161065937,39.65682332668161,38.85228436012486,39.32198089896013,38.77358519779816,40.105655914891116,36.964725199721315,40.79126466202386,37.062600605413095,39.04996798974364,38.890405453834504,39.82370239853744,41.45446570965222,39.224180853605695,38.044232629449105,41.904870621661466,41.8197430538605,39.88745530751612,40.74789453568017,39.90853178320287,39.8806173016873,37.906343916169405,37.660565341191905,41.83408788405591
VCB_31.pdb_ringEdges,42.127619961687465,40.74867538282135,44.95432024945892,43.407477361729924,38.52602426223799,38.98566169993556,37.755192297941626,38.713281723695125,39.502934298376154,40.063699280021616,39.85872779979544,39.32198089896015,36.75966168604836,37.863390810073625,36.53665656196905,37.51520903701474,37.64463018570093,39.21363399264463,38.799718836844505,38.61394001699862,37.843817797026624,35.17114002856737,35.37616043711826,34.58625580933984,35.33296169044119,30.53567213485361,34.44904009745941,32.82487969928801,33.01941577590101,29.98408668853291,31.772772792268114,0.0,32.424317473716634,32.17169846026448,34.1283672997326,33.947285337979295,32.63921233452462,35.801091908183274,36.71957615124766,36.54984143728823,38.946466755371745,39.26309856711404,34.17854191262011,35.17114002856738,34.54838504316681,36.21426137963786,37.214733152830306,41.0418854785738,37.46392203901586,36.76201102422796,34.92992985964907,35.59570964954273,37.21058011812335,36.860424700360035,37.99019012132672,39.124509872039006,36.75929072418915,39.405698711088675,38.406912256661734,40.20730372366788,38.38536652992084,36.876698728206584,38.889353532577815,39.43971233529617,37.46392203901587,38.437789171122226,39.32198089896014,39.6716065169583,37.071920272994724,38.927088021301905,39.32776026260244,40.266950129445824,38.851933378825976,37.317799798731244,40.66000939051008,38.06597144193467,39.79687059419262,38.23872382807779,39.921400048322276,38.786244046990824,40.97271819593668,40.16794289434849,40.36729098934168,36.95316446038644,39.416194180011445,40.18774123354719,38.88900288583586,39.00104893694299,41.64198056594509,40.731046903046646,39.77242077803988,40.304071529042645,40.38429037498261,41.80952479562963,39.04018908299969,40.8241238841582,40.45176701388284,43.39030054998682,40.87653249837752,40.55736677842885,41.552814148218246
VCB_32.pdb_ringEdges,41.05273770075849,41.62702356533669,41.88458167175826,39.21780671629111,37.04849401920289,37.53083580688872,34.90050794108101,38.69413862119647,36.69877382147807,35.972464216650295,37.290261950858444,38.54973175239775,37.045794755827735,36.9605440731305,37.12081014006227,35.90264614203254,36.238352360699096,37.372692996600954,38.206972233778636,35.63055379356834,36.445226648417886,35.15498154277329,35.1496799416439,35.41288928162641,34.870539792990705,30.999413484187706,34.192237290196346,32.802300362793325,34.19516180556971,31.160872901765792,35.67772414266363,32.424317473716634,0.0,32.14243866971463,29.867434378661283,32.83055672000488,32.955893389360746,32.54954265842657,33.2206124403072,36.02789323439679,37.096924645876264,35.937572134315005,36.23835236069909,35.57450568237678,33.88644137543676,34.212305069694175,33.762001233231565,36.88520274877427,37.14578160315239,35.84182422305493,35.519520881289594,33.1170101856488,35.9891397760239,34.15938577263414,35.68867913192952,35.840936473154976,35.522336123013744,36.0829851617327,35.1822527574758,36.53516363475311,37.410620757407244,35.856152001625055,38.01088360887283,37.41669534992494,36.153335065573685,35.54970911529126,39.1183518894324,38.99265665131419,36.72786903206293,38.63512297473287,39.12416133286443,37.18919686732114,35.68103647088138,37.78203036076571,40.187175702070626,37.26770476138586,36.11144366591245,37.14578160315239,38.694138621196466,40.420741750200094,41.04930516519688,39.39843097937237,41.34774919673825,36.544120283196456,37.0931260478273,38.39353638783018,39.14564877712237,37.645475401192925,40.45345248778926,39.62265192354683,37.58021723291034,38.6159411265725,40.54929659741904,40.63507217797324,39.39012335829659,40.18253804373697,38.856729848836466,42.35155894951861,39.401776609691154,38.60263768660945,38.99125776142885
VCB_33.pdb_ringEdges,43.624742770796786,39.8001827314216,43.25106409621098,41.8181126481642,36.61544631833555,37.79213482386856,34.665938220784916,40.153002831216014,39.46102795509427,39.278377118854,38.224099965621456,38.129206176320636,35.28172331391997,36.930401371425,34.526932833790696,35.14036787720725,34.55627820868977,36.36606810050976,36.017672429971526,37.88667311865748,37.88295371031917,37.93187673616053,36.0512261801303,35.6896980297473,37.50296957939104,33.89810935998969,36.4685418608223,35.15006789079183,37.248428886940424,32.28945789122347,35.64165081372179,32.17169846026448,32.14243866971463,0.0,33.63574938014075,35.371277510534945,34.54996382053102,33.52109241005786,36.961158974351385,36.8978935097188,37.46040333714817,39.3241771572008,37.298184211225994,34.81574878752957,37.04604015153433,35.85399686100691,37.84261666908936,39.9934085478186,38.93584466786361,37.01338824116097,36.51363381732169,35.22344260703251,37.255750013802064,35.38669498297608,38.605463579418675,39.628731542106756,36.905653668879445,36.34443811394236,36.69753521572115,37.70254392188704,35.768447243091515,38.00143537958922,39.02260417198781,37.382300138385915,37.61213537241314,36.932001398146994,38.055939686920745,38.39839011776884,38.098914324784594,39.91069576396334,37.65561650730815,37.57380615656223,36.56948554091616,36.76708013723941,39.690621745513866,38.58850511839933,36.87904061067262,34.451283126915776,36.01249783061435,38.71915194413136,40.3015903137604,36.07025972132222,40.2384935557529,37.60983913818303,37.25806807073656,39.95633980870989,39.771049315254025,38.767019722720796,39.88529006584217,39.028427867622156,38.03670476120287,38.86035605507594,38.76737147278745,41.50684499956828,39.65292606422065,40.15051228021432,41.0301441293195,42.23753178050412,38.80417034757529,39.49602971991448,41.50334050082327
VCB_34.pdb_ringEdges,40.800066844865086,41.83039347390631,41.918969452981614,38.79327495608211,35.995201700428765,37.58372471744076,37.4680469927984,40.48737176858086,35.82266930818585,38.116925374431815,38.666758098115565,39.612211156754135,36.58116753442708,37.87659387585383,36.74803643486527,34.23275942984762,35.76323658324417,35.092863817435806,38.438143934000166,37.35018559038719,37.07964401123619,37.129625515336066,35.92087263568488,37.26453346743332,35.97676017552548,32.99793381961421,33.91285623744808,30.86893112971214,34.2423183157386,32.488179668639816,34.32756644712557,34.1283672997326,29.867434378661283,33.63574938014075,0.0,29.95754571814166,30.060696175329273,32.49125756541012,32.9224985244272,35.86160266154524,34.77028511923263,36.48947544404855,34.5120532304559,32.941684010604995,33.70446423088359,32.47236587399428,35.215828052944445,36.83377896343621,35.98282418548661,32.32491299292239,34.404413036173715,34.36885482261789,34.78753695323557,34.739550423636274,33.824950446782275,35.37590345778535,32.65898178004165,32.572018108130266,33.7277873031072,35.47047427727108,35.4234129047186,34.84772067673351,36.65093326357342,37.25196761124296,34.94176974234814,35.650194440372516,38.098914324784594,38.34603215220821,34.92459409538321,37.88007391756258,36.83254489763594,37.24550003325606,36.13434528382814,37.141988001819136,39.665877252139815,36.070637769395105,36.22066210930396,35.87959663298151,37.086998456945246,38.48010111496832,40.431310998914114,38.109769685141764,37.66056534119192,36.48200054323183,38.19614449843672,38.23753510503906,36.93815470116606,35.13881562654563,37.95116479228159,37.7612114597651,37.91317832771469,36.7819125509957,39.39704649751397,39.19809828411211,40.617842026738636,39.567548686909,38.12777560686273,39.518120124593764,37.72194924106466,36.58824947985355,37.193352289696314
VCB_35.pdb_ringEdges,42.437012147416844,42.63758478576899,41.26874229861018,41.56254870127024,38.301436004411165,37.602586951625405,39.60394837983622,39.225339676378546,38.42477893708226,38.4306932258343,37.84117526523918,37.74074239285232,37.708692029099325,37.04346341553642,36.590112921885975,39.843443626273114,36.920430412146956,36.67349798622241,38.27745598082036,37.810292009163135,35.80109190818327,36.86276761671104,36.655893734221635,35.79067933516673,36.22179153242127,34.124238253236356,37.6620136573614,33.77465429471153,30.91557418636648,31.95693124418328,34.39397410223856,33.947285337979295,32.83055672000488,35.371277510534945,29.95754571814166,0.0,32.69904085332281,32.51838640746889,34.82423398622395,37.49424198217888,37.36393496894619,35.3891354668479,35.07044858048392,35.9561601752114,35.73882533553166,32.65633726608613,34.60359939239115,34.276416488202635,36.325297971624074,35.39684115336237,36.004923905690305,36.15672953834589,36.15635239044201,35.19478267119617,36.85771166378771,37.24196069440544,35.378601647683276,37.04996626179306,37.19213015483987,35.406085763480164,35.56811646813635,37.4185175353789,38.93444373675979,40.0302158602497,38.756348453570155,38.003707953064556,39.83055017537081,38.680039484797035,39.23333462063287,38.7909314613141,39.27363214445776,38.62841629493176,37.36016351920615,38.13182874760097,41.138789481461465,38.86877690617267,37.56920886238434,37.218275080933076,37.21595454542684,38.442992031885865,40.3910431115163,38.81295472578014,39.128111261714324,38.5622283399891,38.7971414129725,38.27033030714767,38.83426322205694,37.32157552944414,40.07334185306651,40.692192684279746,38.12694108322408,37.92528540073598,39.79904064627238,39.97430993207336,38.80897272070426,41.49337296484831,40.03021586024969,40.73316718708371,40.56442686976769,38.48010111496832,40.3500591415586
VCB_36.pdb_ringEdges,42.766809560686255,42.310862563992906,44.827244151094355,42.267331033876246,36.936678001929,40.160813102960375,38.488605161433576,42.468598024679636,37.47265669791781,39.39012335829659,41.89055003002689,40.29019731895097,38.967468949928495,38.786478431160944,38.4548140974928,37.25343181262882,39.22638258760416,37.27185143095139,36.02158443842454,35.684093731725184,38.944249196184906,35.86920684932975,36.95464050082828,35.90568453348558,35.60885998021998,34.65964381079113,34.396088572553026,33.75648085923653,36.66010960654154,33.53342972454372,35.21324647448358,32.63921233452462,32.955893389360746,34.54996382053102,30.060696175329273,32.69904085332281,0.0,32.06640836536807,33.84496739814977,34.02499081557558,36.65589373422163,37.984446577753175,31.681655145008992,34.62185331943873,32.53948650206676,31.965464318400127,34.51903295811804,37.064930741997806,39.238084468119446,36.52769808340968,36.42601467982119,36.67734004432813,34.190641994557566,35.090402728329686,36.47925936249759,37.823874134539125,34.24484035455698,34.9087121191571,37.09582186715917,36.73442774589235,36.29738282576312,37.52853459823489,37.48175313645057,38.64982653142308,37.51714759461822,37.10844059828394,37.86423114233279,38.678276731378496,36.00214640065991,38.58850511839933,39.01386699856632,40.13205474657163,37.85438607948291,37.1722036913704,40.15866259996946,39.04857115300012,40.65576108119134,37.81786494622499,39.06032630315696,38.34010480376443,39.918895047560945,39.29839228726336,39.60968660223503,38.00598039065101,40.395656832252335,39.506846357193744,37.97295688441261,36.01489590812017,38.8593033203821,38.960469476357524,36.476891813360965,37.89998800671439,38.87099877099313,39.429223126554746,39.19995361778338,40.24628723700661,39.957136124511365,42.42490692120292,38.635475925630885,39.24028542199972,40.1760896780434
VCB_37.pdb_ringEdges,44.23737621678595,41.197418277451284,41.30738432774466,40.24990118564951,37.36782767909514,38.12467585555204,35.761711368445496,39.00000000000006,36.51674584725111,38.00143537958922,37.40977023574072,37.89015223463269,37.843817797026624,38.73018554986894,38.677806650232,35.92365642454975,36.25916811962565,33.03070197145793,33.971779732328145,33.522719568566174,36.15949516944469,32.69473129642539,32.802300362793346,31.954228628973812,35.14321349201659,33.41284456340382,36.4227701008337,35.819370077198116,36.40754167626667,33.90870094828175,35.29627845435373,35.801091908183274,32.54954265842657,33.52109241005786,32.49125756541012,32.51838640746889,32.06640836536807,0.0,34.344114223811104,34.27097897638763,34.880836103406835,34.28437226810759,33.95531823387375,29.760254153362474,32.79661845096509,32.81227597326125,33.69380844120668,36.50143210141964,36.76473112298603,35.9509767220966,34.81822929025965,34.97518600899272,35.78826623350177,35.339522042351135,37.701097162718376,37.97930058238668,35.64777182887648,35.16713341640566,34.803474225741056,33.54156173520199,36.02637922411858,34.079452620444094,35.43996203568668,38.0999880696713,37.94625385750465,36.771283261905296,38.94763384107161,38.258094805959985,37.267216887573696,37.40102089029613,36.62674134861284,36.74036670277734,35.80591622013937,37.10880806983215,39.37130935084589,35.888336925423715,36.42875986709607,36.66841593623498,37.362840071143175,37.71471861223419,38.00370795306456,36.833778963436224,38.90220839723398,36.767080137239425,38.08996527361843,35.85488428753788,39.25950956022114,39.29006351368111,40.74610968602351,39.26564540525105,37.992822288618534,37.47035191624542,39.750242995255036,40.83993143970744,38.85450716805878,39.64822591468404,38.87614365461869,40.24063979249205,37.12350394904217,38.33299077580806,40.56790043192461
VCB_38.pdb_ringEdges,42.4742702864174,41.48208813890209,40.744436318460664,40.90554530089584,37.18601887806765,39.28670836994948,38.53074333332003,41.47343070624203,36.43262773444111,37.63593543893443,37.91461699421723,38.58143689298362,37.9540391909622,39.860894484330295,39.071496236794175,36.517866113103445,39.28670836994948,38.01004651883026,37.66696165076238,34.28304643300061,36.27959606871463,35.71287010181475,32.263404543340975,33.98301714894451,34.52851259203304,30.085786435699948,33.271199666870004,36.12352544961654,34.677343926808824,33.159531743595956,34.43993453694553,36.71957615124766,33.2206124403072,36.961158974351385,32.9224985244272,34.82423398622395,33.84496739814977,34.344114223811104,0.0,33.313115080455006,36.01123562041567,32.996556294145755,34.720049224933724,34.887742051536506,32.2576277096526,32.919460947757216,31.32570829207221,33.48785397179648,36.37656588319669,36.67882718458112,36.27683959372832,34.145943456660525,35.60885998021999,34.84485093042644,35.51465766540503,36.18085882693429,33.548743371670184,35.056188663863146,37.231706917626056,33.97552595084243,35.005713819318174,35.36973539366933,36.55307473698043,37.44935974692424,38.444056166661944,34.18306332354988,37.523568351346675,37.38497510546674,37.24464574087986,37.39603770941034,38.50076740675561,38.67381072979026,38.48518014650697,38.11203579877723,38.540415622611555,36.68118170000926,33.594236518675785,37.28294760099026,39.09743074562694,39.6049813212246,37.42313334143619,40.542570219461965,40.74923312161843,37.676493756959196,37.81894667058736,37.17868401994009,38.688147116044874,38.42619844940077,39.544681288155836,39.65785489087198,37.51860144708833,36.981813712344476,40.49219902423412,42.17840895313841,39.51950036489471,38.91424137533952,38.42253126865685,41.253429609493786,40.085817033867876,37.676493756959196,40.230020450585776
VCB_39.pdb_ringEdges,45.51433340668134,42.30344924686194,44.75590362277264,42.7698917039036,39.60394837983622,42.20243422535553,39.694973347905325,43.73941430376462,40.19237829150295,41.81289492271716,42.663908528275925,41.18803886390503,41.92287290641324,41.86471719066726,41.289664125981545,40.372920717638586,41.760681812615914,39.08987313637877,38.18757532353832,37.88667311865748,39.59235463387533,34.617783133685975,36.56202699771748,37.49921211293528,38.75329897980538,37.305495573708754,36.07454403416253,39.47979920737376,37.545971821222096,36.450589220826835,38.431048054215985,36.54984143728823,36.02789323439679,36.8978935097188,35.86160266154524,37.49424198217888,34.02499081557558,34.27097897638763,33.313115080455006,0.0,39.64490108220963,39.310303992719305,33.6866577310797,36.95587048949554,36.75929072418914,33.97298391904425,35.23311974935984,36.74952071425253,37.508786849338314,40.23600829650436,35.70701484429793,36.86979547247072,35.85006656517218,36.41977484828818,38.03897522756942,38.5033646699752,37.205937942508875,37.05192916091494,39.67985520501447,38.288260721674376,35.97524401332373,38.293127795514955,37.79562264216712,40.48411585256174,40.605194472897466,38.57330683257534,37.84609983508574,40.80597104257264,41.326636798690906,40.90687872806641,41.00886822051149,40.56969312183671,40.64413185867621,38.332990775808064,37.90226666285042,39.05217954574022,39.64742339444249,37.89243148224151,40.23600829650436,39.93141847991612,39.652123639105554,40.37967535553235,43.38003311118233,38.952068447819826,40.10644926601302,41.58058987731486,42.100205138779046,39.32302124710161,38.86292928649714,40.231376267331946,38.42477893708226,39.050782788103504,39.97817586452075,42.80080712917801,41.27590095927652,38.94506620636542,39.47726618516725,43.43699721749574,39.27918717914807,39.68340619544561,42.199310636334125
