,VHL_0.pdb_ringEdges,VHL_1.pdb_ringEdges,VHL_2.pdb_ringEdges,VHL_3.pdb_ringEdges,VHL_4.pdb_ringEdges,VHL_5.pdb_ringEdges,VHL_6.pdb_ringEdges,VHL_7.pdb_ringEdges,VHL_8.pdb_ringEdges,VHL_9.pdb_ringEdges,VHL_10.pdb_ringEdges,VHL_11.pdb_ringEdges,VHL_12.pdb_ringEdges,VHL_13.pdb_ringEdges,VHL_14.pdb_ringEdges,VHL_15.pdb_ringEdges,VHL_16.pdb_ringEdges,VHL_17.pdb_ringEdges,VHL_18.pdb_ringEdges,VHL_19.pdb_ringEdges,VHL_20.pdb_ringEdges,VHL_21.pdb_ringEdges,VHL_22.pdb_ringEdges,VHL_23.pdb_ringEdges,VHL_24.pdb_ringEdges,VHL_25.pdb_ringEdges,VHL_26.pdb_ringEdges,VHL_27.pdb_ringEdges,VHL_28.pdb_ringEdges,VHL_29.pdb_ringEdges,VHL_30.pdb_ringEdges,VHL_31.pdb_ringEdges,VHL_32.pdb_ringEdges,VHL_33.pdb_ringEdges,VHL_34.pdb_ringEdges,VHL_35.pdb_ringEdges,VHL_36.pdb_ringEdges,VHL_37.pdb_ringEdges,VHL_38.pdb_ringEdges,VHL_39.pdb_ringEdges,VHL_40.pdb_ringEdges,VHL_41.pdb_ringEdges,VHL_42.pdb_ringEdges,VHL_43.pdb_ringEdges,VHL_44.pdb_ringEdges,VHL_45.pdb_ringEdges,VHL_46.pdb_ringEdges,VHL_47.pdb_ringEdges,VHL_48.pdb_ringEdges,VHL_49.pdb_ringEdges,VHL_50.pdb_ringEdges,VHL_51.pdb_ringEdges,VHL_52.pdb_ringEdges,VHL_53.pdb_ringEdges,VHL_54.pdb_ringEdges,VHL_55.pdb_ringEdges,VHL_56.pdb_ringEdges,VHL_57.pdb_ringEdges,VHL_58.pdb_ringEdges,VHL_59.pdb_ringEdges,VHL_60.pdb_ringEdges,VHL_61.pdb_ringEdges,VHL_62.pdb_ringEdges,VHL_63.pdb_ringEdges,VHL_64.pdb_ringEdges,VHL_65.pdb_ringEdges,VHL_66.pdb_ringEdges,VHL_67.pdb_ringEdges,VHL_68.pdb_ringEdges,VHL_69.pdb_ringEdges,VHL_70.pdb_ringEdges,VHL_71.pdb_ringEdges,VHL_72.pdb_ringEdges,VHL_73.pdb_ringEdges,VHL_74.pdb_ringEdges,VHL_75.pdb_ringEdges,VHL_76.pdb_ringEdges,VHL_77.pdb_ringEdges,VHL_78.pdb_ringEdges,VHL_79.pdb_ringEdges,VHL_80.pdb_ringEdges,VHL_81.pdb_ringEdges,VHL_82.pdb_ringEdges,VHL_83.pdb_ringEdges,VHL_84.pdb_ringEdges,VHL_85.pdb_ringEdges,VHL_86.pdb_ringEdges,VHL_87.pdb_ringEdges,VHL_88.pdb_ringEdges,VHL_89.pdb_ringEdges,VHL_90.pdb_ringEdges,VHL_91.pdb_ringEdges,VHL_92.pdb_ringEdges,VHL_93.pdb_ringEdges,VHL_94.pdb_ringEdges,VHL_95.pdb_ringEdges,VHL_96.pdb_ringEdges,VHL_97.pdb_ringEdges,VHL_98.pdb_ringEdges,VHL_99.pdb_ringEdges,VHL_100.pdb_ringEdges
VHL_25.pdb_ringEdges,18.549821232793462,20.348127210918836,17.43787082309578,19.952671272516145,17.326328315386437,18.939573332483732,19.495369231886922,21.02922012756426,20.064935905518414,19.216556222639145,18.64802296037246,16.238002564131072,16.906060334479402,16.583771814738217,15.458929859362648,15.90924675248344,15.553798930069291,16.681855338080986,14.209297386971839,16.70027465503843,14.072186975768604,15.693447598302326,17.575339597955743,12.68017258792261,15.240984328637866,0.0,16.80436779112812,15.816509838490735,12.859829182830156,14.72974165612548,12.535305512731652,13.00108069252528,13.430445245937756,13.293756690347111,14.853221260662004,14.250068870356985,14.088152222979815,13.975302891497229,13.155648003050443,14.968175606657457,14.471859270453177,13.00108069252528,16.461424980744958,13.551371495958904,17.12733063105441,17.265548747541125,18.157893349975677,16.572006666625427,17.00053475094774,18.939573332483732,18.84885510695478,17.013752337301764,17.339297554094323,14.20929738697184,15.916310050380227,18.545365418680664,17.007144828177697,18.27765650384992,18.575020994838145,18.151702331204675,15.685124816075504,16.368888046161487,14.06631284398272,18.45718745082905,16.578787601845537,16.590547941274735,16.583771814738217,17.9493318091982,19.031422472382722,18.44500425096676,17.0071448281777,18.842891111890065,16.79767791901828,20.347233653628987,19.427338664966594,18.838504616830583,18.151702331204675,18.735302779724005,17.64610789854075,18.351841396563675,17.755641636318167,16.480090668128984,17.437870823095782,17.755641636318167,16.906060334479406,15.561023569979398,17.9493318091982,17.220591172505618,17.32155777164293,17.53758655427708,19.32728127939604,18.061602575721395,16.501640289116864,17.749310311359302,19.435589745627237,17.652476238629294,19.345659602467563,17.85821106604295,18.362466209342806,15.197433450128155,18.368586191584974
VHL_26.pdb_ringEdges,17.62595756732919,18.151702331204675,17.724615185415857,19.10856326578858,16.788130399602256,16.110055378474673,18.221864987875517,20.218966629633872,19.756450981183352,19.84868378341205,18.526193206126937,17.195136733179158,19.76213927590661,19.487143462564713,18.551425063881926,17.52202863835423,19.006827829288913,20.314632596250945,18.732744125710436,18.61848366232593,18.43182658894551,17.33929755409433,18.463276036052516,18.85481721553951,17.543994286854694,16.80436779112812,0.0,15.225033756696956,14.559765686971204,14.559765686971202,16.924235642005097,16.788130399602263,17.31229916791351,16.99285216770241,17.195136733179158,18.55587942289518,13.910338624963698,18.157893349975677,16.667283735133267,18.132113878944406,17.517311390367745,18.037335017830504,14.931358094475346,17.195136733179158,18.226399888419053,16.468251448928143,15.874611988490425,15.053183952487855,15.06064874086995,20.50317451735843,15.525612004013674,16.228125773351103,15.17403175393479,16.008468833094724,15.759137451749712,16.987987977897504,16.458512831604775,18.55142506388193,17.233639984270237,16.335227865612634,18.321824587042283,18.321824587042283,19.01274040007545,21.12285981138848,17.724615185415857,19.304604854672405,18.91643214136,18.624519517902396,17.92952226343583,17.73561575236965,17.510893893764464,19.298781702651898,18.53065363032136,17.510893893764468,15.982221527643695,18.132113878944402,16.557338389531527,18.634988862818123,18.726743152265136,16.992852167702406,17.406277959308078,17.838300330403843,17.92952226343583,18.024868037480747,17.41273401235785,18.81963103774073,16.77650856612965,17.510893893764464,20.31870042047128,19.203908004482532,20.138118125904732,18.32633475233238,19.789971581753516,21.016247158522365,17.531176479641363,19.497149611551087,18.832537343914055,18.732744125710436,18.024868037480747,19.29295679304191,18.824021930843912
VHL_27.pdb_ringEdges,16.91759317035629,18.480903702278535,16.35009540751095,17.426682306117453,13.543074836722187,15.076773226028534,17.11593911828464,18.63756093714922,19.127151745210195,19.598785592332373,17.00228472736571,16.68859163947308,18.3412104289766,18.24588711721671,16.316396458422727,15.670786633701836,18.15170233120467,18.134757276776643,16.343219586307985,17.53758655427708,16.238002564131072,14.425986652880653,16.216102598068204,16.03364231702869,15.867530129062118,15.816509838490735,15.225033756696956,0.0,14.968175606657457,14.471859270453177,14.234285230845199,14.582112896590994,15.197433450128155,15.786907432457811,17.54229835012957,16.543756156586536,14.853221260662,17.034626864028873,15.435924610953538,15.89698240505967,16.350095407510953,15.774547969319551,14.088152222979813,17.120766955864585,17.12076695586459,16.390583872132847,16.250009535915822,14.968175606657457,13.685487276069892,17.943068829168116,15.67795736400115,13.94985115001009,14.597520450603419,12.851086071734963,15.677957364001154,16.238002564131072,13.941791625146607,16.758173039933784,15.523695564102702,15.553798930069291,18.451096856463888,18.451096856463888,18.14550920013631,18.64802296037246,18.0616025757214,17.847286063564695,17.426682306117453,17.53117647964136,17.220591172505618,16.583771814738217,16.578787601845537,17.635051497580438,17.431424079935216,18.26888245393523,17.025212223043486,16.790985381526735,15.07677322602853,16.45459568048587,17.0071448281777,15.786907432457808,17.749310311359302,16.250009535915822,17.220591172505618,17.33281414776584,15.781671553571037,17.738318237203252,14.584153066296201,17.013752337301767,17.31506772288038,18.14550920013631,18.745710253083555,18.256573592513003,18.764658182184267,18.929272446977482,19.070551916848743,17.437870823095782,18.530653630321364,17.437870823095782,17.95393554775366,18.45109685646389,18.756111951499708
VHL_28.pdb_ringEdges,16.32146079995991,18.139313954607033,14.80093809848015,18.51405541565338,16.33340642025588,16.096095722896937,17.597426558664857,19.65806881210582,17.821057281896273,18.894224925547753,16.432984367016584,13.63696968350228,16.538759884356402,16.209169938113565,16.23800256413107,15.752003676825073,17.199942340860492,17.406277959308074,14.5597656869712,15.642810510300151,15.166622771104697,16.23800256413107,15.443204394926301,15.443204394926298,14.832508411766494,12.859829182830156,14.559765686971204,14.968175606657457,0.0,11.164583910038807,12.144991825698398,14.684674644726986,12.965051561157438,14.192187351433244,14.931358094475344,14.832508411766494,10.303333328877132,15.317143207303957,12.090293900959155,14.298818075180455,15.06064874086995,15.174031753934791,14.162574356263557,14.418193282123145,18.024868037480747,16.688591639473078,15.874611988490424,13.770251802735622,15.045715460522576,17.417479583490895,16.43982264487793,14.298818075180455,15.4128850249844,12.106415210796225,13.792559977893934,16.758173039933784,15.293924683723429,18.735302779724,16.35009540751095,16.096095722896933,16.216102598068204,16.660538818387842,15.16117267973666,19.679414087898433,17.504474044376423,17.093423412732225,17.086846712559705,15.635623661137638,16.427954405537324,16.878368962757484,14.793342259496713,15.9822215276437,14.552043961968854,18.33859679014196,17.31229916791351,16.86680930698948,15.400225392790851,17.614888518541957,15.757249413870078,16.321460799959908,18.02486803748075,17.41102529011122,16.86680930698948,17.614888518541957,16.974750329837857,15.867530129062121,16.32146079995991,17.075428191816574,18.61848366232593,17.183790170625894,19.006827829288913,17.718272773683235,16.790985381526735,18.018631312620982,17.943068829168112,17.71827277368324,19.025515707435744,17.510893893764464,16.108208471623684,15.511126371811748,16.562329057280948
VHL_29.pdb_ringEdges,16.77650856612965,19.695953353732254,15.52369556410271,20.041609608573843,16.991101219790227,16.54375615658654,18.813657778546535,19.65806881210582,16.08397385213098,19.663785566617566,15.752003676825076,14.684674644726984,17.81474920553748,16.209169938113565,16.912707335654087,16.209169938113565,16.550548666344106,16.76487867611315,15.293924683723429,15.153757409842731,16.11518456468057,17.548704362242486,14.962653231814777,15.677957364001152,15.317143207303959,14.72974165612548,14.559765686971202,14.471859270453177,11.164583910038807,0.0,12.144991825698398,15.648092852400742,13.516809247429837,12.240428880294743,13.902256193608542,15.07677322602853,10.989551762191404,15.568244857204814,12.965051561157438,14.552043961968854,13.778411668228433,14.684674644726979,15.648092852400744,15.64809285240074,17.614888518541957,17.120766955864585,14.663723721771001,14.808530041279283,16.001446215631116,17.206475813406865,14.53863476487549,13.778411668228435,13.63696968350228,12.40447799708497,12.080993883912878,16.09096045189543,15.530934207425252,18.539303792860373,16.35009540751095,15.400225392790853,15.032746624432278,15.27380948546717,16.992852167702406,20.40839237516868,18.92080057013646,16.439822644877932,16.432984367016584,15.161172679736657,17.08200928820477,17.94039718734425,15.764380814968238,15.752003676825074,14.800938098480147,17.510893893764464,16.209169938113565,16.86680930698948,15.400225392790853,17.19513673317916,15.045715460522574,15.635623661137641,16.531962530926776,17.199942340860495,17.29453169201991,16.751464719478527,16.090960451895427,15.867530129062118,14.671386668507493,17.92325236129346,18.61848366232593,18.014044107972172,18.4212417811702,16.86014421082801,16.35009540751095,17.81474920553748,17.943068829168112,17.718272773683235,19.21655622263915,17.510893893764464,15.159210167174335,16.878368962757484,15.166622771104695
VHL_30.pdb_ringEdges,17.444315183789964,19.719688529550343,15.553798930069295,18.929272446977482,15.190035881545658,16.79098538152674,19.59878559233237,19.495369231886922,17.641423828896123,20.23653516222332,16.46142498074496,15.909246752483442,17.426682306117453,16.461424980744958,16.709872372664723,16.461424980744958,17.646107898540745,16.560233160014672,15.546570932800416,17.227116813878293,15.670786633701834,16.709872372664723,16.166182435734623,12.51973648496215,15.347651716895987,12.535305512731652,16.924235642005097,14.234285230845199,12.144991825698398,12.144991825698398,0.0,14.9476220503021,13.551371495958904,13.685487276069892,15.909246752483439,15.347651716895987,12.883713852947372,16.045802211015854,14.33726001694146,14.5841530662962,14.832508411766497,13.935862530278122,16.583771814738217,15.204827419589607,18.050800673617715,17.3597806285412,16.79767791901828,15.32447941763398,15.786907432457808,17.0071448281777,16.68859163947308,14.832508411766497,15.443204394926301,12.126468557227257,14.597520450603417,17.002284727365705,14.066312843982722,19.145722177184922,17.247733112518322,16.79098538152673,16.68859163947308,17.749310311359302,15.665511943846898,19.691756885971305,19.137346120319968,17.953935547753662,17.114200763360085,16.350095407510945,17.53117647964136,17.332814147765838,16.47326910607977,17.11420076336009,15.553798930069291,18.951438594296437,17.548704362242482,18.14550920013631,15.665511943846898,16.995672759911077,16.01662359565706,16.125130533138133,18.451096856463888,17.646107898540752,17.943068829168116,17.8472860635647,17.426682306117453,16.125130533138133,15.191994412020957,18.549821232793462,17.83005170496297,17.836354369379485,19.411507194709227,18.351841396563675,16.81882062668864,17.840987260975247,18.97018103748726,18.151702331204675,20.359171588465852,18.54982123279346,16.362020122201866,16.906060334479402,16.809285116140494
VHL_31.pdb_ringEdges,18.136671220905082,19.03576451258295,17.608506584382198,19.00091341867021,15.279219399385076,16.871708433189134,18.91048945876991,19.377331904458295,20.213406892006557,18.024868037480747,18.612445849373685,18.125914055036745,17.294531692019905,16.979618311862275,17.0071448281777,13.381002939593927,17.722936532607765,16.64207552218023,14.162574356263555,16.439822644877932,15.757249413870078,15.202870542344053,18.151702331204675,14.323649749584087,15.670786633701837,13.00108069252528,16.788130399602263,14.582112896590994,14.684674644726986,15.648092852400742,14.9476220503021,0.0,13.381002939593929,12.96505156115744,15.530934207425252,14.955139529509824,15.771508991462053,15.197433450128159,13.381002939593929,14.923828636011091,14.425986652880656,13.229068918968174,15.530934207425249,14.559765686971202,15.293924683723432,14.217205267556439,15.989252588758092,15.648092852400742,15.640908430424544,18.710318892468166,16.769807580321,14.92382863601109,15.530934207425249,14.669358630990923,16.550548666344106,16.866809306989484,14.418193282123145,16.572006666625427,16.238002564131072,16.653791169898177,16.103077063378002,16.550548666344103,15.982221527643693,16.986236528582737,16.11518456468057,17.41102529011122,17.19340638560305,19.096795629261607,16.538759884356402,16.769807580321,18.02486803748075,18.612445849373692,17.188598950592148,18.437923548854098,17.206475813406865,17.188598950592148,16.432984367016584,16.86014421082801,17.814749205537485,15.982221527643697,15.764380814968236,15.058673127591161,15.166622771104699,16.221198251894727,15.286573809816737,16.209169938113565,16.871708433189134,15.4128850249844,15.51112637181175,16.209169938113565,16.660538818387845,14.931358094475343,17.114200763360085,17.504474044376423,18.654049257976357,15.17403175393479,18.162444223322183,15.87981722317112,18.72074025519502,16.103077063378002,18.332466796450916
VHL_32.pdb_ringEdges,18.622921981807686,19.87073931668713,15.511126371811748,20.213406892006557,16.763103915819464,16.531962530926776,19.56493743561436,19.64814461410694,17.183790170625898,18.904544908085416,16.197132691869154,16.096095722896937,14.412460173907258,14.793342259496717,15.794025442217741,14.2909553550026,17.42222386199651,14.671386668507493,14.04691078064279,13.098861221085446,14.439500460671026,15.794025442217745,17.007144828177704,12.859829182830156,12.417396487879008,13.430445245937756,17.31229916791351,15.197433450128155,12.965051561157438,13.516809247429837,13.551371495958904,13.381002939593929,0.0,13.395570996193085,13.65126458586853,13.810165138658721,13.389400026059834,15.329871450135707,11.781762064961748,12.95637945550535,13.525122018667135,13.10516900102606,16.096095722896937,13.381002939593927,15.867530129062127,15.317143207303957,16.538759884356402,15.518370878115514,17.09342341273222,17.82105728189627,17.504474044376423,15.032746624432278,15.400225392790855,13.243804102577094,14.800938098480149,17.388606510115647,15.75200367682507,17.102800505296404,17.20926139280679,16.531962530926773,14.041026074441293,15.045715460522574,14.931358094475344,18.53065363032136,16.87836896275748,15.523695564102702,14.793342259496713,16.531962530926776,17.906091119324554,18.53065363032136,16.209169938113565,17.28803149747973,15.27380948546717,19.298781702651898,17.718272773683232,18.108944869801793,16.309506430300086,19.192198828372135,15.744866669688912,17.393358664152093,16.763103915819464,15.640908430424538,15.975187371991847,15.63562366113764,15.153757409842735,13.366419005283099,16.968127633062544,15.982221527643695,17.399819510795634,16.309506430300086,17.188598950592144,15.040221556307266,14.9476220503021,16.089111353093163,19.317187140167807,15.752003676825073,18.25204618892481,15.982221527643695,16.97961831186228,14.552043961968854,16.98623652858274
VHL_33.pdb_ringEdges,18.53671808480055,20.155757129280595,16.55054866634411,20.303563991176567,16.871708433189134,17.923252361293457,19.85434565334033,20.832349288054484,18.315688979940596,19.012740400075447,17.614888518541953,16.667283735133267,16.216102598068204,15.648092852400746,15.677957364001152,14.433775815687333,14.800938098480149,15.518370878115515,12.535305512731652,14.298818075180455,14.054910027025018,16.36202012220187,16.695325222873638,14.589818707487607,14.471859270453177,13.293756690347111,16.99285216770241,15.786907432457811,14.192187351433244,12.240428880294743,13.685487276069892,12.96505156115744,13.395570996193085,0.0,12.388744558490869,14.217205267556439,12.397813723554926,14.471859270453175,11.64502518547074,13.113742712661558,11.928852445275568,12.96505156115744,16.667283735133267,14.062904723285236,17.099997583490236,16.368888046161487,17.08200928820477,15.881690690022698,16.769807580320997,17.088587850104638,16.316396458422727,16.103077063378002,15.752003676825073,12.823403191878802,15.166622771104697,18.121354007755055,15.63562366113764,17.64142382889612,18.151702331204675,18.12591405503674,13.910338624963696,14.677018635712693,15.053183952487855,18.031102605138287,17.63233318519472,16.34028637073677,14.433775815687332,17.301029444362864,18.421241781170195,18.431826588945512,17.206475813406865,17.61488851854196,16.769807580321,18.819631037740734,17.82105728189627,18.813657778546535,17.30102944436286,18.315688979940596,17.199942340860492,17.510893893764468,15.982221527643695,16.672241491882136,16.32834578373014,15.518370878115514,16.439822644877932,15.053183952487855,17.301029444362864,17.625957567329195,16.427954405537324,17.30102944436286,18.726743152265136,15.86753012906212,16.023639561391423,17.305805646976076,19.2224042837071,17.20647581340686,18.74571025308356,17.62595756732919,16.871708433189134,15.886893605414242,16.660538818387845
VHL_34.pdb_ringEdges,19.487143462564713,18.84289111189006,15.405590913851976,19.9502687485782,18.524587190502043,18.514055415653385,18.910489458769913,19.18789218782434,16.64207552218023,17.19513673317916,16.32146079995991,14.5597656869712,14.29881807518046,13.651264585868532,17.44431518378996,15.400225392790855,17.30580564697608,16.873471770408628,15.412885024984401,15.032746624432278,16.451682322476003,18.061602575721402,17.537586554277087,16.250009535915833,15.197433450128164,14.853221260662004,17.195136733179158,17.54229835012957,14.931358094475344,13.902256193608542,15.909246752483439,15.530934207425252,13.65126458586853,12.388744558490869,0.0,12.285313411542848,13.510693652629627,15.212217795178118,12.535305512731652,11.635369275696327,10.303333328877132,11.487110994861343,15.293924683723429,13.531231092403708,15.530934207425256,15.210261868741853,14.787754594610133,14.433775815687332,16.34028637073677,17.099997583490232,14.412460173907254,14.677018635712693,13.502371998533322,15.17403175393479,12.814635228248118,16.427954405537324,15.64809285240074,15.6655119438469,16.23800256413107,15.982221527643693,11.618594387325428,11.618594387325428,14.82169506595312,17.63233318519472,16.115184564680572,14.690301517589273,13.381002939593927,15.518370878115512,16.974750329837857,17.83830033040385,15.879817223171122,16.32146079995992,14.923828636011088,17.614888518541953,16.32146079995991,17.399819510795634,15.518370878115515,17.71827277368324,15.405590913851976,15.75200367682507,14.544318137425503,16.878368962757488,13.910338624963696,14.2909553550026,14.298818075180455,12.090293900959155,16.432984367016584,15.64809285240074,16.216102598068204,15.518370878115517,16.660538818387842,14.162574356263553,13.818301434888962,15.286573809816739,17.63505149758044,15.879817223171122,16.23800256413107,14.931358094475344,14.544318137425503,14.184265523098187,15.28657380981674
VHL_35.pdb_ringEdges,19.78429128925729,19.150038301323285,16.009604555282706,20.059333476068748,18.24588711721671,18.82656817960957,19.40571612133441,18.918965952907488,17.840987260975247,17.738318237203252,16.892758485700266,15.435924610953537,14.947622050302101,14.3294183903241,16.2161025980682,16.23107925814847,18.262729060227354,17.635051497580438,16.016623595657062,16.57200666662543,16.137221488080648,17.09342341273222,16.316396458422727,15.466198815000535,13.502371998533324,14.250068870356985,18.55587942289518,16.543756156586536,14.832508411766494,15.07677322602853,15.347651716895987,14.955139529509824,13.810165138658721,14.217205267556439,12.285313411542848,0.0,14.716494372355465,16.501640289116864,13.810165138658718,12.714669084068023,13.0160739786689,12.285313411542848,15.435924610953538,12.285313411542848,15.67078663370184,14.869570680803292,16.572006666625427,15.55379893006929,16.023639561391423,17.437870823095782,16.461424980744955,15.069316425128942,15.435924610953538,15.786907432457808,14.33726001694146,16.560233160014672,16.24309134767534,15.032746624432278,15.392925282750207,16.34321958630798,14.33726001694146,14.5898187074876,14.722109083543993,17.339297554094326,16.473269106079773,14.838079223448096,13.270610042838676,15.423283889963674,16.887865466067637,18.162444223322183,16.016623595657062,16.675116315403365,14.824928748452523,18.55587942289518,17.120766955864585,17.315067722880375,15.88991051574385,18.245887117216714,15.779786211877582,16.34321958630798,15.90218031727018,17.220591172505618,14.824928748452521,15.435924610953542,14.947622050302098,13.677271971962872,15.88991051574385,15.786907432457808,15.6655119438469,15.184594193670314,17.0071448281777,15.78690743245781,14.4886390374329,16.12328535313173,18.964255197782265,15.317143207303957,17.199942340860492,15.786907432457806,16.130254925665064,14.33726001694146,16.362020122201862
VHL_36.pdb_ringEdges,16.439822644877932,17.635051497580438,14.433775815687337,18.61848366232593,16.00144621563112,16.439822644877935,17.707261432475,19.570681394574226,17.082009288204773,18.410650887888306,16.328345783730143,13.778411668228438,17.088587850104638,15.874611988490425,16.797677919018277,15.168584324623806,15.752003676825073,16.880131604202813,15.655273977346578,15.281166499543701,15.293924683723429,17.013752337301767,15.331812117617323,16.030652456522724,15.204827419589607,14.088152222979815,13.910338624963698,14.853221260662,10.303333328877132,10.989551762191404,12.883713852947372,15.771508991462053,13.389400026059834,12.397813723554926,13.510693652629627,14.716494372355465,0.0,15.20482741958961,13.113742712661558,14.684674644726979,13.918416362847703,15.06064874086995,13.778411668228435,14.552043961968856,17.724615185415857,17.02035728131084,15.281166499543703,13.374825247950833,14.931358094475348,17.52844205831584,15.400225392790853,14.17843782556998,14.298818075180456,12.559807336523056,12.823403191878802,16.655577578181127,15.65527397734658,18.446617195312893,16.68859163947308,16.660538818387842,15.63562366113764,15.635623661137638,15.989252588758092,19.40477916765493,17.406277959308078,17.20647581340686,15.874611988490424,14.802948109321758,16.76487867611315,17.4174795834909,14.677018635712692,16.55054866634411,15.412885024984398,17.412734012357852,15.874611988490422,17.195136733179158,15.98925258875809,18.33246679645092,15.648092852400742,16.216102598068204,17.082009288204773,17.099997583490236,16.98137044377633,16.648827918937116,16.655577578181123,15.75913745174971,16.2161025980682,16.97475032983786,18.327958140141444,17.296251922844796,18.91643214136,16.758173039933784,17.120766955864585,17.92325236129346,16.779365525490423,17.41273401235785,17.932195525468607,18.23256554303293,14.800938098480147,15.867530129062116,15.530934207425249
VHL_37.pdb_ringEdges,19.784291289257293,19.65806881210582,17.9493318091982,20.40118291822339,18.044572911827203,16.79767791901828,20.673454852471806,21.45523881776366,18.45718745082905,16.894519625855885,18.545365418680667,17.00228472736571,18.050800673617715,17.120766955864585,15.571323505164205,17.332814147765838,14.464090616259693,14.708854925626955,15.553798930069293,17.23363998427024,14.701211509080153,16.259873033771825,16.17313352241563,15.931568536495643,16.93858620072345,13.975302891497229,18.157893349975677,17.034626864028873,15.317143207303957,15.568244857204814,16.045802211015854,15.197433450128159,15.329871450135707,14.471859270453175,15.212217795178118,16.501640289116864,15.20482741958961,0.0,13.2875384359162,15.561023569979403,14.082284750765863,13.943925482131624,17.215791328730145,15.435924610953542,18.25820318298256,16.22303229545895,19.037327404621266,17.109371072964564,16.22598670738082,17.013752337301764,18.747297325875895,17.53758655427708,18.25820318298256,15.07677322602853,16.695325222873635,17.22231878879293,17.943068829168112,16.93370642308235,19.055985372380952,18.247517662039577,16.912707335654087,16.251840328085514,15.423283889963677,19.32300474555379,17.53758655427708,16.695325222873635,16.468251448928143,18.838504616830583,19.687559523719543,18.3412104289766,17.531176479641363,18.54536541868067,18.351841396563675,20.9622249781138,19.887701253715196,20.05521304419213,18.247517662039577,19.212255042072833,18.151702331204675,18.247517662039577,18.05702628749007,17.652476238629298,17.53758655427708,18.84885510695478,17.00889412451153,16.578787601845537,19.031422472382722,17.738318237203252,16.350095407510945,17.013752337301764,19.41729654093684,19.137346120319968,15.874611988490422,18.842891111890065,17.510893893764464,18.945506892267588,19.246723451963547,18.157893349975677,19.041668098329577,16.681855338080986,19.427338664966598
VHL_38.pdb_ringEdges,18.425727611590514,19.87073931668713,15.032746624432281,20.031875425377706,16.32146079995991,16.751464719478527,18.996563412565003,20.016522101124195,17.81010948871455,17.912367028452255,15.97001322210002,15.400225392790853,15.153757409842735,14.544318137425504,15.794025442217741,13.770251802735622,15.655273977346578,15.400225392790855,13.516809247429837,14.677018635712695,15.179477228337594,16.473269106079773,15.43056963753584,14.960664677857924,13.543074836722186,13.155648003050443,16.667283735133267,15.435924610953538,12.090293900959155,12.965051561157438,14.33726001694146,13.381002939593929,11.781762064961748,11.64502518547074,12.535305512731652,13.810165138658718,13.113742712661558,13.2875384359162,0.0,11.137012968082582,13.252288123032477,12.823403191878802,16.096095722896937,13.10516900102606,16.32146079995992,14.07430106304477,16.758173039933784,15.040221556307266,16.660538818387845,17.82105728189627,16.64882791893712,15.273809485467172,15.63562366113764,12.68017258792261,14.298818075180453,17.17724806945715,15.518370878115514,17.1028005052964,16.779365525490423,16.083973852130974,14.552043961968856,14.800938098480149,15.412885024984398,18.53065363032136,16.216102598068197,14.298818075180455,14.2909553550026,16.083973852130978,17.2832503830053,18.132113878944406,15.752003676825073,16.64207552218023,15.975187371991844,18.916432141360005,18.125914055036745,17.906091119324557,16.309506430300086,18.215695711334604,16.202234311792147,16.531962530926776,15.63562366113764,15.405590913851976,15.273809485467174,15.867530129062121,15.392925282750207,13.636969683502278,16.968127633062544,16.653791169898174,16.97475032983786,15.855233513009706,17.188598950592148,15.752003676825074,14.9476220503021,15.860445107507685,18.9352092346594,15.982221527643699,17.847286063564695,15.982221527643695,16.763103915819464,14.298818075180455,16.986236528582744
VHL_39.pdb_ringEdges,18.22186498787552,18.54376106349964,13.502371998533322,18.321824587042283,16.974750329837857,17.803797533435674,18.014044107972172,18.894224925547753,16.538759884356402,16.866809306989488,14.787754594610131,13.374825247950831,13.636969683502276,12.671305515655215,16.906060334479402,15.032746624432281,16.55733838953153,17.188598950592148,15.286573809816742,16.09609572289694,15.879817223171122,16.906060334479406,16.786062695773726,15.435924610953542,14.576444260268937,14.968175606657457,18.132113878944406,15.89698240505967,14.298818075180455,14.552043961968854,14.5841530662962,14.923828636011091,12.95637945550535,13.113742712661558,11.635369275696327,12.714669084068023,14.684674644726979,15.561023569979403,11.137012968082582,0.0,11.487110994861343,10.651969902788744,14.92382863601109,11.94519163955878,15.166622771104706,13.001080692525282,15.86753012906212,14.041026074441296,15.29392468372343,16.55054866634411,15.040221556307266,13.770251802735622,14.170508310753139,14.552043961968854,13.516809247429837,16.083973852130974,13.510693652629627,15.774547969319551,16.118158744791973,15.628433507050454,12.68017258792261,12.965051561157438,12.832165164535455,16.88502686498914,15.053183952487855,13.243804102577094,12.379668749490323,15.3929252827502,16.197132691869154,15.766267998850275,14.800938098480152,15.975187371991852,14.793342259496717,17.517311390367745,16.439822644877932,16.86014421082801,14.412460173907252,16.538759884356402,14.544318137425503,14.91075378753189,14.677018635712695,15.867530129062123,13.229068918968176,14.17050831075314,13.3664190052831,11.61859438732543,14.412460173907252,13.778411668228433,15.63562366113764,14.91075378753189,16.543756156586536,14.298818075180455,12.563623207465806,13.366419005283099,18.351841396563675,14.552043961968856,17.227116813878293,14.800938098480149,15.405590913851972,12.090293900959155,15.412885024984398
