,VHL_0.pdb_ringEdges,VHL_1.pdb_ringEdges,VHL_2.pdb_ringEdges,VHL_3.pdb_ringEdges,VHL_4.pdb_ringEdges,VHL_5.pdb_ringEdges,VHL_6.pdb_ringEdges,VHL_7.pdb_ringEdges,VHL_8.pdb_ringEdges,VHL_9.pdb_ringEdges,VHL_10.pdb_ringEdges,VHL_11.pdb_ringEdges,VHL_12.pdb_ringEdges,VHL_13.pdb_ringEdges,VHL_14.pdb_ringEdges,VHL_15.pdb_ringEdges,VHL_16.pdb_ringEdges,VHL_17.pdb_ringEdges,VHL_18.pdb_ringEdges,VHL_19.pdb_ringEdges,VHL_20.pdb_ringEdges,VHL_21.pdb_ringEdges,VHL_22.pdb_ringEdges,VHL_23.pdb_ringEdges,VHL_24.pdb_ringEdges,VHL_25.pdb_ringEdges,VHL_26.pdb_ringEdges,VHL_27.pdb_ringEdges,VHL_28.pdb_ringEdges,VHL_29.pdb_ringEdges,VHL_30.pdb_ringEdges,VHL_31.pdb_ringEdges,VHL_32.pdb_ringEdges,VHL_33.pdb_ringEdges,VHL_34.pdb_ringEdges,VHL_35.pdb_ringEdges,VHL_36.pdb_ringEdges,VHL_37.pdb_ringEdges,VHL_38.pdb_ringEdges,VHL_39.pdb_ringEdges,VHL_40.pdb_ringEdges,VHL_41.pdb_ringEdges,VHL_42.pdb_ringEdges,VHL_43.pdb_ringEdges,VHL_44.pdb_ringEdges,VHL_45.pdb_ringEdges,VHL_46.pdb_ringEdges,VHL_47.pdb_ringEdges,VHL_48.pdb_ringEdges,VHL_49.pdb_ringEdges,VHL_50.pdb_ringEdges,VHL_51.pdb_ringEdges,VHL_52.pdb_ringEdges,VHL_53.pdb_ringEdges,VHL_54.pdb_ringEdges,VHL_55.pdb_ringEdges,VHL_56.pdb_ringEdges,VHL_57.pdb_ringEdges,VHL_58.pdb_ringEdges,VHL_59.pdb_ringEdges,VHL_60.pdb_ringEdges,VHL_61.pdb_ringEdges,VHL_62.pdb_ringEdges,VHL_63.pdb_ringEdges,VHL_64.pdb_ringEdges,VHL_65.pdb_ringEdges,VHL_66.pdb_ringEdges,VHL_67.pdb_ringEdges,VHL_68.pdb_ringEdges,VHL_69.pdb_ringEdges,VHL_70.pdb_ringEdges,VHL_71.pdb_ringEdges,VHL_72.pdb_ringEdges,VHL_73.pdb_ringEdges,VHL_74.pdb_ringEdges,VHL_75.pdb_ringEdges,VHL_76.pdb_ringEdges,VHL_77.pdb_ringEdges,VHL_78.pdb_ringEdges,VHL_79.pdb_ringEdges,VHL_80.pdb_ringEdges,VHL_81.pdb_ringEdges,VHL_82.pdb_ringEdges,VHL_83.pdb_ringEdges,VHL_84.pdb_ringEdges,VHL_85.pdb_ringEdges,VHL_86.pdb_ringEdges,VHL_87.pdb_ringEdges,VHL_88.pdb_ringEdges,VHL_89.pdb_ringEdges,VHL_90.pdb_ringEdges,VHL_91.pdb_ringEdges,VHL_92.pdb_ringEdges,VHL_93.pdb_ringEdges,VHL_94.pdb_ringEdges,VHL_95.pdb_ringEdges,VHL_96.pdb_ringEdges,VHL_97.pdb_ringEdges,VHL_98.pdb_ringEdges,VHL_99.pdb_ringEdges,VHL_100.pdb_ringEdges
VHL_24.pdb_ringEdges,20.7460839678239,22.781813440155435,18.927711634440527,20.623127450189784,20.83705058700377,19.147582647943903,20.737048894439962,21.252660787562128,18.85543844770304,20.46760451654441,19.8725070243558,19.197768899240902,16.65443120434191,19.68435967330488,15.79315111202461,18.421144988223865,19.037220070995026,17.106429237565695,15.739213279121335,16.0029524834943,14.030562815275298,16.196529228668656,17.208494514761217,15.040941501775832,0.0,17.194212540325587,17.96251565076387,18.78867140668404,17.757597908066476,17.834320624178098,17.152672480647045,18.25713106283869,15.68187679592337,16.999119940166242,18.182192551621817,16.688814680290236,16.957101966038127,18.910564476474452,17.44218797226548,17.691138401831463,17.401239887039637,17.691138401831463,20.409971316340894,17.691138401831463,20.657690032535456,19.20186998767625,20.55681583235483,18.24349738538073,19.71745299869903,21.578496149245243,19.481628737549546,20.159208833369462,18.456503452307516,18.39590848039035,19.363493535252456,21.06794407901576,19.326616626720266,19.24856063746516,20.152255105242478,21.75026472822874,18.558695990031023,20.25281160611424,19.29285290537266,21.812948549186295,21.014880367263416,19.554728368729723,19.8725070243558,21.101778109203934,22.12776073794161,22.770128242007768,20.400787386379275,22.778356905340782,20.226824007955837,22.57453097672014,21.286201215922112,22.582830911303027,21.34146826524677,22.065971236593526,21.38363492298923,21.982885254090004,20.837050587003763,20.009446587947036,21.014880367263416,19.194569441979986,19.964377725157266,18.830783977223312,20.499433447135633,20.714634029886355,22.159976690627037,21.515129267600848,22.941143454329506,19.58804070300746,20.166160163700756,20.78044204663469,23.274737073203884,20.534204228727404,21.24895550930022,21.135557977579435,22.19214587602282,19.098996139674643,22.077244493130213
VHL_25.pdb_ringEdges,19.527811783988135,22.37110059278003,18.431315358019667,22.695172749766236,18.975242884339714,19.597605510170965,21.545410750539165,21.81013273145717,20.133100414080896,22.32727226094072,20.100691412874095,19.027373567623293,18.218014792839696,18.67036896168242,17.52478559743943,16.28544589599855,17.117380769540905,17.661381866910045,16.92968319929072,16.59484788655662,16.48420862092772,17.311140648472044,17.695588666888604,14.200809558823902,17.194212540325587,0.0,17.860350668009065,17.23208872684225,15.354088429342296,15.442756883324957,14.020569815551575,16.07639243427416,15.079004541174326,15.48888349142777,15.031620215373078,15.405592603485493,15.442756883324956,15.581838812778217,14.127540535238367,16.555513866083373,15.92917394836171,14.940511960364523,18.35708792715648,16.69721085671798,17.794274935283003,18.160960118918407,18.79286177098387,18.012594019382288,19.241441496575604,20.902473198805243,19.265570448974753,18.35708792715648,19.027373567623293,16.401171458065132,15.48491773195306,19.611743227998492,18.568791021496253,19.876468895355416,19.367559531461993,19.457767713934935,17.322599139415594,19.12651620257186,16.043641269887907,19.64808499814901,18.758137341842687,17.97636243235023,18.19249650635828,18.730076028449428,19.360321465412046,21.31968887808327,19.941094355488318,20.352174911346623,18.558695990031023,20.980906205329887,19.846021438291697,19.997007650161805,19.90528754981813,20.92468684795639,19.170351123668137,19.71745299869903,19.098996139674647,18.32153760352772,18.90315142663433,18.153240963539123,18.695234981770675,16.887492459652,19.648084998149006,18.840733222103026,18.59379288521488,18.657037261314528,20.780442046634693,20.37800265300758,17.379053370738927,18.367293766773606,20.163114370115597,18.49511533726088,21.23739088620688,18.768125097756545,20.3201153199034,18.182192551621817,18.76812509775655
VHL_26.pdb_ringEdges,19.58402048272306,18.999709902468318,19.34656981946742,20.764673210607164,17.21938113330944,17.16698901412311,20.26882327246438,21.039220966985386,21.453777451281944,21.976508574699896,19.57131115874562,18.885815199456744,21.680936145055732,22.06240255047515,18.95224001470019,18.995565168296306,21.24895550930022,20.974224901917598,19.091656255617977,20.336073994549952,20.245890027166645,18.558695990031023,19.44813413312039,19.96437772515727,17.96251565076387,17.860350668009065,0.0,16.389741366087634,15.834379023350367,15.267999575046563,17.186059173680853,17.72351078781146,17.76025820908984,17.826460028994937,18.41353490551272,18.86537469028178,16.381187596954447,19.25584071326939,18.378093772441726,18.4875357032232,18.614531619183296,18.614531619183296,16.84052106100934,17.928818134083443,20.187623869101454,17.14449935891149,16.575097534184124,17.5015859798769,16.75924941472266,21.368311220343283,16.646013450058472,16.700040077277574,17.13990600769899,16.688814680290236,17.460777192252362,17.918362551735385,16.770427665819625,17.998775111429413,17.936633871651317,18.44207787155429,19.957356112274137,20.821324622970508,20.64182742322197,22.405567362128934,19.796603542300467,20.39391602963055,20.084388892006505,19.24856063746516,19.153256749035872,19.514178168867353,19.285586801228437,20.58468201984834,19.48720557448815,19.285586801228433,18.45223670371911,19.417015023966602,17.246339335419588,18.95797258172531,19.29530153735159,18.313886130388884,18.68773651523886,17.760258209089844,19.153256749035865,20.371123610772038,17.99439982874812,19.957356112274137,17.53879838583298,19.737011078154982,21.7224438525948,20.460755599074027,21.487003946168876,19.87488424172697,21.46030945465986,22.495423856602226,20.217556882551673,21.40167040356878,21.46030945465986,20.428866407051693,21.629376349304255,22.008945926313718,20.313216674213443
VHL_27.pdb_ringEdges,17.910714692256185,20.48360204543882,18.218014792839696,20.091366109002745,16.401171458065136,16.51236711427333,18.103551659195645,20.374988527121058,19.938014180173983,21.812948549186295,19.123304824260234,19.353813028448872,19.55158732505199,21.079751078032466,17.99439982874812,17.265321849959157,19.457767713934935,19.93801418017398,19.81314285824588,18.17881435458822,18.07787180004598,15.92037272542749,16.503876900774117,18.325834782416894,18.78867140668404,17.23208872684225,16.389741366087634,0.0,17.58739706247263,16.472836146476464,16.976407900284748,18.0916302917723,17.691138401831463,18.868629967498798,19.037220070995026,19.128986126719326,16.161098426846017,18.40018829071752,17.47952683191729,18.142914714309512,18.695234981770675,17.72795292639931,16.002952483494298,18.965364203465185,18.965364203465185,18.22570651450187,18.257131062838685,16.555513866083373,15.768702181978615,20.71463402988636,17.037429845725896,16.626513311030966,17.6542471078458,16.161098426846017,16.51236711427333,18.558695990031023,16.85996048976792,19.477586553594257,17.800380425909065,18.11729064933388,21.135557977579435,21.135557977579438,19.204330220359115,20.95875214173264,20.37800265300758,19.96437772515727,19.648084998149006,19.326616626720266,18.840733222103026,18.670368961682417,19.221952673100855,19.90528754981813,20.444894247400775,20.000078740002476,18.5336467807101,18.292806554860388,17.0374298457259,19.037220070995026,19.494396529849084,17.41200599459768,19.30256398455792,19.197768899240902,19.75360028980663,18.768125097756545,18.484980070018366,20.03265051395279,17.46880233782815,18.35708792715648,19.717452998699027,20.534204228727404,21.079751078032462,21.644515226035402,20.69599984172832,20.31709260619008,20.175450897009405,19.363493535252456,19.48720557448815,18.431315358019663,20.87125891792101,21.135557977579435,20.387196846932884
VHL_28.pdb_ringEdges,19.322542014995328,20.2942139071765,17.932243427154024,20.403103052556204,18.08388154278675,18.58955764786529,20.764673210607167,21.51732501010641,19.67723813921561,21.976508574699896,18.044389709823935,15.75981134224985,19.6677120590524,20.087446622481004,18.077871800045976,18.174482414187807,19.713459169839894,19.15325674903587,15.834379023350367,17.314506229871295,18.35279806597331,18.558695990031023,17.757597908066476,17.757597908066476,17.757597908066476,15.354088429342296,15.834379023350367,17.58739706247263,0.0,11.819242284891885,13.475787561166909,16.535716533003416,14.554594479834913,14.978830205683908,16.309120196221592,16.20139004437825,13.225958727138407,17.834320624178094,15.302410905721981,15.759811342249847,17.276810729309325,17.13990600769899,18.41687004792629,17.72351078781146,20.79900058168301,18.421144988223865,17.605832963274096,17.501585979876896,18.213692175864985,19.322542014995328,17.82646002899494,15.759811342249852,18.416870047926295,14.33337606048689,15.87936808278785,19.020006044196194,17.7898493573577,20.499433447135633,19.160573035666705,19.51417816886735,18.03400113259378,20.396927358533468,17.95813153390342,21.71381504433358,20.79900058168301,19.58402048272306,19.782597936124617,17.53879838583298,18.6145316191833,19.7731226151247,18.14890291905696,18.45223670371911,16.618081415171243,19.924661251430393,19.64407706611658,19.153256749035872,17.246339335419588,18.95797258172531,18.564550080328885,18.86120043607415,20.371123610772038,19.52377916172751,19.15325674903587,19.865452939020564,18.82333950807402,19.251751121906867,18.38828795343024,20.495591997758503,20.764673210607164,19.177496655005726,21.24895550930022,19.993069665403286,19.68435967330488,20.562101059959794,20.714634029886355,20.428866407051693,21.696039044863006,20.178338740607675,19.227604827475904,18.58955764786529,17.1508361633584
VHL_29.pdb_ringEdges,18.03400113259378,20.609683527849473,18.288501615457257,21.550453527573247,18.437209893620487,18.662860504347247,20.58468201984834,21.10401685838634,18.41353490551272,21.3348998768662,17.683214158973644,15.994191859182708,20.742288197907172,19.64407706611658,16.995506585403337,18.249452585900745,18.45223670371911,17.852501534060206,16.236732924544647,17.683214158973644,17.579426056400163,18.35708792715648,16.65443120434191,17.54678784790902,17.834320624178098,15.442756883324957,15.267999575046563,16.472836146476464,11.819242284891885,0.0,12.805510624813238,17.219381133309444,14.648103260622454,13.652953878421298,16.079330890611207,15.970050710158665,13.328791877487841,16.116895814909935,15.718387847849824,15.521892083707698,16.75924941472266,15.994191859182711,18.21369217586498,17.219381133309444,19.865452939020564,18.49511533726088,17.098234011125612,16.688814680290236,17.434150575786955,18.589557647865295,16.420939196479846,14.505497193095371,17.355658951413954,14.071359195411766,14.978830205683911,17.709466306198888,17.579426056400163,19.810042788333153,18.695234981770675,18.239180807685226,17.538798385832983,19.703950601119015,18.313886130388884,22.238860787681052,20.864542502970618,18.313886130388884,18.526082911168675,16.42093919647985,18.957972581725315,19.322542014995328,17.366453316305016,17.683214158973644,16.39262365322344,19.737011078154982,19.190466793385497,18.687736515238864,16.72783525866228,17.92881813408344,17.219381133309444,17.53879838583298,19.417015023966606,18.79864293979628,19.224410335713948,19.67723813921561,18.200025958275162,18.788671406684035,15.789261775066459,19.806067629911542,20.336073994549952,19.770016269772935,20.0843888920065,19.806067629911542,18.695234981770675,19.87488424172697,20.284977568649904,19.993069665403286,21.523837728230085,19.737011078154982,19.937145326739415,19.322542014995328,17.36645331630502
VHL_30.pdb_ringEdges,18.218014792839693,20.884006614715105,17.624428286924513,20.746083967823896,17.910714692256185,18.292806554860388,21.812948549186295,20.281949618194016,18.31818510420208,22.295298046014764,18.830783977223312,17.834320624178094,19.648084998149006,19.292852905372662,18.46409582529481,17.87084019104469,19.170351123668137,18.31818510420208,18.33176323508152,18.153240963539123,17.768148091857327,17.980742104100518,17.44670173914838,15.009813063092304,17.152672480647045,14.020569815551575,17.186059173680853,16.976407900284748,13.475787561166909,12.805510624813238,0.0,18.11729064933388,15.031620215373076,15.768702181978611,17.333414092281075,16.631248455748903,12.805510624813238,17.52478559743943,16.55551386608337,15.884325954336935,17.254464217502402,15.884325954336937,18.67036896168242,16.957101966038127,19.77710439542949,19.068958987065695,18.558695990031023,16.58355128518456,17.910714692256185,19.941094355488318,16.92605502125871,16.20139004437825,17.254464217502406,15.813878087220743,15.530919123442038,19.12330482426023,16.583551285184562,20.84082909771861,19.140425949069442,19.231699553511525,18.421144988223865,21.463171166801814,17.36019521643567,21.929234792456324,21.374869341590802,20.444894247400775,19.624426367061545,18.218014792839696,18.86537469028178,20.126841872969724,18.5336467807101,19.62442636706154,17.624428286924513,20.52507588676544,18.830783977223316,19.657620589585466,17.36019521643567,19.32661662672027,18.670368961682417,18.42114498822387,20.71463402988635,19.624426367061545,20.2849775686499,19.06160753687274,20.091366109002742,18.421144988223865,16.76394706684087,19.97376231715903,19.997007650161805,19.800580600729468,21.578496149245247,20.59148971830104,18.601329221829754,19.265570448974753,19.688359405064507,19.90528754981813,22.01888952837976,20.409971316340894,19.329794227613743,18.695234981770675,18.257131062838685
VHL_31.pdb_ringEdges,19.782597936124617,20.600588631602342,20.061244809509866,21.432112193408887,18.701046330573796,19.96981974849551,19.83895793554953,21.571999932837983,22.434646995813672,19.029856359701355,21.36831122034328,20.495591997758506,19.22441033571395,20.53036928533254,19.494396529849084,16.731506420122912,19.91074572374401,19.993069665403286,16.39262365322344,18.78867140668404,18.56455008032889,18.57209828333,19.90528754981813,17.401239887039637,18.25713106283869,16.07639243427416,17.72351078781146,18.0916302917723,16.535716533003416,17.219381133309444,18.11729064933388,0.0,15.64326727456966,15.718387847849828,17.57942605640016,16.887492459652,17.646306298606856,18.182192551621817,17.249900148062025,17.07104192604965,18.480719895989328,15.834379023350365,19.023234860741454,15.834379023350367,18.753939218747412,16.697210856717984,18.239180807685223,17.723510787811463,18.427042777174286,21.073101113770157,18.725871614334412,17.07104192604965,18.07351566530256,17.51229039733609,18.923551130841556,18.687736515238864,18.691022730408875,18.965364203465185,19.484781058903014,20.587665445696768,17.393183568446272,18.923551130841556,18.452236703719112,19.901331415912455,18.07351566530256,19.52377916172751,20.348305661825663,21.550453527573243,19.214659757755253,19.190466793385493,20.37112361077204,21.36831122034328,18.62459638626247,20.486446450982566,19.960433302856806,19.091656255617977,18.044389709823935,18.8957354685558,20.74228819790717,17.968563975415027,17.866433578610412,17.90631789264451,18.352798065973307,18.427042777174282,18.961211961663157,20.087446622481004,18.599635929042083,18.41687004792629,19.514178168867353,19.190466793385497,19.51417816886735,16.84052106100934,20.502429277995628,20.371123610772038,20.771421918201384,17.646306298606856,18.70525632471334,18.490857498332034,22.041335541226726,18.378093772441726,20.11987695834389
VHL_32.pdb_ringEdges,20.685420328657287,21.119532326007864,18.589557647865295,22.03854890402894,18.46238994604125,18.95797258172531,21.806522176835504,21.365436802550498,18.712579456645194,21.313113777616767,18.5511423338231,18.10955287995291,17.81594437619707,19.094872956590894,16.66567976080675,17.07104192604965,19.237348844141206,16.3375804644712,15.891165276916224,14.839402751315435,16.660954401678293,17.186059173680857,19.494396529849084,15.3540884293423,15.68187679592337,15.079004541174326,17.76025820908984,17.691138401831463,14.554594479834913,14.648103260622454,15.031620215373076,15.64326727456966,0.0,14.696724151572065,15.403548011370065,15.618583721974122,14.808063349320205,17.010140560552802,15.688804373729871,14.820713319779403,16.11200950824263,15.314652548365745,19.057476264574042,15.643267274569661,18.78867140668404,17.333414092281075,18.27489134149112,17.892416904296784,19.128986126719326,19.67723813921561,19.029856359701352,16.503876900774117,18.239180807685223,15.479831938699906,16.921402372962962,19.640950311373892,18.17448241418781,18.999709902468314,20.03265051395279,19.865452939020567,15.994191859182711,19.15646310622494,16.840521061009344,20.79900058168301,19.32254201499533,18.288501615457253,17.656922980345648,18.487535703223205,20.27806696901852,20.37112361077204,18.249452585900745,19.87488424172697,17.325326234557846,21.008209868757582,19.99306966540329,20.527377532126614,18.21031982232866,20.8393177756454,18.388287953430236,20.002440795944764,19.393074500518917,17.942690920826642,18.662860504347243,18.03400113259378,18.17448241418781,17.0600606473523,19.029856359701352,18.452236703719112,19.806067629911542,18.687736515238868,19.54755960763832,17.314506229871302,18.11729064933388,18.798642939796284,21.045881636516622,18.652816383997298,20.032650513952795,18.923551130841556,20.9549948943831,17.646306298606856,18.526082911168675
VHL_33.pdb_ringEdges,19.737011078154982,20.689226531897916,18.923551130841556,22.547727158186028,19.06730722268903,19.806067629911542,21.390041100187638,22.121425820117484,20.584682019848337,20.641827423221972,19.4170150239666,17.892416904296784,18.98569706156152,19.156463106224944,17.037429845725896,16.225186991630817,17.932243427154024,17.892416904296784,14.635304096063466,16.840521061009344,16.731506420122912,18.39590848039035,18.207725279191788,17.87427659457936,16.999119940166242,15.48888349142777,17.826460028994937,18.868629967498798,14.978830205683908,13.652953878421298,15.768702181978611,15.718387847849828,14.696724151572065,0.0,14.460481036639951,15.031620215373081,14.18760687982219,16.47283614647646,14.415324304473685,13.837982648476169,16.496241518963295,15.71838784784983,18.85126199330319,15.39137707253566,19.383408767115004,17.691138401831463,19.417015023966602,17.38240580288192,19.190466793385497,19.214659757755253,17.99439982874812,16.879190934821878,19.119186883510867,15.555741781162503,17.866433578610412,19.70083334901519,18.51596459496209,18.79286177098387,20.342964888934965,20.920923482726053,16.381187596954447,19.217855870308956,17.5015859798769,20.610218396761464,19.383408767115,18.35279806597331,16.225186991630817,18.5511423338231,20.084388892006505,20.676358746733474,18.58955764786529,19.4170150239666,18.249452585900745,20.821324622970508,20.55298510801761,20.58468201984834,18.55114233382311,20.152255105242478,19.261482923426446,19.285586801228437,18.923551130841556,18.288501615457253,18.174482414187807,18.378093772441726,18.78867140668404,17.99781264049939,18.551142333823105,19.584020482723062,19.081837842122827,19.020006044196194,20.61930904545084,18.78867140668404,18.459830831584252,19.39307450051891,21.341468265246778,19.514178168867353,21.079751078032462,20.02871953718491,21.2518456817729,18.278251781529224,18.58955764786529
VHL_34.pdb_ringEdges,20.4031030525562,19.914699987460292,17.656922980345648,21.839212007358736,19.234155970707725,19.966744004512407,20.278066969018518,20.917987587825202,18.624596386262468,19.346569819467415,17.902887639338285,16.381187596954444,16.840521061009344,17.03280762038575,17.223953289797727,16.727835258662278,18.933451628036046,17.498076384715958,16.921402372962966,17.0292014136718,17.512290397336095,18.568791021496253,18.657037261314525,17.768148091857327,18.182192551621817,15.031620215373078,18.41353490551272,19.037220070995026,16.309120196221592,16.079330890611207,17.333414092281075,17.57942605640016,15.403548011370065,14.460481036639951,0.0,13.946353910666932,15.908597190416542,15.062494486554355,14.635304096063464,13.43083770934647,13.225958727138405,13.605117147545082,17.287654326888426,16.00974112918826,17.57942605640016,16.32919225451888,16.727835258662278,15.672936702542051,17.366453316305016,17.968563975415023,16.798106379969017,16.236732924544647,17.71293401715433,16.079330890611207,15.237541703482039,17.64282549192681,17.21938113330944,17.36019521643567,18.07787180004598,18.45223670371911,15.057266014868697,16.184954615491257,15.805012660445753,18.923551130841556,17.579426056400163,16.436084749409265,15.069706798479062,16.349047023685422,18.349451278028027,18.725871614334412,18.008222094147047,17.902887639338285,17.07104192604965,19.417015023966602,18.86120043607415,19.806067629911542,17.39318356844627,19.091656255617977,17.150836163358395,17.17790193710017,17.366453316305016,18.86120043607415,15.267999575046565,17.071041926049645,16.309120196221595,14.715571055724038,18.526082911168675,17.219381133309444,17.53879838583298,16.87919093482188,18.109552879952915,17.93224342715402,15.92917394836171,17.001898921271525,19.45776771393493,18.008222094147047,18.07787180004598,16.84052106100934,18.8266020535276,17.39671432458838,17.001898921271525
VHL_35.pdb_ringEdges,21.641677493309274,20.333208553465926,19.33948675718919,21.99140848704544,19.786577809649717,21.230790298359434,21.758879081828585,20.588506846617804,19.71745299869903,20.03265051395279,19.56430946198739,17.479526831917287,18.597095700779114,18.771397239702445,17.0292014136718,18.76812509775655,19.75360028980663,19.45776771393493,17.701728195358843,18.49511533726088,18.11729064933388,18.662860504347247,18.477396278381498,17.80214974190114,16.688814680290236,15.405592603485493,18.86537469028178,19.128986126719326,16.20139004437825,15.970050710158665,16.631248455748903,16.887492459652,15.618583721974122,15.031620215373081,13.946353910666932,0.0,15.798136040755082,17.87868127392197,17.227518729486356,14.75052381293307,15.727302104813242,14.564221071965054,18.459830831584252,14.564221071965054,18.73335481640075,16.976407900284748,18.49511533726088,18.11729064933388,17.97636243235023,19.363493535252456,17.87084019104469,16.74740548715475,18.459830831584252,17.910714692256185,16.555513866083373,18.79286177098387,18.940852819020872,17.029201413671796,18.45223670371911,19.813142858245882,16.555513866083373,18.834045233101666,16.778783002802026,19.48478105890302,19.00294216755979,17.664859017113276,16.088045153168665,17.292208431572437,19.194569441979993,20.068230073120954,18.192496506358278,19.30256398455792,16.968149876643018,20.21755688255167,19.424231964265015,19.71745299869903,17.870840191044692,19.78657780964972,18.607169899088447,18.90315142663433,18.5336467807101,19.30256398455792,17.47952683191729,17.97636243235023,18.117290649333878,17.587397062472625,17.87084019104469,18.39590848039035,17.860350668009065,17.506084431590754,19.494396529849084,18.39590848039035,17.776034472705184,19.012801323666853,20.75283872053724,18.32153760352772,19.26148292342645,18.868629967498798,20.162255216941148,17.58739706247263,17.910714692256185
VHL_36.pdb_ringEdges,18.313886130388884,19.45776771393493,16.225186991630817,20.33607399454995,17.43415057578695,17.82646002899494,20.6988150598504,20.368108466906907,18.95797258172531,21.20652105917118,18.652816383997298,15.672936702542053,19.214659757755253,18.57947389980945,18.558695990031023,16.18115945350773,18.17448241418781,17.273255464176653,16.99087295519355,17.098234011125612,17.287654326888433,18.35708792715648,16.34615705276628,17.254464217502406,16.957101966038127,15.442756883324956,16.381187596954447,16.161098426846017,13.225958727138407,13.328791877487841,12.805510624813238,17.646306298606856,14.808063349320205,14.18760687982219,15.908597190416542,15.798136040755082,0.0,16.429472269525824,15.057266014868691,15.994191859182706,16.140817335313862,15.672936702542053,15.672936702542053,17.646306298606856,18.413534905512723,18.62205956284655,18.099201705108566,15.74791574760612,16.84052106100934,19.25175112190687,16.727835258662278,15.344957365057523,17.35565895141395,14.590688433942317,14.97883020568391,18.67770577221372,16.99087295519355,19.928612754008054,18.42114498822387,19.057476264574046,18.51596459496209,20.32987793883362,17.749703335659923,20.326856676874677,20.486446450982566,19.51417816886735,18.099201705108563,16.253794226938325,17.852501534060206,19.32254201499533,17.789849357357703,18.923551130841552,17.434150575786955,19.856017156590955,18.099201705108563,18.413534905512723,17.749703335659927,19.67723813921561,18.21369217586498,18.515964594962092,20.303988980097895,18.923551130841552,18.135187877992294,18.885815199456744,19.143469929583866,16.948834535919698,18.03400113259378,19.285586801228437,19.309660590646956,19.106168357138973,20.084388892006505,19.924661251430393,18.965364203465185,19.35625394876637,19.518212774771662,18.948084896892414,21.39659256116137,19.993069665403286,18.889066954026625,18.78867140668404,18.07351566530256
VHL_37.pdb_ringEdges,20.81179253840036,21.517325010106415,18.730076028449428,22.938466128894852,19.527811783988138,17.07565380171153,22.71563338320109,22.063187710947474,18.253766734567414,19.895870659293564,19.611743227998492,19.57847122308253,19.326616626720266,18.965364203465185,17.25902707999589,17.804803386222698,16.172690113639444,15.484917731953061,18.11729064933388,16.92605502125871,16.817594835855456,17.628895392392156,16.165969895962487,17.379053370738927,18.910564476474452,15.581838812778217,19.25584071326939,18.40018829071752,17.834320624178094,16.116895814909935,17.52478559743943,18.182192551621817,17.010140560552802,16.47283614647646,15.062494486554355,17.87868127392197,16.429472269525824,0.0,13.796496188765255,16.887492459652,14.97157411550512,15.636319521836857,18.927711634440527,18.459830831584252,18.927711634440527,16.798106379969017,19.611743227998492,18.31818510420208,17.89681711903337,18.830783977223316,18.75486288645597,18.657037261314528,19.83657641276658,17.037429845725892,16.157297661321195,18.24349738538073,19.397134296014904,18.527782926121525,19.652092112786583,19.218757241852547,18.484980070018366,18.611993423934965,17.292208431572437,20.432720401163568,19.57847122308253,17.717378807572622,17.650767867127268,19.55158732505199,19.902201832844412,20.85933390651825,20.21755688255167,19.611743227998492,20.159208833369462,21.48194627467519,20.123790128448917,21.252660787562125,19.67171517567179,21.18831946827694,19.45776771393493,19.218757241852547,19.12330482426023,19.42423196426501,18.657037261314528,19.265570448974753,18.446346969940496,17.794274935283,20.680166617766464,19.133101958417015,17.72795292639931,18.35708792715648,20.55681583235483,21.374869341590802,16.57509753418412,19.46739652750349,18.349451278028024,19.846021438291697,20.775212365193706,18.79286177098387,20.83705058700377,19.55472836872972,19.846021438291697
VHL_38.pdb_ringEdges,20.00244079594476,22.33566407707143,17.53879838583298,22.206759274606338,18.38828795343024,18.760655764775635,21.508613912591965,22.236098904443395,19.054253250367324,21.359539350366205,18.75066403023645,18.71586130978024,18.174482414187814,17.36645331630502,17.186059173680857,15.920372725427486,16.46432554792426,16.727835258662278,16.882829184110186,16.236732924544647,17.04380645814418,17.557464706760307,17.064675490799676,17.306591525665024,17.44218797226548,14.127540535238367,18.378093772441726,17.47952683191729,15.302410905721981,15.718387847849824,16.55551386608337,17.249900148062025,15.688804373729871,14.415324304473685,14.635304096063464,17.227518729486356,15.057266014868691,13.796496188765255,0.0,14.541713011981592,15.225238061053368,15.555741781162506,18.58955764786529,16.952457838663207,18.86120043607415,16.34615705276628,19.020006044196194,16.798106379969017,18.109552879952915,20.119876958343895,18.413534905512716,18.313886130388884,18.03400113259378,15.391377072535663,15.759811342249852,19.829509545596366,17.393183568446265,20.342964888934965,19.06160753687274,18.885815199456744,17.13990600769899,18.41687004792629,16.921402372962962,20.371123610772045,18.03400113259378,17.355658951413954,17.579426056400163,18.41353490551272,19.054253250367324,20.3039889800979,19.119186883510867,19.547559607638316,19.58402048272306,20.0843888920065,20.061244809509862,20.707866815089766,19.607727867501225,20.886796492438357,19.393074500518914,19.417015023966602,18.51596459496209,19.094872956590894,18.313886130388884,17.82646002899494,18.923551130841556,16.84052106100934,20.371123610772038,18.798642939796284,18.82333950807402,18.614531619183296,19.99306966540329,19.574449037408694,17.62442828692451,18.044389709823935,20.123790128448917,18.452236703719112,19.96437772515727,18.45223670371911,19.393074500518914,17.855941466898106,18.99556516829631
