,6J6Y_1_ms_1K0.1.pdb_ringEdges,6J6Y_1_ms_1K0.2.pdb_ringEdges,6J6Y_1_ms_1K0.3.pdb_ringEdges,6J6Y_1_ms_1K0.4.pdb_ringEdges,6J6Y_1_ms_1K0.5.pdb_ringEdges,6J6Y_1_ms_1K0.6.pdb_ringEdges,6J6Y_1_ms_1K0.7.pdb_ringEdges,6J6Y_1_ms_1K0.8.pdb_ringEdges,6J6Y_1_ms_1K0.9.pdb_ringEdges,6J6Y_1_ms_1K0.10.pdb_ringEdges,6J6Y_1_ms_1K0.11.pdb_ringEdges,6J6Y_1_ms_1K0.12.pdb_ringEdges,6J6Y_1_ms_1K0.13.pdb_ringEdges,6J6Y_1_ms_1K0.14.pdb_ringEdges,6J6Y_1_ms_1K0.15.pdb_ringEdges,6J6Y_1_ms_1K0.16.pdb_ringEdges,6J6Y_1_ms_1K0.17.pdb_ringEdges,6J6Y_1_ms_1K0.18.pdb_ringEdges,6J6Y_1_ms_1K0.19.pdb_ringEdges,6J6Y_1_ms_1K0.20.pdb_ringEdges,6J6Y_1_ms_1K0.21.pdb_ringEdges,6J6Y_1_ms_1K0.22.pdb_ringEdges,6J6Y_1_ms_1K0.23.pdb_ringEdges,6J6Y_1_ms_1K0.24.pdb_ringEdges,6J6Y_1_ms_1K0.25.pdb_ringEdges,6J6Y_1_ms_1K0.26.pdb_ringEdges,6J6Y_1_ms_1K0.27.pdb_ringEdges,6J6Y_1_ms_1K0.28.pdb_ringEdges,6J6Y_1_ms_1K0.29.pdb_ringEdges,6J6Y_1_ms_1K0.30.pdb_ringEdges,6J6Y_1_ms_1K0.31.pdb_ringEdges,6J6Y_1_ms_1K0.32.pdb_ringEdges,6J6Y_1_ms_1K0.33.pdb_ringEdges,6J6Y_1_ms_1K0.34.pdb_ringEdges,6J6Y_1_ms_1K0.35.pdb_ringEdges,6J6Y_1_ms_1K0.36.pdb_ringEdges,6J6Y_1_ms_1K0.37.pdb_ringEdges,6J6Y_1_ms_1K0.38.pdb_ringEdges,6J6Y_1_ms_1K0.39.pdb_ringEdges,6J6Y_1_ms_1K0.40.pdb_ringEdges,6J6Y_1_ms_1K0.41.pdb_ringEdges,6J6Y_1_ms_1K0.42.pdb_ringEdges,6J6Y_1_ms_1K0.43.pdb_ringEdges,6J6Y_1_ms_1K0.44.pdb_ringEdges,6J6Y_1_ms_1K0.45.pdb_ringEdges,6J6Y_1_ms_1K0.46.pdb_ringEdges,6J6Y_1_ms_1K0.47.pdb_ringEdges,6J6Y_1_ms_1K0.48.pdb_ringEdges,6J6Y_1_ms_1K0.49.pdb_ringEdges,6J6Y_1_ms_1K0.50.pdb_ringEdges,6J6Y_1_ms_1K0.51.pdb_ringEdges,6J6Y_1_ms_1K0.52.pdb_ringEdges,6J6Y_1_ms_1K0.53.pdb_ringEdges,6J6Y_1_ms_1K0.54.pdb_ringEdges,6J6Y_1_ms_1K0.55.pdb_ringEdges,6J6Y_1_ms_1K0.56.pdb_ringEdges,6J6Y_1_ms_1K0.57.pdb_ringEdges,6J6Y_1_ms_1K0.58.pdb_ringEdges,6J6Y_1_ms_1K0.59.pdb_ringEdges,6J6Y_1_ms_1K0.60.pdb_ringEdges,6J6Y_1_ms_1K0.61.pdb_ringEdges,6J6Y_1_ms_1K0.62.pdb_ringEdges,6J6Y_1_ms_1K0.63.pdb_ringEdges,6J6Y_1_ms_1K0.64.pdb_ringEdges,6J6Y_1_ms_1K0.65.pdb_ringEdges,6J6Y_1_ms_1K0.66.pdb_ringEdges,6J6Y_1_ms_1K0.67.pdb_ringEdges,6J6Y_1_ms_1K0.68.pdb_ringEdges,6J6Y_1_ms_1K0.69.pdb_ringEdges,6J6Y_1_ms_1K0.70.pdb_ringEdges,6J6Y_1_ms_1K0.71.pdb_ringEdges,6J6Y_1_ms_1K0.72.pdb_ringEdges,6J6Y_1_ms_1K0.73.pdb_ringEdges,6J6Y_1_ms_1K0.74.pdb_ringEdges,6J6Y_1_ms_1K0.75.pdb_ringEdges,6J6Y_1_ms_1K0.76.pdb_ringEdges,6J6Y_1_ms_1K0.77.pdb_ringEdges,6J6Y_1_ms_1K0.78.pdb_ringEdges,6J6Y_1_ms_1K0.79.pdb_ringEdges,6J6Y_1_ms_1K0.80.pdb_ringEdges,6J6Y_1_ms_1K0.81.pdb_ringEdges,6J6Y_1_ms_1K0.82.pdb_ringEdges,6J6Y_1_ms_1K0.83.pdb_ringEdges,6J6Y_1_ms_1K0.84.pdb_ringEdges,6J6Y_1_ms_1K0.85.pdb_ringEdges,6J6Y_1_ms_1K0.86.pdb_ringEdges,6J6Y_1_ms_1K0.87.pdb_ringEdges,6J6Y_1_ms_1K0.88.pdb_ringEdges,6J6Y_1_ms_1K0.89.pdb_ringEdges,6J6Y_1_ms_1K0.90.pdb_ringEdges,6J6Y_1_ms_1K0.91.pdb_ringEdges,6J6Y_1_ms_1K0.92.pdb_ringEdges,6J6Y_1_ms_1K0.93.pdb_ringEdges,6J6Y_1_ms_1K0.94.pdb_ringEdges,6J6Y_1_ms_1K0.95.pdb_ringEdges,6J6Y_1_ms_1K0.96.pdb_ringEdges,6J6Y_1_ms_1K0.97.pdb_ringEdges,6J6Y_1_ms_1K0.98.pdb_ringEdges,6J6Y_1_ms_1K0.99.pdb_ringEdges,6J6Y_1_ms_1K0.100.pdb_ringEdges,6J6Y_1_ms_1K0.101.pdb_ringEdges
6J6Y_1_ms_1K0.25.pdb_ringEdges,23.37669406559465,24.610907299503136,20.987087824698197,26.808566762703347,24.231818903696535,25.89784265849355,24.060086877412292,24.77882210553307,25.528215283507304,22.576022855676968,26.515999969152364,26.638580387987655,23.76109269761257,22.393354910322163,24.943667205642278,24.63895907377988,21.444401230616116,21.03487188959017,25.963546284374296,25.51666611014372,24.229822312117903,26.41770735407191,23.68092132736218,19.47707905407796,0.0,19.174354235517995,24.908010309057378,22.726279733464736,24.353424334330867,23.744042434307456,20.706450860345907,23.62174913970072,22.831399824695623,23.00159378626247,22.49635049371694,22.897255059871412,23.687070454852925,23.88712024744108,22.820605817447326,25.40671657028495,22.8317930322463,23.577156195443468,23.058377611073638,23.566703761547515,22.945060698847904,25.9635462843743,21.786540950401932,24.750928847277454,22.7103632402421,19.653253523649393,25.473686976555825,23.31920959551589,22.527035572192403,23.81568878741389,26.385687195486373,22.653103369501615,26.782787490021637,23.355605093356218,23.834717652744157,26.52380476951544,23.625633823584153,25.44980880242127,22.89915003486376,22.70862821729267,20.843532997801102,25.442027397688587,24.443450948348882,23.625633823584145,24.461991485392602,26.523804769515444,26.662684656973415,23.93497008599457,25.296446873798327,27.30399658340208,26.105406898316712,24.41045522290654,24.620916436731942,23.28254298782779,26.735725209796804,25.321828774178744,24.86536314412632,24.00768787923427,21.96483246775757,21.965241188042448,24.550015109878455,22.994870944964234,22.955796186445266,21.636903913743474,27.813880888412744,24.54158260601746,24.768876778284756,26.7190984959991,23.878829614129906,21.16047225453421,24.671649201344714,23.265142013701624,22.730317456446173,23.338258594300964,23.97889762211909,26.523804769515436,23.779787724859954
6J6Y_1_ms_1K0.26.pdb_ringEdges,24.61090729950314,23.97725439201807,22.871079648527218,26.097820969414663,24.960097832150463,24.06831507446439,24.849070590807443,25.946424755753604,27.91608372736611,24.638959073779883,25.08183116050517,24.778822105533074,20.903864979288358,23.423904494034176,22.06282121127073,23.088488565503805,19.469139209172397,21.252431282360856,26.663021363480635,23.04957251268351,24.873685882405073,24.184556396175633,23.060259345836847,18.534593927837353,19.174354235517995,0.0,21.302312754212945,22.735385539088,21.393242459773194,22.613438063403375,22.613835060856,21.48420518239391,21.695029712228166,22.496350493716943,21.322742591443223,23.24433806048955,24.022744833317493,22.08995438628222,21.623507112639555,24.70837389729194,20.5684551348276,23.60681671702521,20.505214956176435,23.596377421787018,23.144671319200327,24.796749847359376,21.974253808125976,25.365261850179635,19.873540348539734,19.663782422314355,24.40706328411127,20.208094474597647,22.362486400330944,22.595698396706208,25.965409562831564,22.13990878701301,26.808901637003743,24.76887677828476,22.73031745644618,23.209250885870716,23.134023480450043,26.587961575647885,24.01630784267253,21.726846534854666,22.393755809418607,25.021726220274907,23.716761752607034,22.815950145619187,23.532478749798642,23.376694065594645,26.246842821656415,25.315919114235257,21.974253808125976,27.83017612667756,23.863681855922756,27.009465413908803,23.69763817056125,24.85739878414902,23.907740375771837,25.03983858193729,23.77145965784049,25.21102953024849,23.105849892437828,22.975537245529143,24.541582606017457,24.987757600977037,23.90774037577183,22.121609029067297,26.54820111690507,22.966526655840127,22.75683011116065,24.672013080136626,23.430504234401425,22.842188731268987,21.75481143216086,21.435165830116347,22.606599791094453,25.661347161725786,24.470451416324586,24.91753981683765,21.110680895705336
6J6Y_1_ms_1K0.27.pdb_ringEdges,25.593328307692524,22.31537720609654,23.761470520503497,25.612574841763497,24.167969982340892,26.401371535445218,26.088722590116184,25.133558454753334,26.85583568285369,25.75671715888869,23.79052389989384,24.2305633343768,23.21816727846047,25.93096532320991,23.76312867215249,23.498585939309862,21.17025156020102,23.349197789356335,27.83902784440747,23.125462858480297,24.470451416324593,24.470451416324593,27.41439634903609,22.110874543249768,24.908010309057378,21.302312754212945,0.0,23.757230163413528,22.803246039219644,24.769239228730335,26.783122686645015,24.193113341756604,23.42205197465075,23.42205197465075,23.263834272049937,22.216728885999714,23.824378218669914,22.033685387845868,23.075934501493244,23.83268779389551,22.613835060855994,23.34919778935633,21.170675620641234,21.50529714945328,25.67900837886258,25.143716586664798,25.33801418015064,25.71995741591164,21.44481986988628,23.605147585192135,22.256921924787452,24.22201961880891,22.09036079153639,24.700358917904722,25.89784265849356,23.99779707263046,25.023659627383253,24.203295255953922,24.240729518334344,23.323529587499216,22.927969176827787,27.375654036300404,24.570078918368612,22.816343619423332,26.74380157519244,24.339309665897833,22.32465061177117,23.377078101179094,24.857759943857225,20.937312920219753,25.612574841763497,25.091652445462593,20.103671455359507,25.930811451700457,22.995261357240093,28.046985871192135,25.611036430266104,26.799709679448803,24.602860568024905,25.955918895037875,25.814763121370444,24.708373897291946,24.470451416324586,24.507111289188025,22.881849845872956,27.351849860166055,26.663021363480638,23.54332770238193,25.073935558444468,24.93608788088041,23.302392500757307,20.453828547349964,24.337690770078183,27.581355515453254,22.881849845872956,23.069233324593547,24.847846211425093,26.16151634855784,23.162162799189513,25.314362674299815,25.238770002160237
6J6Y_1_ms_1K0.28.pdb_ringEdges,28.030816671866145,23.188009628333553,24.122588001089827,26.376347751314114,22.440300405615417,24.35379296783559,23.41153029221799,28.291711641944207,23.960357950523317,25.209466614399886,25.236853074763612,24.10415884895095,23.587603997526724,26.113334417763724,25.651743996750234,25.355546546039538,24.521495481482727,23.252854918168342,25.244697722339005,23.049572512683504,26.700649585343434,22.59377797077146,23.02168553749986,24.14957546236512,22.726279733464736,22.735385539088,23.757230163413528,0.0,21.370196227059814,24.327032058556874,23.04768990539099,20.93250047318404,22.146891159481598,22.146891159481605,21.463510762788513,24.45985055712334,22.245849174313026,23.065254931116748,22.772538915946626,21.9239219601492,23.640934109845023,23.084513490482497,25.407069921480737,21.217623127298427,24.22164897982267,27.080115736997428,21.252431282360867,24.58442626872941,21.66498490819502,23.475375754882325,25.901944390180805,25.028263325434317,22.36248640033094,26.911511039588873,26.799374690289365,24.8113279574566,27.758272564419368,21.653609467996734,25.201611000241236,24.619316058575194,24.478378672695808,23.78849027001676,27.350081035864005,25.245053341288212,27.35184986016606,27.44679732303514,22.822725691293947,25.003959786152464,27.342840428405854,26.678206148310814,25.39092853501665,23.15322483907753,23.91437343644725,25.76252570446685,25.963546284374296,23.93497008599458,25.795667443446128,23.56875652827862,24.049844333567467,21.963038549894204,26.327062397157786,26.79198525334508,23.44101740023465,26.163022391313614,24.680037264994056,25.27851837572407,22.794342387701814,24.53154109973889,24.847484907620178,22.119827825785464,27.065156442681637,23.57715619544346,23.413596663652047,23.19901967143676,21.087325855136235,23.93497008599457,24.63932343534659,22.05165099761687,24.612508224422303,25.39907905727301,25.30427304654223
6J6Y_1_ms_1K0.29.pdb_ringEdges,26.935371066013534,24.13079488631458,25.201254768270186,23.376694065594656,24.21147478411723,24.076913332297643,23.89743253564095,26.385687195486373,26.782787490021644,26.360989086828837,23.542946378682622,23.987527931392822,21.963038549894193,23.72510901987569,21.696845789353393,22.56685274673381,21.077508074566495,21.05828510518061,25.52821528350731,23.542946378682622,25.567513676753393,23.742004823044237,25.183614987535005,23.651353738546014,24.353424334330867,21.393242459773194,22.803246039219644,21.370196227059814,0.0,22.449522208313155,22.92568499345116,23.19863268823166,17.263572130160853,18.89031207456123,21.148825450958544,21.91088275360884,21.94238658799577,22.908012950856474,21.311184470628245,22.611695603268288,24.40706328411127,22.584615070999913,24.0313593958803,23.086220264148643,22.945060698847907,24.594446182876187,23.74200482304423,24.908010309057378,21.353268947940776,24.58245831599953,22.822725691293957,25.483357240743427,22.699511678094293,23.48586883452936,24.778822105533084,21.414004786529443,24.752520715989917,24.122215834332135,25.347736204113293,21.029820888051816,24.256690467146413,23.615202846604625,23.515262725459408,24.151206967871946,26.078932554689025,25.89784265849356,23.687238901633126,23.625633823584156,25.091652445462604,24.472061529655015,25.38277539559143,24.097371055170576,22.10151144107681,24.37364997220523,24.159404131311874,26.170589420634766,25.072006028323468,26.285066828041593,25.388865939929456,24.717980370895173,23.92632081892603,24.31017356279806,24.22982231211791,24.06868807467306,24.969966997782016,25.27032896866476,25.845618777175005,25.151233342589098,26.589443464289488,24.38214055522734,25.08183116050518,22.765748433680702,23.272343994803528,24.899699043740007,20.348092976506376,24.22982231211791,23.5517364386749,24.618951400898446,23.870327159535137,25.081831160505185,22.624330910044193
6J6Y_1_ms_1K0.30.pdb_ringEdges,26.53309231000357,23.237685447084758,24.77082992074735,23.39607998369578,22.664373264252106,23.16386385145357,23.293122934888945,24.48051798060046,23.680542219309462,25.099542474295248,23.562195512231188,24.47206152965502,23.615583003569963,23.099157394138878,24.488604912766366,22.75895592537071,22.794342387701814,26.484098649883418,25.98100207513037,25.227088318658684,24.408841045756482,24.51502669110998,25.797194844505576,22.527035572192403,23.744042434307456,22.613438063403375,24.769239228730335,24.327032058556874,22.449522208313155,0.0,23.39422526097191,22.53622188296219,21.80313185309603,21.343994115161042,20.463506840701836,21.775641290578776,21.079803242396597,23.449462823978852,21.51450244512631,22.30650241242026,24.141003084486485,23.76109269761258,22.25692192478745,23.914373436447264,23.468788632996123,23.068844164203767,24.987757600977034,25.50890510001351,22.384511032510577,22.547152033857934,24.14957546236513,27.776342218377447,24.302027254496746,24.44345094834889,26.550173647233517,22.151034494511908,26.130690147430965,25.534427397998172,24.935727855644636,22.76765435410572,23.809195817714702,27.604636568876415,26.410362207288983,25.526320092335244,26.264110327056937,23.33163276073483,23.22877654656769,21.11068089570534,22.606599791094457,24.506744961916667,24.375798471479726,23.95390419502711,22.139908787013017,25.620304447839775,23.853354976625344,25.907354601423293,21.905623914927496,26.45017901782163,26.01352036721022,26.097973856249734,24.72635271735887,25.22080050384725,22.337448287796303,21.30619897384834,23.96216885341558,27.581030019881496,25.62991939276826,25.477289285296457,26.163022391313618,25.151233342589094,23.861654460995762,23.953904195027114,24.41893300856544,23.997422970538555,24.84748490762019,24.26883925125983,21.91686855328662,25.21102953024848,22.7394216451981,22.938321288645913,25.77208759012579
6J6Y_1_ms_1K0.31.pdb_ringEdges,25.365261850179635,27.08921254686035,22.404755462438548,26.122767894956386,23.136114637050706,24.078922602884656,26.73606099645166,26.220511283536666,26.491762235347114,23.06923332459355,25.36526185017963,27.20160256390948,24.708373897291942,23.89096178187143,23.551736438674894,27.114700487809912,24.08714436563147,23.134023480450043,25.561816910981154,27.914672265330225,26.302309239336658,26.548201116905073,24.151578687887174,23.209637692034537,20.706450860345907,22.613835060856,26.783122686645015,23.04768990539099,22.92568499345116,23.39422526097191,0.0,23.179468944491106,23.485868834529352,21.66498490819503,23.82437821866991,23.549893975014257,23.246033099495538,27.238486780560372,21.832986551217285,24.203295255953922,22.98265636878351,23.723280021164708,25.686912160847616,24.521495481482738,23.924673977666966,26.393530530517044,23.907740375771837,24.329184674638544,24.275209278936373,22.33333953672944,24.750928847277454,24.917900104862547,25.67094673428334,24.917900104862547,24.035177876626918,21.47700736570467,26.39353053051704,24.31868630787131,25.09201023346094,25.52667178792756,24.25868484736321,24.40884104575648,23.55173643867489,27.08921254686035,24.20708661516321,26.476621221781567,26.93716712218598,25.594867783558758,26.808901637003746,28.70262007208562,25.822432205110537,26.030942646441805,27.144739964322223,26.038548059317847,25.400630306158217,25.333466771315866,26.66302136348064,25.737229600933567,25.442027397688598,26.508682057750466,22.872976792093976,24.472061529655004,23.907740375771834,26.0233350108567,24.690381985573147,25.169252508178463,26.048008620952313,24.097371055170576,29.37240464472504,25.459840755036534,26.7997096794488,26.70246142931469,27.657560419875267,24.639323435346597,27.144409233181932,26.46880250850825,25.238770002160237,26.385687195486373,25.38312908006537,27.659129260001023,24.408841045756482
6J6Y_1_ms_1K0.32.pdb_ringEdges,25.440125785852526,24.265221975210387,25.432341418456463,27.02591349057417,23.218167278460463,24.637359867625452,24.302027254496753,26.879745130011237,26.187907205244993,24.087144365631467,21.97205207346826,25.719957415911637,21.35553447862707,23.310503021646557,21.942386587995767,23.8071637828101,22.859911659874278,23.494298135670693,23.76109269761257,23.625633823584153,24.608941464435222,21.853331091632185,22.119827825785464,24.221648979822675,23.62174913970072,21.48420518239391,24.193113341756604,20.93250047318404,23.19863268823166,22.53622188296219,23.179468944491106,0.0,22.55186319721355,21.02315550367428,21.903642986038868,23.651353738546014,23.159901713555378,22.010901855643088,19.71922615873279,17.462607004440112,21.047008305302928,19.686368817204,24.592844082168988,21.481953221587258,23.051281873465815,23.76109269761257,22.031082101286245,25.244895289040365,23.943241280004624,21.793819618554338,23.723280021164708,23.06696312976471,23.693765292070186,24.361921966365063,26.16302239131362,22.196312964700503,26.709875633538637,23.87845364818308,25.424554667680493,23.634393130634123,25.38277539559142,25.811014679841456,26.021130872241564,25.003959786152468,25.00395978615247,24.7951608181919,22.61343806340338,20.809934324344717,26.73425142960329,24.84748490762019,21.45588758871212,23.02129557334493,22.68905060720607,25.218882210560476,22.130557968789994,24.78681171334298,23.29143132285628,22.7103632402421,23.04059087632463,22.909907036018318,22.555932142409162,26.021130872241564,23.73549169671416,25.099900149824713,24.3105428521369,26.775058181979325,24.917539816837646,27.097975005091378,26.220168894533348,24.141003084486478,24.847484907620178,24.951963825581263,24.917900104862543,25.594867783558758,22.516095656019534,21.212192419264902,23.302007234294877,25.861283514887756,23.73366349812842,22.794342387701818,23.366151958690324
6J6Y_1_ms_1K0.33.pdb_ringEdges,26.021130872241564,23.93497008599458,24.0600868774123,24.54964942281339,24.899699043740004,25.544074667590532,25.812888968647613,25.988468572678844,28.2474812948207,27.689676857789017,23.598047173949357,24.839514815296823,21.544757102448155,21.625513702401786,22.613438063403386,20.155505179167083,20.451463129557514,21.364804301535074,25.71190861038959,22.642224364879116,24.283364583830245,22.6995116780943,24.523468326342336,23.761092697612575,22.831399824695623,21.695029712228166,23.42205197465075,22.146891159481598,17.263572130160853,21.80313185309603,23.485868834529352,22.55186319721355,0.0,18.542933937284396,21.732148634897477,21.14882545095854,22.17805974752047,22.85124834931767,22.59163661375111,22.496350493716953,25.83643158424708,23.632177227220353,23.338643262338163,23.12110585935717,22.196312964700514,24.0600868774123,22.69951167809429,24.058449192666362,20.38007926684028,23.90571671735806,23.10584989243784,25.27851837572407,20.495118328805038,22.25692192478745,25.888327220666234,22.18916632603371,25.711908610389585,25.26057715304101,25.141792411953936,22.67310797919879,23.57059751749348,22.566852746733808,23.62563382358416,23.44101740023465,25.594867783558765,24.151206967871953,22.46930852154575,22.728188963621452,23.781822098908627,23.771459657840502,26.61392956484991,25.390928535016656,21.505297149453288,25.955573015704445,24.829232228712414,26.808566762703354,24.408841045756482,26.531268899666912,27.342512093460734,26.27918399079286,25.382775395591413,24.43712477628393,25.228650142842046,23.70841154642929,25.229005987992146,25.678658769676325,26.09596714526751,25.408424388875154,26.24499952371877,25.9635462843743,23.27403699414836,23.826031992313624,22.728583956733935,25.8536259557986,20.475543467738564,23.708032877964424,22.673107979198797,22.945060698847904,22.489476619154356,25.727654760031484,24.320306468734433
6J6Y_1_ms_1K0.34.pdb_ringEdges,24.708010553991564,23.105849892437828,24.060086877412303,24.54964942281338,21.343994115161053,24.451917293979626,24.73260491003544,24.194741911407114,25.013811646115247,24.69999545670193,21.786540950401932,24.523468326342343,22.08116968964374,24.427040329353634,23.459967493859974,21.284909714305435,22.888387978173572,21.36480430153508,24.221648979822675,24.390260105827576,24.76051881061002,23.13175964425104,24.363907732545673,25.432341418456463,23.00159378626247,22.496350493716943,23.42205197465075,22.146891159481605,18.89031207456123,21.343994115161042,21.66498490819503,21.02315550367428,18.542933937284396,0.0,22.08817063035123,20.776713417883908,16.752146547982655,21.98128880108279,20.31173511891947,21.148825450958533,23.868509288618068,21.82350422499451,23.338643262338156,20.033936295478014,22.71734591641998,22.4604945506849,22.35322869112435,23.895783703469355,22.130557968789986,23.243951831779892,22.42048849243479,25.361643629328253,21.058285105180612,23.87016000477092,25.73722960093356,22.537970178137662,23.733663498128408,23.905716717358064,24.513419399857625,20.210241595207556,22.89915003486376,23.504782767930024,24.20292433022634,24.977895464698086,26.57272522128252,24.472061529655015,21.94238658799577,22.38234965457937,24.355410793347694,23.274036994148368,24.708010553991564,24.76887677828476,21.50529714945328,21.864602623425345,23.114417778238153,24.443450948348893,24.087144365631467,27.898426380599215,27.626327390503437,25.830099011861957,21.364804301535084,25.459488136244993,23.708032877964428,23.20963769203453,23.04098051391028,25.678658769676325,26.095967145267515,24.786811713342992,26.687103556949573,24.006046619845876,23.771459657840488,21.85554478628333,23.987527931392815,24.84748490762018,22.83139982469563,23.20925088587071,23.44101740023465,24.192742259918823,22.31537720609654,23.75072121230716,24.159404131311856
6J6Y_1_ms_1K0.35.pdb_ringEdges,27.56315803383211,21.782923600804892,22.119827825785464,21.435165830116357,21.170251560201017,20.49531300960284,20.28416578383577,25.896321193782903,24.105586525650743,23.615202846604618,22.4785184236793,21.963038549894204,23.68092132736218,22.16930996308637,23.962168853415584,23.458287913239698,21.33244750862471,24.61090729950314,24.708373897291942,21.43516583011635,25.06217704439277,23.308641489366124,25.432341418456463,20.380079266840262,22.49635049371694,21.322742591443223,23.263834272049937,21.463510762788513,21.148825450958544,20.463506840701836,23.82437821866991,21.903642986038868,21.732148634897477,22.08817063035123,0.0,21.28101960694603,21.472733972165745,21.31118447062824,21.03717170905369,21.8239155920878,22.42048849243478,22.187390546251027,21.653609467996738,22.176283078371565,22.34436893140289,25.449808802421273,23.80534108848581,21.221759876818087,20.58062425591341,23.084513490482497,21.901844056319344,23.71493211011851,21.229232187054464,23.89540800427505,23.293508348294573,20.8080408398057,23.74238294968882,20.314116806937104,22.765748433680695,20.367986224536097,20.97534474762679,24.14757207066022,21.743482986151886,22.984153708495757,24.672013080136626,23.432356085564617,20.694548537045183,21.343994115161042,23.310503021646564,23.15322483907753,21.616355680773413,20.853460933804364,20.441779134033016,24.16796998234089,22.28616873103649,23.880646699430926,23.142580935778888,23.200718021393822,24.425263892320086,21.202855875019686,26.523804769515444,23.798845295654214,22.092324978205486,22.918939885742603,21.332447508624707,24.778822105533067,23.853354976625326,22.586933746302286,26.49923539103016,22.5668527467338,24.70801055399156,22.888780206721805,22.022092738396882,21.089194264201183,21.514502445126308,24.130794886314572,21.66698765667974,22.61169560326827,20.903864979288358,20.55858364761564,24.16796998234089
6J6Y_1_ms_1K0.36.pdb_ringEdges,26.523804769515447,22.06062831597867,24.6028605680249,23.385546615884135,23.125074644349418,24.829593798118207,25.871155912123935,25.37306679735898,26.95399238954518,26.497748457495536,25.390928535016656,24.742927652723896,21.497688793016696,23.256801220127365,26.401031491977694,23.423904494034183,22.9540797149678,24.23836327733555,26.677869633453675,25.390928535016656,24.238363277335555,24.82125627546415,26.937500397787403,23.82437821866991,22.897255059871412,23.24433806048955,22.216728885999714,24.45985055712334,21.91088275360884,21.775641290578776,23.549893975014257,23.651353738546014,21.14882545095854,20.776713417883908,21.28101960694603,0.0,21.35123677262509,23.895783703469355,20.40988953969235,21.565188536353634,25.320115114794262,25.268769720586295,23.0673523218887,25.259017302979515,23.733663498128415,25.820906296933327,24.82125627546414,22.851248349317675,21.664984908195038,21.29032187371256,21.704154537542475,27.056051544655052,24.451917293979626,25.644023867165412,24.907649877977036,23.596377421787025,24.776869593088556,25.626338539336192,26.928352337285627,23.05855065056642,19.78762554447296,24.680037264994052,24.478541674163605,26.235952184596194,25.805217048741657,24.105958949144807,22.384511032510584,20.72600015184463,23.069233324593554,23.058550650566428,24.92584513333443,25.177118218642697,22.30433347514722,25.30427304654223,25.812888968647616,26.864674261788817,22.382750750791757,26.163022391313618,27.397526145671293,26.038548059317844,26.621705654786155,22.062821211270734,23.606816717025207,21.110680895705343,23.123370738588562,26.03854805931784,26.88890972750965,25.159461515315606,26.00404725836846,27.27142594945682,24.15977572520631,21.763911193164237,23.413596663652058,26.3594943548504,24.201296311192586,21.796039357434232,22.910298896156302,25.0460125198033,19.35802590871016,24.619316058575205,25.994570697275606
6J6Y_1_ms_1K0.37.pdb_ringEdges,26.105406898316723,24.488604912766363,23.66176877888961,22.566852746733804,21.446657134490415,24.0600868774123,24.977895464698086,26.937167122185983,25.256371261066125,24.29188672372944,22.393354910322167,24.29387821454699,24.124386726147396,25.38277539559142,25.526320092335247,23.542946378682622,23.74200482304423,23.11441777823815,26.6704465317791,25.398725594907024,26.580175613807498,23.888769677575038,26.229906215041524,24.42526389232008,23.687070454852925,24.022744833317493,23.824378218669914,22.245849174313026,21.94238658799577,21.079803242396597,23.246033099495538,23.159901713555378,22.17805974752047,16.752146547982655,21.472733972165745,21.35123677262509,0.0,22.40949656193999,21.81221145547954,22.593777970771466,22.96292142995971,22.429318184342186,22.585012575100674,20.879848653677982,22.11942196193594,23.218167278460477,23.559972818362805,24.78717390153497,21.33429445050263,24.08497011698704,23.678878284411596,25.44810376113327,21.322742591443223,25.90381209970372,25.365261850179635,24.041236394610518,24.610907299503136,24.460013682062453,22.353630309860737,20.48564974284518,22.480271206464757,24.229822312117914,24.592479031965336,25.046012519803295,28.293421598238332,24.382140555227345,22.39335491032217,23.916020986994745,25.670946734283344,23.843023624555176,23.834340990969622,24.857398784149016,21.942795726371692,22.295051618762646,23.04059087632463,24.533147203746555,25.0558478448035,27.413741389266892,25.577148466761727,26.491573967430075,21.9832627332478,25.238414294676367,23.13572660165513,24.3740182998167,23.449845667837256,25.61222432575345,24.400359753694705,24.87526989540166,23.752380114364453,23.274036994148364,25.66134716172579,21.754811432160864,22.917046547142355,24.302027254496753,23.577156195443468,24.533147203746548,25.065679310598075,23.959983263871173,21.160472254534206,24.32881566826564,25.10570172991824
