,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_0.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_1.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_2.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_3.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_4.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_5.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_6.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_7.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_8.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_9.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_10.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_11.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_12.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_13.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_14.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_15.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_16.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_17.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_18.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_19.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_20.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_21.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_22.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_23.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_24.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_25.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_26.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_27.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_28.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_29.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_30.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_31.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_32.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_33.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_34.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_35.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_36.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_37.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_38.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_39.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_40.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_41.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_42.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_43.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_44.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_45.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_46.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_47.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_48.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_49.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_50.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_51.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_52.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_53.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_54.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_55.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_56.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_57.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_58.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_59.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_60.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_61.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_62.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_63.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_64.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_65.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_66.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_67.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_68.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_69.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_70.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_71.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_72.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_73.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_74.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_75.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_76.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_77.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_78.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_79.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_80.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_81.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_82.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_83.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_84.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_85.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_86.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_87.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_88.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_89.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_90.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_91.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_92.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_93.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_94.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_95.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_96.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_97.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_98.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_99.pdb,/home/elykka/Documents/CMC/data/vhl/pdb/VHL_100.pdb
/home/elykka/Documents/CMC/data/vhl/pdb/VHL_0.pdb,0.0,0.6643163605205925,1.1343868232671521,0.8984875008872759,0.9390897308735917,1.276564291889015,1.9623201898691338,1.8032459024296412,0.7748351628246221,0.8703879951401202,0.8598691407895637,1.1154380462355165,1.1281580008313965,1.001470304174025,1.8148962533478734,1.1123630473024992,0.9445297991979774,1.6466914031081994,1.0914950172027558,1.2910631296723147,1.0641911594683795,1.736742100129474,1.8162745870521437,2.225101418537103,2.845904060268261,1.501371060228535,3.6263380069711255,3.1475579830873723,1.8803092632192755,2.06463621852016,2.515115806840511,3.550316323959559,1.3947725888971256,1.5113232492301532,1.7170726477750051,1.6528245051459325,1.068744068477787,1.524515735726047,0.9855529853708395,0.9746707087582065,4.11245897955753,2.03429317753927,1.3310830745398254,2.879053709557818,1.3721080967237842,2.244619429532065,1.7646511941175724,2.372411585260168,1.762662942937483,1.1907230347945899,1.1552363970066013,1.8334634294414691,1.0365990038393544,1.0825823947009134,1.4917871477164764,1.459421861572424,1.1997835337320752,0.9882289657284908,1.0726763413880749,1.1474239896789673,0.961328528918261,1.4585955937045059,1.0254180342214911,1.0990520166587843,1.222916790742001,1.029930038263315,1.0937277669514427,0.9434513722964747,1.1623301301827944,1.234868987855249,1.157317987330441,0.8646178657821453,1.103100878819301,1.2276566796194577,1.5435936814245494,0.773246209191115,0.8327962679093807,1.0680510928232245,1.4648302073386483,1.3789009620571602,1.2407815317763813,1.3339502847201568,2.2294953123652035,1.3640182544017574,0.9577539495389455,1.0231893827990313,1.2206294151964654,1.4517306236266656,1.373459840177437,1.6853177500047385,1.0808717123895342,1.3773672338171643,1.2646110208442474,1.7087376848934805,1.6160955949115563,1.3148951638710857,1.5646367647445976,1.3032667844543975,1.3021047492285651,1.5220864805339491,0.9044352047349521
/home/elykka/Documents/CMC/data/vhl/pdb/VHL_1.pdb,0.6643163605205925,0.0,0.9721292675722738,0.68729704788651,0.8042502379197578,1.0296155236016877,1.490837932900136,1.6478542617718543,0.708054087362894,0.9449774843801703,0.861468228596584,0.997837557890325,1.0031324729507496,1.0079489183791914,1.54113546140147,1.0305733162044144,0.919037418329939,1.3094395448352825,0.9679847658312818,1.241566545993965,1.086136073103309,1.694082759261183,1.9476649414128684,2.1310278818383237,2.6494364516719924,1.4731967550382146,3.562320063340855,3.130866339618569,1.8173010372223284,2.0261186009146073,2.3569044913637707,2.2230298821525274,1.296516844637314,1.515319565370442,1.7755026361842525,1.5658597864782668,1.0515882143319917,1.463943778253063,0.9708238790987447,1.1334183300508933,4.033125116711668,2.0566619360329095,1.3524645083745583,2.8082420216394843,1.5142409813948707,2.2150918514273332,1.9052789188685544,2.2449158198265087,1.8314999169531632,1.1466085539855022,1.0633038549510674,1.8190198783794187,1.0533921897385254,1.0057478973249236,1.4068711162636096,1.3705080815603439,1.1160884512141458,0.9292298352499645,1.0640362441460072,1.0748267571586299,0.9278738219298924,1.5041036548243163,0.8939300504591412,1.1091806505087678,1.1248043670291996,1.0654765434472397,1.1050293613122795,0.9900343001801469,1.112153613710403,1.3166434723254186,1.1835731968131409,0.9443211201897996,1.1500493661860305,1.3465524356393352,1.604776948908519,0.8893809480499062,0.8933707387668177,1.0553934988123992,1.401940607140963,1.2949925232501147,1.2825408324630454,1.2663466340452898,2.5447420592861687,1.3542949694990039,1.063729226993917,1.1506717038392191,1.2260196376824917,1.41604719261014,1.282736043853275,1.5843154098211727,1.0448417028341646,1.3427733745866446,1.204068097684749,1.7580673297478087,1.6672707982584252,1.342258983951534,1.6431823546549014,1.3940907618407021,1.4224723098122702,1.5964877000267275,1.0249748175492706
/home/elykka/Documents/CMC/data/vhl/pdb/VHL_2.pdb,1.1343868232671521,0.9721292675722738,0.0,0.7639467775911505,0.7240105158286455,0.9400945300042578,0.9359908106038017,1.0501375701747815,0.9723502858093337,1.4042411242820991,1.350403815326977,1.0633202514454398,0.9737273267581381,0.9422921136096051,1.1826692159536445,0.9150262850019711,0.9939392453600515,1.1360324449018055,1.0832753307033158,1.1797958320611541,1.2061958306952514,1.401444411438881,1.5546718902453214,1.6950637145755925,2.0124097733513473,1.2745623110408404,3.014627898550332,2.6051860970672345,1.5527115109719767,1.737212957423786,2.1289784147858497,2.9520431925268236,1.6876895693767908,1.5312092570387859,2.296730153652256,1.96693083379055,1.3418770529027324,1.737957965868416,1.3796308131544524,1.7036320302239634,3.329862062187495,1.759749172224613,1.450037419014633,2.30915582024081,1.7644353702664255,1.9425138520270457,1.8393841674654996,1.7764611800814243,1.7097517027183888,1.6390336197620798,1.335242019787744,1.5207333991712766,1.540137285017907,1.44102279305597,1.5445562307497478,1.320304620356331,1.3117389639535237,1.4927742608407955,1.730103002058132,1.4387401742466108,1.340351480818768,2.1217124261739557,1.4844442919299468,1.6329192885643313,1.7963996429388538,1.6563457016518477,1.7173134469437712,1.6322569877004711,1.972887288376045,2.0788952943544294,1.9063701574548106,1.5307521482278563,2.003758824833776,2.057676895170829,2.475416591109846,1.4409973976675412,1.2555540969396792,1.5735791605289549,1.4784771145235744,1.8659699136336705,1.8244787963269085,1.6767530856495618,1.8591994997438084,1.3088003132498953,1.229526991929501,1.5917717078960267,1.9541789563548015,2.116407252545421,1.7295613646420045,2.254228485170541,1.6582557132236382,2.0458302836780233,1.9016436045873886,2.858101438720192,2.6861177832771648,2.1180039345180868,2.5863272431552486,2.1882177373870806,2.1843155157649905,2.4154265198004135,1.6022928274826138
/home/elykka/Documents/CMC/data/vhl/pdb/VHL_3.pdb,0.8984875008872759,0.68729704788651,0.7639467775911505,0.0,0.6236919455675966,0.8922366699325238,1.1767478302732768,1.223206330233303,0.7846844215544715,1.2138284589365875,1.0858829659814169,0.8949535410501759,0.9546402512441065,0.8942352734177248,1.275607577064731,0.9190249029214942,0.8921432921765489,1.125903853507188,0.9678049698631207,1.0905057048911555,1.0728721181557501,1.4547241341024708,1.7488725854610674,1.8725956636180705,2.061042858788127,1.2186617152648043,3.2616648413251217,2.8019101094028733,1.573069216143512,1.7535188744230283,2.1427165113942146,2.7318145966026766,1.3552558993461414,1.3137792730503892,1.8565334936460582,1.663240065038872,1.0432076436446136,1.4612200622183045,1.090982133236897,1.3262396881556073,3.209925321571466,1.7289374627337257,1.17164665270681,2.354262539246111,1.481156565924143,1.9230565465727982,1.6832721380413211,1.7717630703305134,1.601070752080835,1.3030958183211343,1.0574801484227985,1.546931771657792,1.2242068666227321,1.1246635709629702,1.3553643709423668,1.1937581790567247,1.035706341820378,1.1876057614261941,1.3928353871527213,1.1113899786060133,1.0049377964629567,1.872179706318651,1.1575683891140747,1.3720288225117532,1.4558517141891136,1.31662211552772,1.4109008354180752,1.267845361514678,1.5212336041987429,1.7306400051270896,1.5521876798558143,1.188804513426961,1.5670107628261556,1.6872899948009017,2.0829959186010396,1.1395620377672062,0.9606094457992456,1.2556231928083548,1.2634897669778937,1.5397980520707895,1.498166123498142,1.335619151221927,1.7186061000077972,1.1129869628565818,0.9969839476800119,1.28828455375837,1.4942094867784497,1.7810912709123194,1.3978204180315628,1.9316395758116305,1.3064100376043084,1.6761292493718771,1.5372672475330458,2.4623750890167764,2.229605629785197,1.7269811266618205,2.131258811192096,1.7553881461661174,1.8116765185149701,1.999723355835863,1.1563293208708256
/home/elykka/Documents/CMC/data/vhl/pdb/VHL_4.pdb,0.9390897308735917,0.8042502379197578,0.7240105158286455,0.6236919455675966,0.0,0.8445380531038281,1.005576117693743,0.9675728674210023,0.8383571304616448,1.4874919899708778,1.269366140187147,0.8018006620711273,0.842814570248589,0.8821231729036464,1.0697346552010267,0.7491513711202306,0.8233034448436615,0.9691063984545809,0.8538723304921428,0.9446237245080306,1.0110813732626598,1.2419697977493642,1.66125490982444,1.548656434741241,1.9611867988087393,1.082691300044533,3.032565206464918,2.5292812942752794,1.2918110209199505,1.4690330293669525,1.8473375824831921,2.588084806525271,1.3386008491476329,1.2455002093627021,2.014119356280968,1.7576313203775014,1.1297902642272522,1.3775922312463458,1.1002918334622482,1.3833232760199172,3.152960118483474,1.5791173263770748,1.258164244178711,2.094935938781965,1.5005611143370676,1.7182507025971825,1.536452153988823,1.5883191695206678,1.4934187258601395,1.454537589127211,1.1239302992559652,1.3789845440025668,1.3796209892990559,1.2420480144330974,1.316104495563912,1.1521140587224374,1.0042811545839834,1.1483723539519524,1.4442645001486856,1.1837336221778394,1.2053475009798595,2.20475238444457,1.3920209990727659,1.6432628980929864,1.7633056593859069,1.6457175159341941,1.6058676073713782,1.5638484618552888,1.8600755908093434,2.0927470892168336,1.9092916883146571,1.3689023355722842,1.9062211245763734,2.015784047466135,2.361266764564427,1.3083312157940046,0.9977743557067951,1.383044765380601,1.2261622337417104,1.6482473480774826,1.6740431829965896,1.381915021199958,1.6172471999626765,1.2077956864092434,0.9045668036111774,1.3350499793732495,1.740667593658696,1.9678181909425165,1.6358540717096908,2.195232223522211,1.526122099969502,1.8599166996703305,1.7144309373108817,2.7729320374723403,2.6425673591905574,2.059862925456305,2.481871127987689,2.0654564414882457,2.1284996141829335,2.354822514426889,1.4280725895444086
/home/elykka/Documents/CMC/data/vhl/pdb/VHL_5.pdb,1.276564291889015,1.0296155236016877,0.9400945300042578,0.8922366699325238,0.8445380531038281,0.0,1.0923300318433669,1.3208467039996037,0.9721220815050904,1.4571003047323083,1.1748141729181965,0.7800131959219854,0.660285016567762,1.1342274534455052,1.2544664466986937,0.911167756695598,1.166549683456594,0.9614906601417704,1.0097456722700622,1.2008327285807043,1.328101651494505,1.5823816126763084,2.1529307958729986,2.031760517143855,2.2411609948146705,1.2907777230489377,3.219389683085933,2.8228938225077567,1.7099256876223918,1.9745984482359273,2.0788318709155207,2.979373937338207,1.6277317319490232,1.909571962302264,2.3985597089447825,2.154566841245063,1.51336306826142,1.975954380829601,1.5887991784105244,1.6091150869274606,3.531012477100281,1.7816103185093253,1.5843622571615243,2.458921341288205,1.6449383904361439,1.9903291872850646,1.9832391854561933,1.9923370250504138,1.803387160202438,1.2023829658132448,0.9039966399987386,1.1065875807293388,1.2164522184420947,1.0169999690788325,1.012366407385158,0.9334758879796277,1.0050671594597653,1.135499361348343,1.4662803058967508,1.403345047969657,1.1740471555311196,2.1212059601926674,1.3490165458559022,1.508932671258085,1.666101049451317,1.6113349874955654,1.5090978393790868,1.6522560985098829,1.9068890407580295,2.1112656894920976,1.8814434224344538,1.5118509678911252,2.1074882824593657,2.255127198456633,2.545647751269534,1.585843369980462,1.1031815289728295,1.3657527761097428,1.2735163859426644,1.4857623996299743,1.4630277346503449,1.217349535169648,2.326350640009163,1.1382221847131169,1.0593349738893947,1.2462398789889206,1.9296892137035313,1.9098144675733624,1.3675219530475198,1.8336066516327543,1.5542240711453021,1.7977977527606326,1.6767077608610133,2.858179031970895,2.814501265153391,2.2342449057511486,2.7179925956362476,2.3585512765671237,2.4140237486441136,2.560921142347273,1.8745377406801438
/home/elykka/Documents/CMC/data/vhl/pdb/VHL_6.pdb,1.9623201898691338,1.490837932900136,0.9359908106038017,1.1767478302732768,1.005576117693743,1.0923300318433669,0.0,0.8176714542882914,1.582934496000871,2.4655387106413076,2.3120640346817085,1.2081886169495377,1.2611199669534985,1.1645595518146437,1.198706699660051,1.156345075522438,1.238264791300344,1.1294247478670174,1.2597633035628288,1.1398835612031828,1.2880106996465106,1.0702032851387724,1.3506702871610434,1.422024479811137,1.310994132412494,0.9555664390727211,2.3360130305680045,1.833206655945608,1.1951677936832736,1.3810249199419633,1.6307122902505538,2.1829745660113202,1.8227932523443893,1.5819038874920572,2.568173126672645,2.1652696081750764,1.6244450114142086,1.7814872916517328,1.5773790197284465,2.16817548249239,2.167465607835516,1.1421294210129347,1.3242853108247357,1.521652667515794,1.62691752277288,1.3213217480994375,1.5327738520057967,1.1494147171536517,1.2449850424893827,2.1006434899253517,1.6616127561793244,1.242109874184981,2.111086255893103,1.9660658406809413,1.5060722966933586,1.2180344962310947,8.313306053813303,1.6772681128723943,2.237904566493197,1.5836669245644246,1.810979822686187,3.0388851875932614,2.1802980850884865,2.441188957116583,2.6259814446203973,2.500480326383919,2.4788064892965918,2.4294390184074777,2.973908307077037,3.1598739662482864,2.8966209391893543,2.177995027979955,2.921871833751162,2.8895808379673995,3.2467946726280474,2.199566475332418,1.649240178977008,2.1865782530685482,1.3553954478659627,2.522863901487844,2.5261222647784107,1.7100952207002447,1.3243158222741587,1.1999829179105292,1.3517488405540568,2.2244563266877093,2.775292445277507,2.925393953868501,2.45604623374625,3.1932137452082037,2.316476431275695,2.967892433137606,2.794642708783042,3.778726935674513,3.613100308199874,3.1125690392273224,9.602322301958925,3.004965157361887,3.114164837616942,3.2592931256709696,2.3667711618163567
/home/elykka/Documents/CMC/data/vhl/pdb/VHL_7.pdb,1.8032459024296412,1.6478542617718543,1.0501375701747815,1.223206330233303,0.9675728674210023,1.3208467039996037,0.8176714542882914,0.0,1.4823600541099844,2.416118450222632,2.002665854823471,1.4591205431879426,1.3078675010398189,1.1472963018774733,0.972586980239954,1.1210643737028976,1.0876538558857816,1.2257331121861623,1.1652308002822398,1.1438810128278065,1.2501724418999152,1.1027330530596442,1.1958189327710753,1.1672801468830425,1.4423240865706517,1.18415629048605,2.2742313714113314,1.7437513863475316,1.1550891378102384,1.351450389653427,1.743707613237615,2.2240309905931794,1.7827856290371558,1.4044298280211835,2.388581307701294,2.1251422052588853,1.4956659599790016,1.5945274792805726,1.4318106891147795,2.0922102586535822,2.3095133249628756,1.4014152583744295,1.5888566022333468,1.7132955072126217,1.8898456050238788,1.520140881220319,1.5750429522843372,1.3757361799013808,1.3976364079822803,2.336649456435758,1.9061851674632744,1.3752265239267742,2.169025880087274,2.127981159208795,1.7305682264299043,1.336863403590041,1.3737715407068158,1.6200410391388138,2.2060419683962524,1.5581154237609456,1.923695999940217,3.0454296423382554,2.238273260632858,2.4096066423754587,2.6494814157992943,2.4890491650516906,2.432490056450082,2.352584991902106,2.966179112946406,3.1017102076030185,2.88768316647998,2.075887005997307,2.7927854795401745,2.7463418715932484,3.124239968817437,2.0222403698539626,1.6491277564943732,2.26536634894002,1.4708977176846643,2.718715574926102,2.3786663268551345,1.9632028738288863,1.3853412115776331,1.4030350037307489,1.2407717378063872,2.2544144210239754,2.7583786563744375,2.8727506555386615,2.642731508309898,3.2956376469348503,2.219537676556424,3.1600537265159376,2.7995810457908457,3.6525404001635238,3.5113893915154826,2.974038147337603,3.295708076100205,2.9022202753297877,2.920225614215702,3.119672851996718,2.275532335180552
/home/elykka/Documents/CMC/data/vhl/pdb/VHL_8.pdb,0.7748351628246221,0.708054087362894,0.9723502858093337,0.7846844215544715,0.8383571304616448,0.9721220815050904,1.582934496000871,1.4823600541099844,0.0,0.9614753796313598,0.7828082079842132,0.8758384525855386,0.8673127410721978,0.9824312598538948,1.5060254607062724,1.0706684630820476,0.9720145132591147,1.425100408074371,1.016576631491708,1.2902964162466017,1.0940815213367288,1.7191482664147548,1.8205497387781069,2.0889493247514053,2.724764266694626,1.4961945422545337,3.5383508162819624,3.083789140155458,1.8136474640443612,2.1173227531366856,2.5469196538265075,3.63383917353335,1.5415465056198214,1.6674722104020439,2.1296141686167154,1.9757997867575336,1.2246704729931772,1.7412802535522718,1.189038050825144,1.1868147920711112,4.119224108334235,2.0567457238494438,1.4806202216165874,2.8900004474776093,1.6054297660858046,2.2863693482322462,1.9729826988612087,2.281890771647809,1.8945249139259341,1.2071555378017282,1.1013106588818329,1.721768219440755,1.1131497941338793,1.0392839497503585,1.4001688604582379,1.3014357998147774,1.1636013877787081,1.053823814917007,1.2177037941938744,1.201948846038862,0.9904519458967609,1.603587375871604,1.081432451652297,1.1248242048059756,1.2332759175104875,1.0855005433214229,1.1163318465941992,1.0846539981647505,1.2848773973740342,1.3859463574027433,1.306680689004703,0.9881180919676154,1.239993328393515,1.442256490571427,1.7771259251640292,0.8886490797698514,0.8425268425768649,1.1385484249247633,1.48703419236714,1.4539543988147021,1.3450422091576701,1.4001470426538036,2.640283262552635,1.3109945953312205,0.9239845961801691,1.1030341181875774,1.3015950763161466,1.4818251864689738,1.291599467574138,1.579153032509118,1.1016987052053298,1.4873318778095455,1.2710632568810571,1.823565821621258,1.791407359770422,1.4176044178397167,1.7515917571727628,1.4598398392509668,1.4911825382421482,1.7051862159468691,1.078847991053415
/home/elykka/Documents/CMC/data/vhl/pdb/VHL_9.pdb,0.8703879951401202,0.9449774843801703,1.4042411242820991,1.2138284589365875,1.4874919899708778,1.4571003047323083,2.4655387106413076,2.416118450222632,0.9614753796313598,0.0,0.775531365281051,1.2707212611799341,1.2658156996214074,1.138211417885306,2.3813119467373345,1.410681399779081,1.3273520345960492,2.041771449417273,1.5373456126455365,1.8452802649767024,1.4195488184516845,2.274439557199895,2.240943801140686,2.9046307958036075,3.3851310355181052,1.9755072196223258,4.0614120151048345,3.6875350235767668,2.621868161689626,2.8524681589013037,3.1118513695235097,4.107825182850272,1.9628686461272795,2.4665250747583056,1.913037290477193,2.1859411429415703,1.4427695385433286,2.2514845832567447,1.3409483479158757,1.19922415606963,4.665885582140305,2.5565823568164294,1.8309854122237872,3.484204942815994,1.5842269747695368,2.8359865422239907,2.3935074392267093,3.078297259019072,2.3370493198391147,1.0239739008813855,1.1866103902582303,2.0556927307999993,0.9983315776923157,1.0240896863115845,1.572144558104461,1.6658784532581101,1.6213585779384954,1.1134717344181864,1.0414582604510039,1.667497020826022,0.9277531133761459,1.0578798194299428,0.92457498351328,0.9432544542240363,1.079131388353021,0.9026629845525569,1.0017961409501426,0.9787152544508546,1.039694622733869,0.947304210518022,0.8773560872331821,0.9389719680501384,1.0430709273239307,1.3061173614109607,1.5615656925540689,0.9455742848323648,1.0724132347382147,1.1419137223108116,1.9826563558028627,1.3636110818218468,1.1992665101435531,1.3641210473895986,3.3201696788817996,1.6164088491477517,1.4338886994837383,1.0451398716726839,1.3373235558092806,1.2115579213097247,1.1505808347376056,1.2861159305761407,1.0045755621954544,1.2554505058034884,1.0893252260574837,1.617825008871057,1.4747099837010125,1.1848880071436139,1.6252176308293118,1.4578194336403636,1.3681387662211872,1.5030618564562588,1.1399521630067897
