,p16_0.pdb_ringEdges,p16_1.pdb_ringEdges,p16_2.pdb_ringEdges,p16_3.pdb_ringEdges,p16_4.pdb_ringEdges,p16_5.pdb_ringEdges,p16_6.pdb_ringEdges,p16_7.pdb_ringEdges,p16_8.pdb_ringEdges,p16_9.pdb_ringEdges,p16_10.pdb_ringEdges,p16_11.pdb_ringEdges,p16_12.pdb_ringEdges,p16_13.pdb_ringEdges,p16_14.pdb_ringEdges,p16_15.pdb_ringEdges,p16_16.pdb_ringEdges,p16_17.pdb_ringEdges,p16_18.pdb_ringEdges,p16_19.pdb_ringEdges,p16_20.pdb_ringEdges,p16_21.pdb_ringEdges,p16_22.pdb_ringEdges,p16_23.pdb_ringEdges,p16_24.pdb_ringEdges,p16_25.pdb_ringEdges,p16_26.pdb_ringEdges,p16_27.pdb_ringEdges,p16_28.pdb_ringEdges,p16_29.pdb_ringEdges,p16_30.pdb_ringEdges,p16_31.pdb_ringEdges,p16_32.pdb_ringEdges,p16_33.pdb_ringEdges,p16_34.pdb_ringEdges,p16_35.pdb_ringEdges,p16_36.pdb_ringEdges,p16_37.pdb_ringEdges,p16_38.pdb_ringEdges,p16_39.pdb_ringEdges,p16_40.pdb_ringEdges,p16_41.pdb_ringEdges,p16_42.pdb_ringEdges,p16_43.pdb_ringEdges,p16_44.pdb_ringEdges,p16_45.pdb_ringEdges,p16_46.pdb_ringEdges,p16_47.pdb_ringEdges,p16_48.pdb_ringEdges,p16_49.pdb_ringEdges,p16_50.pdb_ringEdges,p16_51.pdb_ringEdges,p16_52.pdb_ringEdges,p16_53.pdb_ringEdges,p16_54.pdb_ringEdges,p16_55.pdb_ringEdges,p16_56.pdb_ringEdges,p16_57.pdb_ringEdges,p16_58.pdb_ringEdges,p16_59.pdb_ringEdges,p16_60.pdb_ringEdges,p16_61.pdb_ringEdges,p16_62.pdb_ringEdges,p16_63.pdb_ringEdges,p16_64.pdb_ringEdges,p16_65.pdb_ringEdges,p16_66.pdb_ringEdges,p16_67.pdb_ringEdges,p16_68.pdb_ringEdges,p16_69.pdb_ringEdges,p16_70.pdb_ringEdges,p16_71.pdb_ringEdges,p16_72.pdb_ringEdges,p16_73.pdb_ringEdges,p16_74.pdb_ringEdges,p16_75.pdb_ringEdges,p16_76.pdb_ringEdges,p16_77.pdb_ringEdges,p16_78.pdb_ringEdges,p16_79.pdb_ringEdges,p16_80.pdb_ringEdges,p16_81.pdb_ringEdges,p16_82.pdb_ringEdges,p16_83.pdb_ringEdges,p16_84.pdb_ringEdges,p16_85.pdb_ringEdges,p16_86.pdb_ringEdges,p16_87.pdb_ringEdges,p16_88.pdb_ringEdges,p16_89.pdb_ringEdges,p16_90.pdb_ringEdges,p16_91.pdb_ringEdges,p16_92.pdb_ringEdges,p16_93.pdb_ringEdges,p16_94.pdb_ringEdges,p16_95.pdb_ringEdges,p16_96.pdb_ringEdges,p16_97.pdb_ringEdges,p16_98.pdb_ringEdges,p16_99.pdb_ringEdges,p16_100.pdb_ringEdges
p16_25.pdb_ringEdges,14.649232061783982,19.17202823560059,16.6322978969634,15.091940453986245,16.6258834351742,14.466743471378296,16.929855285855215,13.93556600931587,14.348751397479383,15.800421935294423,12.865457628860309,13.127071265137552,10.162020796409871,10.078028907810626,14.583780945511574,15.419252035469594,12.674120613807224,13.311649033834987,15.308603245669843,15.308603245669843,14.289390003308975,10.327955589886443,11.69757809691106,15.08487100817681,9.647106647418527,0.0,11.26291850868741,12.265126714931787,15.3709683060849,12.195627631792199,14.109807463841124,15.529112445124907,15.204166095733976,16.113141634496145,11.48709420755891,13.438749941865872,10.73157335467017,13.438749941865872,17.941200257136263,13.564659966250536,16.060303027444196,13.319909909605245,13.191664034533325,14.289390003308979,13.874436925511603,14.117365193264641,14.466743471378297,15.638201090065737,15.091940453986243,15.091940453986243,13.813037319865606,12.125730218561412,13.24764129949177,14.348751397479386,13.311649033834989,14.109807463841122,14.109807463841122,12.539271642856031,14.049436524881227,16.060303027444196,13.627178724886528,16.37477735217591,16.683325008322925,15.308603245669845,14.7501412422616,17.222078852449833,15.96099412108573,16.581113754308937,15.091940453986249,16.37477735217591,13.92790963018739,16.165807537309515,11.984712484383317,16.929855285855215,14.97887401197655,15.800421935294423,14.92201952373292,14.17744687875782,14.576236368372548,15.252977851335562,16.471794073506377,14.978874011976554,15.091940453986243,17.079812645342447,16.67693017314637,16.218302418358498,13.98880504784689,16.829141392239826,14.97887401197655,18.26982940989506,17.079812645342447,17.029973576021774,16.42010962204576,15.854126697277692,17.515707236649046,14.057026712644463,15.85412669727769,17.947144619688103,16.218302418358498,17.129506706265648,16.829141392239826
p16_26.pdb_ringEdges,13.509996299037235,18.408874671382453,15.529112445124905,14.10980746384112,14.634434279010122,14.750141242261599,15.20416609573397,15.47427973552673,15.204166095733976,13.564659966250533,13.813037319865602,14.177446878757825,13.127071265137554,12.799218726156685,14.7501412422616,15.793458561484663,14.348751397479385,12.598412598418895,13.751363568752001,13.627178724886523,14.922019523732923,12.598412598418895,10.721629229428398,13.501851724856108,12.732635233917607,11.26291850868741,0.0,10.879031819667292,14.1699211947938,11.412858245563791,12.125730218561412,13.247641299491766,13.988805047846888,15.41925203546959,8.348652585896726,12.598412598418898,9.29982078680373,13.127071265137552,15.900733735690721,12.462744481052319,15.692461034947106,9.907909298467903,10.571975532825771,12.055427546683413,12.665701717630963,12.256426885516024,11.697578096911057,13.375350462698162,13.866746794640283,14.348751397479383,12.1868781892657,11.487094207558906,12.665701717630965,11.984712484383317,12.865457628860312,11.842015594202422,11.984712484383316,10.721629229428398,11.477514248883919,15.47427973552673,12.394353553130555,15.47427973552673,15.583752222533994,13.50185172485611,13.98880504784689,16.47179407350638,13.375350462698162,15.907650151211307,14.22978097746647,15.474279735526732,11.913577688223352,15.692461034947101,11.034189292074585,15.315569420255532,14.699886620877948,14.296852800529207,14.289390003308975,13.12707126513755,14.289390003308977,13.564659966250533,14.692401664352444,13.866746794640287,15.155417073332769,15.259969418929595,14.692401664352449,15.197148855404857,11.984712484383317,14.28168990934429,13.866746794640285,16.683325008322925,14.922019523732924,15.645020507070818,15.09194045398624,13.874436925511608,17.277731332556357,12.5984125984189,14.237275020171523,17.129506706265644,15.419252035469592,15.204166095733976,15.091940453986242
p16_27.pdb_ringEdges,11.34754011522614,17.28390388000734,14.057026712644454,12.055427546683413,13.927909630187388,14.289390003308977,14.525380086822736,13.50185172485611,16.67693017314637,15.308603245669842,15.638201090065738,13.062159086460401,10.571975532825771,13.564659966250533,14.049436524881225,15.47427973552673,12.471300386621005,9.907909298467898,12.462744481052313,12.598412598418895,14.10980746384112,13.24764129949177,7.6026311234992905,12.462744481052315,12.988456413292534,12.265126714931787,10.879031819667292,0.0,11.697578096911057,7.713624310270761,10.151518769786785,12.32558315050448,12.055427546683411,13.05373509766457,11.110955554466655,9.907909298467903,10.162020796409873,10.245324136730215,15.252977851335558,10.409931155712162,13.874436925511603,9.570092301888565,12.732635233917604,10.879031819667286,13.18332279814159,10.652073350604885,12.13479844634155,12.865457628860309,12.055427546683413,12.471300386621005,10.73157335467017,12.055427546683417,13.813037319865598,10.956885202160942,10.078028907810632,11.560853486370863,11.26291850868741,12.195627631792197,13.98880504784689,13.50185172485611,13.935566009315874,13.627178724886523,13.247641299491766,15.36402724982396,14.576236368372548,15.091940453986243,13.127071265137547,16.3227857099618,11.91357768822336,16.2183024183585,11.338136237201125,16.426604437111553,12.055427546683417,14.407868220755855,15.035513515230084,16.067150753426482,14.978874011976552,10.731573354670163,11.984712484383314,15.638201090065737,16.42010962204576,11.624686375697769,15.699256882625573,14.583780945511576,13.743604573279407,16.37477735217591,11.706977976118916,14.407868220755855,15.035513515230084,15.529112445124905,14.229780977466469,14.87234570155853,16.574679484080523,12.598412598418898,14.864947583717422,10.409931155712162,13.383572019457286,15.59059545580817,16.27062793297582,14.64194886846237,14.757596913680304
p16_28.pdb_ringEdges,10.652073350604883,14.591093173576814,11.196725711861781,8.938679992034626,14.466743471378297,11.187195061021034,14.699886620877948,10.652073350604885,14.229780977466472,12.99692271270396,15.69246103494711,12.86545762886031,13.68941196691808,13.375350462698163,11.779360480659951,12.931357237351383,11.69757809691106,10.491266208931442,10.004332394851081,9.115188789414445,10.95688520216094,12.922847983320086,11.84201559420242,12.931357237351376,13.43874994186587,15.3709683060849,14.1699211947938,11.697578096911057,0.0,11.770018408368497,10.561881145578818,12.116930304330385,8.14248119432892,9.379054678733175,14.81508240499075,9.821744583660614,13.247641299491766,13.689411966918078,15.854126697277689,13.43874994186587,13.438749941865872,12.799218726156685,15.419252035469594,11.412858245563788,13.375350462698165,13.874436925511603,15.042827748354576,12.799218726156687,12.53927164285603,12.67412061380723,14.296852800529205,15.204166095733973,13.627178724886528,13.866746794640283,13.311649033834984,14.466743471378296,14.229780977466467,15.204166095733973,16.87957345432638,13.438749941865874,16.11314163449615,13.183322798141596,13.935566009315876,15.197148855404862,17.467111953611557,14.80765567761037,12.665701717630967,16.27062793297583,14.750141242261597,16.374777352175915,11.560853486370865,16.060303027444196,14.750141242261597,14.466743471378296,14.978874011976554,15.907650151211312,15.14815720365572,10.327955589886447,11.770018408368498,12.598412598418898,16.879573454326376,14.51780516010139,15.753306531222794,14.641948868462377,16.67693017314637,16.322785709961803,14.229780977466469,14.4667434713783,14.978874011976556,15.583752222533988,11.262918508687406,14.929389360140174,16.72782113725514,15.419252035469594,15.590595455808172,13.689411966918076,16.06715075342648,15.204166095733978,16.11314163449615,14.58378094551158,15.155417073332776
p16_29.pdb_ringEdges,11.570076346622201,17.135732646529384,14.356183336806472,11.984712484383314,14.348751397479383,14.22978097746647,15.042827748354577,13.564659966250533,16.523316858306625,15.364027249823963,15.583752222533995,13.127071265137554,10.491266208931446,13.24764129949177,14.10980746384112,15.638201090065738,12.125730218561408,9.993331109628391,12.530762147610972,13.062159086460396,14.289390003308979,13.43874994186587,7.930952023559346,12.530762147610973,13.564659966250536,12.195627631792199,11.412858245563791,7.713624310270761,11.770018408368497,0.0,10.561881145578822,12.799218726156685,12.125730218561406,13.118688958886091,11.338136237201129,10.652073350604885,10.409931155712162,10.327955589886447,15.854126697277685,10.162020796409873,13.689411966918078,9.48085790773529,12.931357237351381,10.642054939405893,13.375350462698162,11.043851985003544,11.922807275693645,13.191664034533318,12.807549856757658,12.539271642856022,10.96661600798837,12.265126714931784,13.874436925511603,10.561881145578822,10.32795558988645,11.33813623720113,10.721629229428398,11.697578096911059,13.556794114637377,13.43874994186587,13.751363568752009,13.564659966250533,13.564659966250533,15.529112445124905,14.750141242261597,14.692401664352445,13.062159086460396,16.270627932975827,11.842015594202424,16.47826851745453,11.262918508687406,16.478268517454527,11.842015594202422,14.34875139747938,15.204166095733976,16.119966914771666,15.259969418929595,10.162020796409871,12.055427546683413,15.692461034947105,16.879573454326376,11.842015594202424,15.645020507070816,14.757596913680304,14.049436524881225,16.426604437111557,11.634145148369665,14.229780977466467,14.978874011976552,16.119966914771666,14.525380086822738,15.15541707333277,16.52331685830662,13.062159086460401,15.259969418929593,10.966616007988367,13.319909909605244,15.535979745953147,16.529771121625764,14.229780977466469,14.466743471378294
p16_30.pdb_ringEdges,13.191664034533318,16.63891022072458,13.127071265137547,11.11095555446665,14.692401664352447,12.195627631792192,15.259969418929593,12.665701717630965,14.576236368372552,13.247641299491768,15.900733735690729,10.409931155712162,12.256426885516026,15.36402724982396,12.195627631792192,13.311649033834989,14.289390003308977,12.530762147610973,9.46924847422786,9.821744583660617,11.842015594202419,14.627143717531911,10.800617266310912,9.647106647418523,11.975808949711917,14.109807463841124,12.125730218561412,10.151518769786785,10.561881145578818,10.561881145578822,0.0,13.053735097664575,10.956885202160935,12.046576277100472,12.055427546683417,9.48085790773529,12.325583150504483,12.530762147610973,15.954100831238753,12.394353553130555,15.08487100817681,9.993331109628397,13.311649033834987,11.84201559420242,15.252977851335562,13.127071265137552,12.606876430477667,13.183322798141594,14.407868220755855,14.407868220755857,13.191664034533323,14.169921194793801,15.474279735526729,11.624686375697769,12.116930304330381,12.055427546683418,11.624686375697769,14.289390003308982,14.517805160101394,15.638201090065737,15.692461034947108,15.529112445124905,15.419252035469594,16.060303027444196,16.471794073506377,16.316249569064574,13.689411966918078,17.654650001250847,13.92790963018739,18.035705327673394,11.84201559420242,17.75068073812006,13.805312986914373,14.807655677610361,16.574679484080526,16.2183024183585,16.72782113725514,12.394353553130552,13.743604573279406,13.50185172485611,17.172652678022686,13.805312986914373,16.87957345432638,15.315569420255535,14.517805160101393,17.702730486189594,12.055427546683417,14.57623636837255,16.87957345432638,13.375350462698162,12.26512671493178,15.370968306084897,16.721243972862776,13.053735097664575,16.727821137255138,12.530762147610975,13.813037319865606,17.079812645342447,17.702730486189594,15.035513515230084,14.92201952373292
p16_31.pdb_ringEdges,11.779360480659948,17.37584530317877,14.407868220755857,12.86545762886031,13.689411966918081,13.689411966918083,13.68941196691808,14.348751397479388,15.95410083123876,14.86494758371743,14.864947583717429,15.091940453986245,13.866746794640287,14.169921194793805,13.31164903383499,11.91357768822336,12.996922712703961,11.034189292074583,11.328430311977618,11.770018408368498,13.118688958886096,13.866746794640287,12.462744481052317,14.102009313096715,16.316249569064574,15.529112445124907,13.247641299491766,12.32558315050448,12.116930304330385,12.799218726156685,13.053735097664575,0.0,12.04657627710048,13.805312986914373,13.564659966250534,13.619348981014717,13.805312986914371,13.866746794640285,14.807655677610366,13.743604573279407,13.98880504784689,11.913577688223354,14.576236368372548,9.558591249063152,13.805312986914373,14.169921194793801,13.813037319865602,11.913577688223356,13.383572019457285,12.86545762886031,14.22978097746647,15.36402724982396,13.805312986914373,12.790621564255586,13.493949261304737,13.311649033834987,13.183322798141598,15.47427973552673,16.113141634496145,13.866746794640287,16.67693017314637,13.988805047846892,13.988805047846892,14.922019523732926,17.509616405468922,15.419252035469595,12.334234201333025,17.029973576021778,15.141114005691035,16.625883435174202,10.40993115571216,16.92985528585522,14.91486953792534,13.311649033834989,15.583752222533995,14.978874011976554,15.419252035469594,11.33813623720113,12.256426885516024,15.204166095733978,16.3227857099618,15.252977851335562,16.014160400512207,14.23727502017152,15.900733735690727,16.47179407350638,13.43874994186587,13.183322798141596,15.800421935294427,17.369513522260768,13.247641299491768,14.177446878757824,15.631165450257804,14.922019523732923,15.746534010166593,13.866746794640285,15.148157203655712,15.800421935294423,16.471794073506377,13.43874994186587,13.564659966250531
p16_32.pdb_ringEdges,10.571975532825771,14.532721699667956,11.422200605254083,8.037412518964054,14.407868220755859,11.110955554466655,14.64194886846237,10.888832199398923,14.641948868462377,12.931357237351385,16.067150753426485,13.191664034533321,13.50185172485611,13.564659966250536,10.95688520216094,12.598412598418898,12.47130038662101,10.245324136730217,9.390775615819322,8.636357256775957,11.187195061021034,13.501851724856113,11.913577688223352,12.598412598418891,13.874436925511603,15.204166095733976,13.988805047846888,12.055427546683411,8.14248119432892,12.125730218561406,10.956885202160935,12.04657627710048,0.0,9.64710664741852,14.049436524881223,9.907909298467896,13.311649033834987,13.37535046269816,15.47427973552673,13.118688958886095,13.501851724856113,12.996922712703954,15.692461034947105,11.487094207558906,13.438749941865872,13.564659966250531,14.525380086822738,12.865457628860312,12.055427546683417,12.741009902410928,13.50185172485611,15.148157203655716,13.689411966918081,13.80531298691437,13.62717872488652,14.049436524881221,14.169921194793801,14.692401664352447,16.6258834351742,12.988456413292536,16.165807537309515,13.24764129949177,13.24764129949177,15.692461034947106,17.418381095842395,14.750141242261602,13.255942063844424,16.52977112162577,14.807655677610365,16.426604437111564,10.87903181966729,16.3227857099618,14.92201952373292,14.407868220755857,15.259969418929602,15.746534010166595,14.517805160101393,10.245324136730215,11.84201559420242,13.446932735757995,16.6258834351742,14.92201952373292,15.807171368295677,14.4667434713783,16.523316858306625,16.165807537309522,14.525380086822738,14.169921194793803,15.14815720365572,16.06715075342648,11.634145148369662,14.52538008682274,16.574679484080526,15.800421935294422,15.204166095733976,13.627178724886521,15.692461034947106,15.035513515230088,15.847186921764166,13.805312986914373,14.28939000330898
p16_33.pdb_ringEdges,12.674120613807222,15.914354107743934,12.873745893613604,10.162020796409866,15.47427973552673,12.598412598418896,15.58375222253399,12.402956636759368,15.364027249823963,14.22978097746647,16.523316858306625,14.348751397479385,14.750141242261597,14.692401664352449,12.7326352339176,14.52538008682274,13.813037319865602,11.84201559420242,11.11095555446665,10.956885202160937,12.799218726156685,14.400231479620965,12.790621564255582,10.956885202160937,14.28168990934429,16.113141634496145,15.41925203546959,13.05373509766457,9.379054678733175,13.118688958886091,12.046576277100472,13.805312986914373,9.64710664741852,0.0,15.141114005691033,11.403215920666113,14.692401664352444,14.750141242261595,16.77855774493147,14.281689909344289,14.51780516010139,14.525380086822736,16.77855774493147,12.93135723735138,14.807655677610366,14.922019523732919,15.6924610349471,13.80531298691437,13.56465996625053,13.8130373198656,14.978874011976547,16.374777352175908,14.692401664352447,14.914869537925338,14.634434279010119,15.25297785133556,15.364027249823957,16.060303027444192,17.84619473912202,14.517805160101389,17.222078852449833,14.750141242261597,15.091940453986243,16.3682619724881,18.029605283163203,15.793458561484663,13.68161783805799,17.756688880531748,15.954100831238753,17.467111953611557,12.256426885516023,14.634434279010128,15.847186921764163,12.598412598418896,16.16580753730952,16.72782113725514,16.3227857099618,11.84201559420242,13.501851724856108,14.10980746384112,17.461004171200077,15.739546795677859,16.374777352175915,15.854126697277689,17.558094049943644,16.923356641044936,15.25297785133556,15.47427973552673,16.060303027444196,16.929855285855215,12.530762147610973,16.014160400512203,17.509616405468925,16.77855774493147,16.218302418358498,14.750141242261595,16.879573454326376,16.581113754308937,17.320508075688767,15.474279735526732,15.692461034947105
p16_34.pdb_ringEdges,13.697445017228572,18.819847679156872,16.225083461521333,14.525380086822738,15.481171359644154,15.590595455808174,15.699256882625571,15.746534010166593,15.481171359644156,13.874436925511603,13.99642811577296,14.35618333680648,12.931357237351385,12.732635233917602,15.148157203655716,16.060303027444196,14.872345701558531,13.062159086460396,13.438749941865868,13.311649033834984,15.426168243172588,12.931357237351381,11.262918508687408,13.311649033834987,12.931357237351385,11.48709420755891,8.348652585896726,11.110955554466655,14.81508240499075,11.338136237201129,12.055427546683417,13.564659966250534,14.049436524881223,15.141114005691033,0.0,12.665701717630968,9.207967564379599,12.799218726156687,16.37477735217591,12.394353553130555,15.854126697277689,10.96661600798837,10.162020796409871,12.26512671493178,12.732635233917602,13.255942063844426,12.74100990241093,13.564659966250533,14.641948868462372,14.757596913680306,12.530762147610975,11.26291850868741,12.996922712703954,12.055427546683418,12.931357237351383,12.055427546683417,12.334234201333027,10.95688520216094,11.69757809691106,15.638201090065738,12.996922712703958,15.529112445124905,15.529112445124905,13.813037319865602,14.169921194793801,17.129506706265648,13.813037319865602,15.746534010166592,14.525380086822741,15.854126697277689,11.551334699216941,15.854126697277685,10.956885202160938,15.259969418929595,14.641948868462372,13.99642811577296,14.109807463841118,13.19166403453332,14.229780977466469,13.627178724886523,14.750141242261597,14.525380086822743,14.757596913680304,15.645020507070818,14.978874011976558,15.692461034947105,12.741009902410928,15.259969418929597,14.289390003308977,16.83547841118075,15.204166095733973,15.699256882625573,15.03551351523008,14.296852800529214,17.129506706265644,12.931357237351385,13.689411966918083,17.179057017193923,16.0141604005122,15.259969418929598,14.807655677610366
p16_35.pdb_ringEdges,12.741009902410921,15.535979745953144,13.199747472331925,10.57197553282576,15.638201090065737,13.44693273575799,15.960994121085724,12.60687643047766,15.746534010166592,14.169921194793801,17.179057017193923,12.41182232121188,12.195627631792199,14.978874011976552,12.799218726156683,13.988805047846888,13.99642811577296,12.195627631792192,11.487094207558899,10.879031819667285,12.462744481052317,14.692401664352447,9.907909298467903,10.561881145578816,11.477514248883919,13.438749941865872,12.598412598418898,9.907909298467903,9.821744583660614,10.652073350604885,9.48085790773529,13.619348981014717,9.907909298467896,11.403215920666113,12.665701717630968,0.0,11.98471248438332,12.195627631792197,16.727821137255138,11.62468637569777,15.035513515230083,11.33813623720113,14.4667434713783,12.7326352339176,14.634434279010122,12.674120613807233,13.062159086460401,14.348751397479383,13.874436925511603,13.37535046269816,12.055427546683418,13.75136356875201,14.634434279010122,12.394353553130555,11.624686375697769,12.799218726156688,13.062159086460401,13.247641299491772,15.583752222533997,14.459137825841019,14.750141242261602,14.92201952373292,15.148157203655712,16.829141392239826,16.218302418358498,16.270627932975824,14.229780977466467,17.80449381476485,13.874436925511608,17.4183810958424,12.865457628860307,17.222078852449833,13.24764129949177,15.746534010166588,16.426604437111557,17.27773133255636,16.165807537309515,12.741009902410921,13.183322798141594,14.407868220755855,17.89376055128341,13.375350462698165,16.426604437111557,15.907650151211309,15.474279735526734,17.467111953611557,12.530762147610975,15.529112445124904,16.11314163449615,14.525380086822738,12.462744481052317,16.172610591161003,17.84619473912202,14.348751397479386,16.478268517454527,12.195627631792199,14.699886620877955,16.936154620613646,17.36951352226077,15.529112445124905,15.960994121085726
p16_36.pdb_ringEdges,13.199747472331925,18.552627846210886,15.3709683060849,13.935566009315869,15.47427973552673,15.907650151211309,16.0141604005122,15.315569420255535,15.800421935294425,14.229780977466469,14.10980746384112,14.699886620877953,12.125730218561412,11.770018408368497,15.583752222533995,16.574679484080526,14.177446878757818,12.125730218561406,14.049436524881221,14.169921194793801,15.419252035469594,11.55133469921694,10.327955589886448,14.289390003308975,11.69757809691106,10.73157335467017,9.29982078680373,10.162020796409873,13.247641299491766,10.409931155712162,12.325583150504483,13.805312986914371,13.311649033834987,14.692401664352444,9.207967564379599,11.98471248438332,0.0,11.842015594202424,16.574679484080523,11.842015594202424,14.634434279010124,11.41285824556379,10.956885202160942,12.665701717630963,11.477514248883915,12.60687643047767,13.383572019457286,13.430810350335033,13.935566009315869,13.93556600931587,12.125730218561412,10.652073350604885,11.913577688223352,12.462744481052319,11.842015594202422,12.325583150504483,12.598412598418898,10.652073350604882,12.665701717630968,14.634434279010124,11.913577688223357,14.750141242261597,14.97887401197655,13.927909630187388,13.564659966250533,16.007290005910843,14.641948868462372,14.634434279010124,13.311649033834989,15.091940453986243,12.665701717630965,15.09194045398624,10.162020796409873,15.58375222253399,13.935566009315869,14.466743471378297,13.501851724856108,12.125730218561408,13.50185172485611,14.229780977466469,15.529112445124904,13.053735097664577,14.296852800529205,15.854126697277689,15.419252035469599,15.3709683060849,12.99692271270396,15.141114005691035,13.564659966250533,16.829141392239826,15.529112445124905,16.433299526672453,15.141114005691032,14.641948868462377,16.322785709961796,12.125730218561412,14.049436524881227,16.784913861361726,15.481171359644152,15.474279735526732,15.692461034947105
p16_37.pdb_ringEdges,13.005127194046704,18.22909761891684,15.204166095733973,13.50185172485611,15.854126697277687,15.746534010166592,15.74653401016659,14.922019523732923,18.22324522873647,16.778557744931472,14.52538008682274,14.40786822075586,12.055427546683418,14.864947583717427,15.638201090065737,16.829141392239826,14.237275020171515,12.471300386621003,14.10980746384112,14.229780977466465,15.583752222533995,14.459137825841022,10.245324136730215,13.866746794640282,14.692401664352449,13.438749941865872,13.127071265137552,10.245324136730215,13.689411966918078,10.327955589886447,12.530762147610973,13.866746794640285,13.37535046269816,14.750141242261595,12.799218726156687,12.195627631792197,11.842015594202424,0.0,13.743604573279404,8.246211251235327,11.770018408368497,11.338136237201129,11.33813623720113,12.732635233917602,12.402956636759367,8.549853799919628,10.172839655999043,11.4870942075589,10.571975532825766,13.247641299491766,8.843076387773664,10.245324136730215,12.125730218561406,9.115188789414445,7.141428428542855,9.115188789414445,9.29982078680373,9.907909298467903,12.598412598418898,12.334234201333022,11.98471248438332,12.606876430477664,12.195627631792192,14.348751397479385,13.118688958886095,13.311649033834987,14.466743471378296,17.4183810958424,13.501851724856113,14.922019523732924,12.865457628860309,14.807655677610365,13.375350462698162,15.41925203546959,13.874436925511603,14.641948868462373,13.311649033834987,12.33423420133302,9.993331109628391,16.979988221432894,17.702730486189594,9.907909298467901,13.874436925511603,12.865457628860309,12.598412598418896,14.63443427901012,9.29982078680373,12.394353553130552,13.375350462698162,16.778557744931472,15.583752222533994,12.931357237351381,15.30860324566984,11.33813623720113,13.438749941865867,12.606876430477667,11.187195061021033,16.529771121625764,14.864947583717424,13.319909909605238,15.529112445124902
p16_38.pdb_ringEdges,15.37812298906035,19.734572033194258,17.17905701719392,15.692461034947106,16.270627932975824,16.581113754308937,13.564659966250536,17.228464818433466,18.768768384384373,17.660690813215652,15.315569420255535,17.756688880531744,16.929855285855215,16.87957345432638,16.374777352175915,17.12308383440319,16.225083461521333,14.583780945511576,14.692401664352445,14.922019523732923,16.3227857099618,16.72782113725514,15.800421935294418,17.023513150933322,18.80833148722483,17.941200257136263,15.900733735690721,15.252977851335558,15.854126697277689,15.854126697277685,15.954100831238753,14.807655677610366,15.47427973552673,16.77855774493147,16.37477735217591,16.727821137255138,16.574679484080523,13.743604573279404,0.0,13.988805047846887,14.466743471378297,15.035513515230079,14.692401664352444,13.751363568752003,14.169921194793801,14.641948868462368,14.177446878757813,11.770018408368498,12.732635233917602,12.7326352339176,13.988805047846885,15.800421935294418,14.757596913680304,13.438749941865867,14.229780977466465,13.438749941865867,13.56465996625053,15.58375222253399,16.218302418358498,14.348751397479385,16.879573454326376,14.466743471378297,14.583780945511577,15.259969418929597,15.141114005691037,15.638201090065738,14.922019523732923,18.898500822375652,17.702730486189587,16.829141392239823,13.501851724856111,16.727821137255138,17.988514854391575,16.270627932975817,15.907650151211303,15.315569420255535,15.41925203546959,14.583780945511576,12.931357237351381,17.756688880531744,15.793458561484664,15.583752222533985,16.329523365160814,14.237275020171511,16.00729000591084,16.778557744931465,13.813037319865597,13.438749941865865,15.692461034947105,17.756688880531744,16.218302418358498,14.17744687875782,13.68941196691808,15.14815720365571,12.799218726156688,17.029973576021767,15.259969418929591,18.638311797656627,16.979988221432894,13.689411966918076,16.581113754308937
p16_39.pdb_ringEdges,12.741009902410921,18.041618552668705,15.315569420255535,13.50185172485611,15.638201090065737,15.529112445124905,15.5291124451249,15.148157203655712,17.75068073812006,16.87957345432638,13.805312986914373,14.525380086822741,11.913577688223357,14.750141242261599,15.529112445124905,16.523316858306625,13.874436925511603,11.770018408368498,13.988805047846885,13.866746794640282,15.47427973552673,14.45913782584102,9.73481723848305,13.988805047846887,14.80765567761037,13.564659966250536,12.462744481052319,10.409931155712162,13.43874994186587,10.162020796409873,12.394353553130555,13.743604573279407,13.118688958886095,14.281689909344289,12.394353553130555,11.62468637569777,11.842015594202424,8.246211251235327,13.988805047846887,0.0,11.177358065899709,10.87903181966729,11.338136237201129,12.598412598418896,11.551334699216941,8.14248119432892,9.48085790773529,10.56188114557882,10.73157335467016,13.375350462698162,7.823042886243184,10.409931155712162,11.403215920666122,7.244768227256598,7.823042886243184,8.734223873170802,9.29982078680373,10.078028907810632,12.598412598418898,11.624686375697769,11.551334699216943,11.177358065899712,11.770018408368495,13.866746794640285,12.988456413292534,13.183322798141596,13.619348981014717,17.515707236649046,13.118688958886098,15.035513515230084,12.462744481052317,14.92201952373292,12.723993083933989,15.197148855404857,13.50185172485611,14.40786822075586,13.935566009315869,11.32843031197762,9.821744583660616,16.574679484080526,17.702730486189594,9.907909298467903,13.874436925511603,13.25594206384442,12.598412598418898,14.634434279010124,8.734223873170802,12.665701717630965,13.627178724886523,17.07981264534245,15.47427973552673,13.319909909605242,15.084871008176808,11.33813623720113,13.93556600931587,12.055427546683418,11.634145148369662,16.3227857099618,15.091940453986242,12.394353553130552,15.529112445124905
