,6J6Y_1_ms_1K0.1.pdb_ringEdges,6J6Y_1_ms_1K0.2.pdb_ringEdges,6J6Y_1_ms_1K0.3.pdb_ringEdges,6J6Y_1_ms_1K0.4.pdb_ringEdges,6J6Y_1_ms_1K0.5.pdb_ringEdges,6J6Y_1_ms_1K0.6.pdb_ringEdges,6J6Y_1_ms_1K0.7.pdb_ringEdges,6J6Y_1_ms_1K0.8.pdb_ringEdges,6J6Y_1_ms_1K0.9.pdb_ringEdges,6J6Y_1_ms_1K0.10.pdb_ringEdges,6J6Y_1_ms_1K0.11.pdb_ringEdges,6J6Y_1_ms_1K0.12.pdb_ringEdges,6J6Y_1_ms_1K0.13.pdb_ringEdges,6J6Y_1_ms_1K0.14.pdb_ringEdges,6J6Y_1_ms_1K0.15.pdb_ringEdges,6J6Y_1_ms_1K0.16.pdb_ringEdges,6J6Y_1_ms_1K0.17.pdb_ringEdges,6J6Y_1_ms_1K0.18.pdb_ringEdges,6J6Y_1_ms_1K0.19.pdb_ringEdges,6J6Y_1_ms_1K0.20.pdb_ringEdges,6J6Y_1_ms_1K0.21.pdb_ringEdges,6J6Y_1_ms_1K0.22.pdb_ringEdges,6J6Y_1_ms_1K0.23.pdb_ringEdges,6J6Y_1_ms_1K0.24.pdb_ringEdges,6J6Y_1_ms_1K0.25.pdb_ringEdges,6J6Y_1_ms_1K0.26.pdb_ringEdges,6J6Y_1_ms_1K0.27.pdb_ringEdges,6J6Y_1_ms_1K0.28.pdb_ringEdges,6J6Y_1_ms_1K0.29.pdb_ringEdges,6J6Y_1_ms_1K0.30.pdb_ringEdges,6J6Y_1_ms_1K0.31.pdb_ringEdges,6J6Y_1_ms_1K0.32.pdb_ringEdges,6J6Y_1_ms_1K0.33.pdb_ringEdges,6J6Y_1_ms_1K0.34.pdb_ringEdges,6J6Y_1_ms_1K0.35.pdb_ringEdges,6J6Y_1_ms_1K0.36.pdb_ringEdges,6J6Y_1_ms_1K0.37.pdb_ringEdges,6J6Y_1_ms_1K0.38.pdb_ringEdges,6J6Y_1_ms_1K0.39.pdb_ringEdges,6J6Y_1_ms_1K0.40.pdb_ringEdges,6J6Y_1_ms_1K0.41.pdb_ringEdges,6J6Y_1_ms_1K0.42.pdb_ringEdges,6J6Y_1_ms_1K0.43.pdb_ringEdges,6J6Y_1_ms_1K0.44.pdb_ringEdges,6J6Y_1_ms_1K0.45.pdb_ringEdges,6J6Y_1_ms_1K0.46.pdb_ringEdges,6J6Y_1_ms_1K0.47.pdb_ringEdges,6J6Y_1_ms_1K0.48.pdb_ringEdges,6J6Y_1_ms_1K0.49.pdb_ringEdges,6J6Y_1_ms_1K0.50.pdb_ringEdges,6J6Y_1_ms_1K0.51.pdb_ringEdges,6J6Y_1_ms_1K0.52.pdb_ringEdges,6J6Y_1_ms_1K0.53.pdb_ringEdges,6J6Y_1_ms_1K0.54.pdb_ringEdges,6J6Y_1_ms_1K0.55.pdb_ringEdges,6J6Y_1_ms_1K0.56.pdb_ringEdges,6J6Y_1_ms_1K0.57.pdb_ringEdges,6J6Y_1_ms_1K0.58.pdb_ringEdges,6J6Y_1_ms_1K0.59.pdb_ringEdges,6J6Y_1_ms_1K0.60.pdb_ringEdges,6J6Y_1_ms_1K0.61.pdb_ringEdges,6J6Y_1_ms_1K0.62.pdb_ringEdges,6J6Y_1_ms_1K0.63.pdb_ringEdges,6J6Y_1_ms_1K0.64.pdb_ringEdges,6J6Y_1_ms_1K0.65.pdb_ringEdges,6J6Y_1_ms_1K0.66.pdb_ringEdges,6J6Y_1_ms_1K0.67.pdb_ringEdges,6J6Y_1_ms_1K0.68.pdb_ringEdges,6J6Y_1_ms_1K0.69.pdb_ringEdges,6J6Y_1_ms_1K0.70.pdb_ringEdges,6J6Y_1_ms_1K0.71.pdb_ringEdges,6J6Y_1_ms_1K0.72.pdb_ringEdges,6J6Y_1_ms_1K0.73.pdb_ringEdges,6J6Y_1_ms_1K0.74.pdb_ringEdges,6J6Y_1_ms_1K0.75.pdb_ringEdges,6J6Y_1_ms_1K0.76.pdb_ringEdges,6J6Y_1_ms_1K0.77.pdb_ringEdges,6J6Y_1_ms_1K0.78.pdb_ringEdges,6J6Y_1_ms_1K0.79.pdb_ringEdges,6J6Y_1_ms_1K0.80.pdb_ringEdges,6J6Y_1_ms_1K0.81.pdb_ringEdges,6J6Y_1_ms_1K0.82.pdb_ringEdges,6J6Y_1_ms_1K0.83.pdb_ringEdges,6J6Y_1_ms_1K0.84.pdb_ringEdges,6J6Y_1_ms_1K0.85.pdb_ringEdges,6J6Y_1_ms_1K0.86.pdb_ringEdges,6J6Y_1_ms_1K0.87.pdb_ringEdges,6J6Y_1_ms_1K0.88.pdb_ringEdges,6J6Y_1_ms_1K0.89.pdb_ringEdges,6J6Y_1_ms_1K0.90.pdb_ringEdges,6J6Y_1_ms_1K0.91.pdb_ringEdges,6J6Y_1_ms_1K0.92.pdb_ringEdges,6J6Y_1_ms_1K0.93.pdb_ringEdges,6J6Y_1_ms_1K0.94.pdb_ringEdges,6J6Y_1_ms_1K0.95.pdb_ringEdges,6J6Y_1_ms_1K0.96.pdb_ringEdges,6J6Y_1_ms_1K0.97.pdb_ringEdges,6J6Y_1_ms_1K0.98.pdb_ringEdges,6J6Y_1_ms_1K0.99.pdb_ringEdges,6J6Y_1_ms_1K0.100.pdb_ringEdges,6J6Y_1_ms_1K0.101.pdb_ringEdges
6J6Y_1_ms_1K0.25.pdb_ringEdges,25.767274345271115,26.48456227380306,22.68543863833347,28.37377087710424,26.552585671177933,27.532364009673525,25.5909192025427,27.08248816206784,28.48648120864503,24.665824791021286,28.679023828697364,28.09557198293967,25.679692403565674,24.47749114626609,26.93791855935942,27.008466849367796,24.267001846968604,22.493731597159442,28.5057139562464,28.0223212000165,26.140323350225984,28.18537801734409,25.658341439713016,21.08597748746646,0.0,21.604116831698317,26.050194267206997,24.075568730743175,26.13363714241213,24.949346743203964,23.167834246845803,26.01659291291074,24.654742153987584,24.844799811427418,23.890852130762966,24.640542012699566,26.092553712185815,24.957283895037065,24.563193714110017,26.833756454080262,24.262940696917525,25.41034114082699,24.071455117136384,25.6767432831944,25.217596722646277,29.13428900997081,24.26606164116494,26.56004371852761,25.11627329971587,22.450376778034904,27.831549465149596,24.749953417628042,24.470350595208643,25.313701727436705,28.59076841980559,24.395567001412147,28.51800657530479,25.591810735058004,25.040394550072527,27.712585203130683,25.689463670721533,27.36460047622296,26.023290539158147,24.28863652158496,23.477855709963485,27.014954506537528,26.651308279514343,25.334423413781078,26.391856643430366,27.712585203130683,27.884540032346507,25.597747170291683,26.497774224167443,29.796624556339555,28.355253276060076,26.490298645543774,25.878693864190783,25.23147210263444,29.84869612217887,26.954582440896907,27.51687919762523,26.72915211553735,24.459139693846712,23.684762214661337,25.78469479045455,25.851611656581866,24.946291823198017,24.55200543486799,28.948212883116195,26.136534709137372,26.661579207264595,28.5145338516466,24.93928549828662,23.187207721969205,27.166405581766067,25.216691959851893,24.840794040120585,25.22061878008718,26.19966278594227,28.358745504728216,26.133618567230155
6J6Y_1_ms_1K0.26.pdb_ringEdges,27.159954101509772,26.11061235723712,24.83068881034349,28.01797273388112,27.395751211931028,27.31978905091342,27.503327247966542,29.041399976952906,31.00247406350425,27.671074238535883,27.67465280300715,27.414899216103773,23.36672599007286,25.95298213218279,25.279083029946964,26.628712877541872,23.062767876729875,24.053722235821613,29.446133146502522,26.100106014738397,27.841367559313902,26.282631128354083,26.186281890014513,21.716196809835186,21.604116831698317,0.0,22.762492569162234,25.17592469932376,23.666780618714697,25.64855831600134,25.272168966510286,24.5163507951465,24.813518082119096,24.63744880248656,24.80248186767037,24.65165072556291,26.1030444975071,24.35968338787026,23.758595787344177,26.655005540955163,24.01320429643918,25.935693439250056,22.865584432861354,26.196753671259007,25.928935742484015,28.48380565279191,24.82363030177545,28.24121136597148,22.75479251771531,22.039769878805004,26.44776863970604,22.12938563850937,24.6445409382738,25.49584013280737,27.927628384531097,24.922170112307576,28.987091201268896,26.661579207264595,25.911612271054032,25.584070438344554,25.488984866301838,29.304660154932993,27.395733492502696,24.64761356336416,25.185872137764193,27.02508723030929,25.777897509300505,25.65151067676134,26.553444915739366,25.767274345271115,28.50491356042638,27.3381557037331,25.185872137764196,30.543904417860197,26.634436428869606,29.769796383230943,26.730005684314698,27.169193005013792,27.544262701459107,27.10551120831479,26.80110126704152,28.074156308377024,25.740093767981246,25.74688217527656,26.82069191059596,27.245575039321558,26.19588272696038,25.268250157448943,28.575075703422232,25.749842114701202,25.235377386610672,26.126930643578664,25.66605933800022,25.820703667097813,24.802481867670366,23.1007081806295,25.22752772944283,27.850397846245855,27.72796072244123,27.834270278592694,24.80246229555306
6J6Y_1_ms_1K0.27.pdb_ringEdges,27.102717235609404,24.378089796699065,24.577418793744545,27.26846038996034,26.47794465962302,27.944518541296347,27.592298770785874,27.990254892230613,28.263307717017078,27.752372416737327,26.199644257571553,25.750728145044775,25.93275471272368,27.950771564805905,25.036439462728616,25.320585278285975,22.388905886534904,24.928285490095966,30.320296640196574,25.82451984534697,25.693318235326252,26.38896871616838,29.14030338814953,22.8961776603937,26.050194267206997,22.762492569162234,0.0,25.65629807801511,24.526605328337624,25.953000836650574,28.179969474995026,25.932773431780845,25.292943871932714,24.56627651370011,23.996379176705677,23.427558247433595,25.66605933800022,22.49269568600664,24.827638842335322,26.033827881714938,24.173041230471974,25.289028282168367,22.365433627793227,23.08555215814867,27.928445324658302,27.065903029385836,27.41213677768385,28.161324439286556,23.09740875644142,25.4928697436556,24.16171247065414,25.040394550072527,23.96305813830544,26.295926075256233,27.53236400967353,25.584070438344554,27.752372416737323,26.365319969372262,24.764071218217975,24.752993346495522,25.041286297182836,29.244848521552385,26.98534301920357,24.547971660024384,28.269490226565882,26.032932839636235,24.000485431983968,25.033395170979276,26.12982895399527,22.372226193527766,26.934242110337046,27.42766302529487,22.35657632228982,27.752389908457772,25.478222187296424,29.875453443363885,26.8476283055146,28.594231884899088,27.1434163020002,27.51964876158789,27.75868621160187,27.326185031019527,26.730005684314698,26.230124236757423,24.921254624092178,29.15492597723179,28.50838745597174,25.577219840265723,26.31589279489172,25.161980103291707,25.296839666001354,22.578149072365996,25.591791766604455,28.848634098001753,25.637862625421818,24.392442725892035,26.043466280860752,27.938264118261685,25.591791766604455,27.252825630645532,27.58235682038414
6J6Y_1_ms_1K0.28.pdb_ringEdges,29.802505270335086,26.11061235723712,25.928954464298236,28.19238690873214,25.10627895006441,25.41034114082699,25.203713703857616,30.044158439049024,26.44114181692094,26.665293249422003,27.185715123868228,25.824538642858766,25.141116286977805,27.70626090261702,27.109182337176676,27.179286087625822,27.323413623462862,25.034325949147423,28.183466199002073,25.396544371615178,28.034825776356815,24.82364985720292,25.272168966510286,26.030023740333604,24.075568730743175,25.17592469932376,25.65629807801511,0.0,22.690830447733013,24.94631128247105,25.44388457244536,23.933828681174404,22.709606196326558,24.252594696538424,23.265875673908926,27.133345658100154,25.17199090683121,24.367812607251736,24.714584350371968,24.629408579791193,26.100124613770905,25.207642545832154,26.814175355583863,23.771076493711927,25.420215944023322,29.770562772090678,23.288419556442513,26.72631879823436,24.338111868433614,25.567424662712824,29.125690124745873,26.730023845056373,24.644540938273796,28.58811960455379,29.852013641404543,26.56664088226043,29.80582793080537,23.48631082389283,26.648448469380796,26.1374076310162,26.539419298451687,26.130702099886463,29.709140171144956,27.182911536692526,29.15492597723179,29.32516067379155,24.63652273408699,26.92492258690228,29.387402360122426,28.20209659630265,27.02508723030929,25.94624764759429,26.124013429599668,28.02855686616778,28.5057139562464,26.295926075256236,26.592976662400755,25.74690102947071,26.20344229962001,23.9890751834109,28.521461856078975,28.278383799136456,25.39954513773592,28.660703451417554,26.828075426089775,28.077683499170877,25.11718167975821,26.736560910490887,26.408865089961868,24.072382758058794,29.14291867225836,26.45811858078636,24.91424125827895,24.75393466811688,23.490506241780878,26.295926075256236,26.309232754972935,24.460072478042022,26.57235953509091,27.022266977834416,27.189357569618018
6J6Y_1_ms_1K0.29.pdb_ringEdges,29.012032990682126,25.946266356916915,26.668151253173452,25.05436806673243,26.38234552384997,26.30345689562866,25.40644364409898,28.59076841980559,29.455446032455097,27.52878458236987,25.241416882053063,25.495859172647176,23.22164206498274,25.08320135651076,23.79122380410659,25.03339517097928,24.62321897358995,23.477876386327004,28.166719327424413,25.597747170291683,28.012549198910122,25.59478860790798,26.905425879319836,25.83808808941764,26.13363714241213,23.666780618714697,24.526605328337624,22.690830447733013,0.0,24.370920121587865,25.821587265930024,25.84868215077975,19.600178322945506,21.820761468563873,23.478848154873617,23.689926579861407,24.644540938273803,24.73180413803916,23.199033290873754,24.09830191818101,26.44776863970604,24.45915954068933,25.03737012772352,25.299871445239237,24.488693646351475,27.805548793169347,25.238416549041137,26.736560910490887,24.541781294890036,26.316778213413233,26.06569370551099,26.92126239484396,24.6618293166326,24.93928549828662,27.082488162067836,23.780672579839187,25.958873373012885,25.59776613433215,27.162760058222794,22.500463857138783,26.240578521920007,26.299691754995305,26.539401007280546,26.463860684527837,28.179969474995023,27.53236400967353,25.249262221269902,26.039663547555755,27.095408560280923,25.783809927334886,27.360981359791808,25.780853887807265,24.056890501112672,26.305486894879934,26.480822883409896,28.67636623741797,26.92860030828019,28.031293192756078,28.39497767707441,26.41836666199066,25.952121712091753,26.230142743597785,25.79149028020264,26.286380245438284,26.12605737164352,27.755957988934487,27.604998140374832,27.101875405319056,28.444239439323287,26.64473207920876,27.012133196136627,24.647633258443275,24.389337953811776,27.4085239381113,22.477129692718815,26.824383922385525,24.876920328861942,26.50151122270916,26.22055445119642,27.012133196136624,25.736246209034444
6J6Y_1_ms_1K0.30.pdb_ringEdges,28.11776552046906,25.31067160482668,26.388104115963927,25.14109697848434,24.466283516836278,24.967318444143398,25.675835793393784,26.12982895399527,26.7160545892453,27.77211355410562,26.032932839636235,26.816999390511246,24.862847082515405,25.32058527828598,26.49115991039387,25.306758757987016,25.47524974390956,28.12750096755154,27.940974540134214,27.763075289213983,25.70693684478469,26.381480706583652,28.327060032715863,24.837745312991085,24.949346743203964,25.64855831600134,25.953000836650574,24.94631128247105,24.370920121587865,0.0,25.545979867263686,25.196759693046385,22.79324546515814,23.38919342200666,22.995356221789457,23.773302313995465,23.951609792464605,25.417217618305738,23.493750460060916,23.984946735461254,26.3785916433645,25.67969240356567,24.161712470654145,26.124013429599664,25.14503560415021,26.546844472673424,27.245575039321558,27.351807238705486,24.82670031525918,25.286014400688885,26.716908576470747,29.32775947337533,26.213018332444822,26.651308279514343,28.830421500274607,23.901334406425256,28.10882112865496,27.775679100871038,26.92124436310947,24.96426572336541,25.95591856856284,29.57662419934242,29.307244208673005,27.778422861981028,27.940157966347776,25.865146920957546,25.669009685853254,22.903808984957468,25.584051464152225,26.592958408067442,25.89219622285293,25.68264118529144,24.184364683522947,28.263290541495884,26.206332148169743,27.940157966347776,23.33346278281246,28.27568855230226,28.49610772263129,27.891607117066897,27.424884171946125,27.171998007657745,24.928266016751802,23.973508842336646,26.050175632525743,30.09578559665145,27.696359860360065,28.176437860124157,27.36738545071063,27.434051550327382,26.5666226098314,26.032932839636235,26.48742145142921,25.955937270914557,27.41851121562866,26.394725863286766,24.928266016751802,27.0889580915442,24.47033075744261,25.151984615474948,27.45677980538786
6J6Y_1_ms_1K0.31.pdb_ringEdges,28.560139239822682,29.232878151980604,25.275165292882367,28.74872728293116,26.601554812578215,26.026219042917162,29.217513699767775,28.648489006055765,28.250113841165945,25.482108705475515,27.918640465411173,28.345596051838132,27.655667092480307,27.069543663954857,26.63529303295643,29.70835585768744,25.693318235326252,25.841901700438893,27.934701946065847,30.03578771547904,29.059480347354,28.575075703422232,25.749842114701202,24.47749114626609,23.167834246845803,25.272168966510286,28.179969474995026,25.44388457244536,25.821587265930024,25.545979867263686,0.0,25.38966229504267,26.352041611370066,23.19476422338976,25.66605933800022,25.641743878414633,24.74595190980397,28.51187795403909,24.065122004415006,26.019503513841244,23.970370059235627,25.841920485307064,27.065920964746493,26.989875843698382,27.227128105152218,27.94724572635596,26.539401007280546,25.94624764759429,26.11265734823648,25.265253010978114,26.89891180532552,27.487826078543804,27.931174079098323,26.82069191059596,26.12312147749875,23.6963189964303,28.588102624177186,27.57408379416041,26.7393931425354,27.759508123562583,26.651290065134248,26.743096378009337,26.973215769204085,28.92136979930173,27.0658850940133,29.062086201250818,29.384032385350075,27.519648761587895,28.987091201268896,30.788631113208716,28.099079209596628,27.931174079098327,27.953515505678613,28.903203034111446,27.44042089744848,27.104669464801034,28.824359304594946,27.93471932361808,28.324369417740304,29.16769392550669,26.20340524821045,27.4842231884375,26.539401007280546,26.58552785374285,26.21011070012148,27.51328011205267,28.34907234659756,27.149853832144235,31.31006848203171,27.42766302529487,28.909265488212636,28.099096485491696,28.98710794792173,26.309232754972935,29.238872250574882,28.751378185624716,27.58235682038414,28.59076841980559,27.99649770051866,29.869587091382932,27.079673887698107
6J6Y_1_ms_1K0.32.pdb_ringEdges,27.612154352045152,25.537902537589463,26.931430369506437,29.247454457320053,25.5810913178017,26.922091841575288,26.556314956666537,29.623953834299364,27.791019713192068,26.730005684314698,25.114147175437104,26.504386887303117,24.24440682169649,26.040539716716033,24.6445409382738,26.233899361859198,24.761013044507934,26.369075739202668,25.67969240356567,26.38521577797852,27.093455663791325,23.799547193212366,23.30769280064677,26.467602471371016,26.01659291291074,24.5163507951465,25.932773431780845,23.933828681174404,25.84868215077975,25.196759693046385,25.38966229504267,0.0,25.635817631413058,23.575596235600877,23.384979827945088,25.4851184446124,25.65924954823585,24.630334915673664,22.438178283011187,20.1565475160552,22.570407638562365,21.749478288576103,25.686515672209058,22.912475933387444,26.189192167910946,25.67969240356567,24.37092012158787,26.29884267821672,26.992681496452573,25.286916683134912,26.19008186985133,24.46320795990013,26.020399017857976,25.781757681085562,27.696377387455392,24.471282952072396,28.435414812061058,26.7132198827632,26.576086045815025,25.68649677369133,27.36098135979181,28.910054689258605,28.82779470533285,27.259255130895692,26.58638603364696,27.096250591484164,25.648558316001335,23.288419556442513,27.8853582348066,26.7496483962012,24.35966345998023,25.292943871932717,23.799547193212362,27.10552911746725,23.81009005336845,27.43127334415146,25.93657312064798,24.753012957727748,25.753687642441943,25.406424537250246,24.577418793744545,28.511860928256404,26.230124236757423,26.756180666969197,25.509583198309166,29.148931269855474,26.840268254993298,29.01726971559478,28.666817189339163,26.3785916433645,26.7496483962012,26.93508917984521,26.136534709137372,28.170234928419237,25.11022303705952,24.915137520589845,26.023290539158147,28.26681130511937,25.928954464298233,24.753934668116884,26.37570226369174
6J6Y_1_ms_1K0.33.pdb_ringEdges,28.192386908732143,26.638154255426993,26.28927944224097,26.837428580539065,27.076034615235628,27.198586485259074,28.018787039850015,27.430459294138327,31.00247406350425,29.48178637998961,25.93863183283236,27.06956159690335,22.82491399828545,23.707890620422216,24.56627651370011,22.67000498927146,24.05467074116834,23.886686384004122,28.164030630561815,25.39654437161517,26.129847531871206,25.385761623474767,27.056628855948492,26.030023740333604,24.654742153987584,24.813518082119096,25.292943871932714,22.709606196326558,19.600178322945506,22.79324546515814,26.352041611370066,25.635817631413058,0.0,21.372471178407174,23.87300543185787,23.86151388030933,25.54299630415695,24.742871877327918,25.114166504650353,24.63744880248656,27.831549465149596,26.1030444975071,25.199784249346123,25.82160606557667,23.719456599155556,27.303348064550278,25.02641323129029,25.85251297619763,23.765929762492547,26.471343729303815,26.43451333286906,27.42490187253999,23.261618873615824,24.53372950643963,28.739996148934637,24.547991435047116,27.51329775577728,27.345417251528545,26.999172946700167,24.85181324087288,26.395590246592715,25.392644757232187,26.726300634975072,25.753687642441943,27.846841866569868,26.463860684527837,24.848765865703363,25.13111250092167,26.545985014467824,25.76727434527111,28.536401552967995,27.687296866378837,23.474629974233572,28.50838745597174,27.668337376934748,29.31582295839836,25.70693684478469,29.00599201571177,29.711705385137435,28.612577857482304,28.015252433844672,26.58923426202375,27.519648761587895,26.109719947332955,27.169193005013792,28.903203034111446,28.594231884899088,28.10882112865496,28.121287241456532,28.186170264417946,25.922195010738545,26.45063179453561,24.74685426708829,27.60223714023253,23.48207331115147,26.47420433451461,24.851813240872872,25.57425890317455,24.198832516169702,27.526844796780114,26.657864647657295
6J6Y_1_ms_1K0.34.pdb_ringEdges,27.67465280300715,25.740093767981246,26.289279442240975,26.83742858053906,24.523477952235634,26.648448469380796,26.817868264506558,27.046507948957302,27.341777841500754,27.328973920255066,25.001456268265283,26.032951486660075,24.933153348951496,27.17926822707382,26.206332148169746,24.629388870138573,24.86682977986884,23.886686384004122,27.475090218673948,26.99917294670017,27.33538550982727,24.837764857305434,26.19966278594227,26.931430369506437,24.844799811427418,24.63744880248656,24.56627651370011,24.252594696538424,21.820761468563873,23.38919342200666,23.19476422338976,23.575596235600877,21.372471178407174,0.0,23.50542180793471,22.678739883830566,19.794576093426375,22.99869139375637,22.976835105303586,23.478848154873617,25.21066579650195,23.68896347017452,24.470350595208643,23.16127501227373,25.754573540488458,25.192829153882258,24.647633258443282,25.669917416972257,24.559142010882233,25.750746996422983,24.262940696917525,27.240015539678797,23.860557696588607,25.30288367617608,27.27851674355034,24.928285490095966,25.57723881952602,26.811332917546917,26.293046073908233,22.48151344109072,24.95726444431942,26.109738539517068,27.724406548140987,27.162760058222794,29.29193533599575,26.81699939051125,24.274222213650237,24.753934668116884,26.202571577643944,25.21366943175057,26.67470348148679,26.99917294670017,22.689803535201012,25.36506273926779,25.40344369286006,26.98903049370785,26.043466280860752,30.264016250518562,30.62404347624514,28.115054875984374,24.998407716282962,28.09907920959663,26.814157251836477,24.104606174649533,25.019409940812128,28.269490226565885,28.594231884899088,28.083906872846583,28.61870187634966,25.601615543684012,26.460980615722313,23.8752217495929,25.84868215077975,26.063626404612698,25.37887662290783,25.2275469717845,25.39954513773592,26.641889783987484,25.46836987476173,26.290147292478128,27.156307711905356
6J6Y_1_ms_1K0.35.pdb_ringEdges,29.334511965141175,23.308671664367374,23.30769280064677,23.48953495553254,23.18392060798351,23.497944549646324,23.28089345364565,28.42040494918623,26.830897997991826,26.641871563168202,25.207623288296364,23.9890751834109,26.008960367870856,24.66273475178481,25.70011899787344,25.414218938850862,22.900502389876486,26.48456227380306,26.992681496452573,23.872029373469026,26.505247694368123,24.658758462908054,27.595887550661217,23.381699756329663,23.890852130762966,24.80248186767037,23.996379176705677,23.265875673908926,23.478848154873617,22.995356221789457,25.66605933800022,23.384979827945088,23.87300543185787,23.50542180793471,0.0,22.666664287073942,24.424283634693605,23.586239200255118,23.362508343850955,23.666780618714697,23.504451138049824,23.700518203338866,23.097429773373552,23.985918198907058,24.994465406783053,28.34021808605307,25.581110294189656,23.562991387062823,23.578787570631615,25.916332894134783,23.2851675777997,24.749953417628042,23.483065577816703,25.690370679129348,24.573389190558974,22.7942251245601,25.217596722646277,23.055210223431118,24.277361703079205,22.892848758331617,22.585909345671134,26.30722149738779,24.3421804194451,25.764316408552375,26.47134372930381,26.316741321569605,23.459715523151285,23.38919342200666,24.97524988455806,25.594769641661358,23.303443639018116,23.085531130403226,22.071507794228296,26.47794465962302,24.270142270395606,26.306335757206377,25.506595377803585,25.56651329262065,26.54973351117792,23.396663939441165,28.67636623741797,26.21677740447382,25.023348320419668,25.04432962971744,23.678346176832193,27.743327720547686,26.20633214816975,25.120196492954854,27.94371944302835,24.668914443198066,27.67465280300715,25.20762328829636,24.35248835992719,23.589449674003227,23.876177346053428,26.293046073908233,25.023348320419665,24.838663879141563,22.975820975855555,23.868836570375645,26.81785016325212
6J6Y_1_ms_1K0.36.pdb_ringEdges,28.03752686349779,24.105552677814988,25.420215944023322,25.051325953706243,25.491974750870718,26.986206473045193,27.351807238705486,28.891091111812806,28.52066190220358,28.18348342316965,27.687296866378837,26.19966278594227,24.55912224483795,25.417198519556113,28.28536964443511,25.95298213218279,24.852750819596846,26.481684456440576,29.167710568466397,28.012531869639595,26.137407631016195,26.651308279514335,28.74264785689105,25.31069078395858,24.640542012699566,24.65165072556291,23.427558247433595,27.133345658100154,23.689926579861407,23.773302313995465,25.641743878414633,25.4851184446124,23.86151388030933,22.678739883830566,22.666664287073942,0.0,23.070407220514962,24.954229946704633,22.361027122665526,23.867901018504476,27.332615035158913,27.00932956397005,24.068288769080475,26.58726244410743,25.928954464298233,27.69087333435727,26.98903049370785,25.46450032297964,23.96305813830544,23.082271598261794,24.46412074617635,27.791037180587853,26.306354210431007,27.092613545722475,26.415500009969524,25.84868215077975,27.34902067787503,27.674670343850124,28.025040813910692,24.29990610873229,21.939723250549,27.16360000162984,27.415731434654234,28.343712167206977,27.34818642928402,25.777897509300498,24.085970617405582,23.183920607983506,24.392442725892035,24.299906108732287,26.83742858053906,27.529595724904866,25.02032183754577,27.189357569618018,28.01878703985001,29.303881581253982,24.363728412045706,28.021506996750425,30.303737473360773,27.62124200155994,28.53373067805484,24.918196260050003,25.935693439250056,23.681544163769885,25.0413056826369,27.94724572635596,28.77043385278837,27.099063144340835,27.772131033392508,28.043776458570147,26.11643086574139,23.700518203338863,24.547991435047113,28.096384039881464,26.639028962739438,23.886686384004125,24.29175416449686,26.83091609044365,22.963880460959633,26.481684456440576,28.655401564712932
6J6Y_1_ms_1K0.37.pdb_ringEdges,28.987091201268896,26.49115991039387,25.92513493425298,25.03339517097928,24.710537825220463,26.28927944224097,27.162760058222794,29.690686977634662,27.680142544107987,26.126930643578664,24.84478027264716,25.84779947817761,26.9119023005973,28.015252433844676,28.739996148934637,26.638154255426993,26.293046073908233,26.106819404467423,28.52413387979088,28.028556866167783,29.61471033052942,26.457256240339646,28.08933391185436,25.85840833371998,26.092553712185815,26.1030444975071,25.66605933800022,25.17199090683121,24.644540938273803,23.951609792464605,24.74595190980397,25.65924954823585,25.54299630415695,19.794576093426375,24.424283634693605,23.070407220514962,0.0,24.16990827494838,23.593667901548166,24.08282633479396,24.9914354261654,25.016382981472937,24.437675830569503,23.1957478527122,25.19675969304639,25.224525744384714,26.444024046407744,26.743096378009337,23.776507945808365,26.4543938024728,26.966736071852168,27.4085416492707,23.295943227819457,27.918657852960635,27.592298770785874,26.206350671812004,27.159954101509772,27.336220149077597,24.25571697198917,22.694146202152243,25.299852257905492,26.824383922385525,28.065215315041012,27.16640558176607,30.40353198695103,26.64473207920876,24.84478027264716,26.213018332444822,28.253601883962986,25.771117271800502,26.467602471371016,26.494036698520013,23.876177346053428,25.023367719770167,25.39954513773592,26.48370079439411,27.579611154914993,29.17633034545615,29.3542309350187,28.77994852137865,24.841712493538996,28.568925341105015,25.580199411688497,25.93863183283236,24.6729284451249,27.617656516372126,26.405114979628088,27.598631596863974,26.3785916433645,25.570386391178676,27.523247014362116,22.90383017953994,23.98496697468437,26.895230024267377,26.113531068286605,27.159114045346843,26.998327887813073,25.76729318454411,24.3309104614582,26.312996530379582,27.831549465149596
