,VCB_0.pdb_ringEdges,VCB_1.pdb_ringEdges,VCB_2.pdb_ringEdges,VCB_3.pdb_ringEdges,VCB_4.pdb_ringEdges,VCB_5.pdb_ringEdges,VCB_6.pdb_ringEdges,VCB_7.pdb_ringEdges,VCB_8.pdb_ringEdges,VCB_9.pdb_ringEdges,VCB_10.pdb_ringEdges,VCB_11.pdb_ringEdges,VCB_12.pdb_ringEdges,VCB_13.pdb_ringEdges,VCB_14.pdb_ringEdges,VCB_15.pdb_ringEdges,VCB_16.pdb_ringEdges,VCB_17.pdb_ringEdges,VCB_18.pdb_ringEdges,VCB_19.pdb_ringEdges,VCB_20.pdb_ringEdges,VCB_21.pdb_ringEdges,VCB_22.pdb_ringEdges,VCB_23.pdb_ringEdges,VCB_24.pdb_ringEdges,VCB_25.pdb_ringEdges,VCB_26.pdb_ringEdges,VCB_27.pdb_ringEdges,VCB_28.pdb_ringEdges,VCB_29.pdb_ringEdges,VCB_30.pdb_ringEdges,VCB_31.pdb_ringEdges,VCB_32.pdb_ringEdges,VCB_33.pdb_ringEdges,VCB_34.pdb_ringEdges,VCB_35.pdb_ringEdges,VCB_36.pdb_ringEdges,VCB_37.pdb_ringEdges,VCB_38.pdb_ringEdges,VCB_39.pdb_ringEdges,VCB_40.pdb_ringEdges,VCB_41.pdb_ringEdges,VCB_42.pdb_ringEdges,VCB_43.pdb_ringEdges,VCB_44.pdb_ringEdges,VCB_45.pdb_ringEdges,VCB_46.pdb_ringEdges,VCB_47.pdb_ringEdges,VCB_48.pdb_ringEdges,VCB_49.pdb_ringEdges,VCB_50.pdb_ringEdges,VCB_51.pdb_ringEdges,VCB_52.pdb_ringEdges,VCB_53.pdb_ringEdges,VCB_54.pdb_ringEdges,VCB_55.pdb_ringEdges,VCB_56.pdb_ringEdges,VCB_57.pdb_ringEdges,VCB_58.pdb_ringEdges,VCB_59.pdb_ringEdges,VCB_60.pdb_ringEdges,VCB_61.pdb_ringEdges,VCB_62.pdb_ringEdges,VCB_63.pdb_ringEdges,VCB_64.pdb_ringEdges,VCB_65.pdb_ringEdges,VCB_66.pdb_ringEdges,VCB_67.pdb_ringEdges,VCB_68.pdb_ringEdges,VCB_69.pdb_ringEdges,VCB_70.pdb_ringEdges,VCB_71.pdb_ringEdges,VCB_72.pdb_ringEdges,VCB_73.pdb_ringEdges,VCB_74.pdb_ringEdges,VCB_75.pdb_ringEdges,VCB_76.pdb_ringEdges,VCB_77.pdb_ringEdges,VCB_78.pdb_ringEdges,VCB_79.pdb_ringEdges,VCB_80.pdb_ringEdges,VCB_81.pdb_ringEdges,VCB_82.pdb_ringEdges,VCB_83.pdb_ringEdges,VCB_84.pdb_ringEdges,VCB_85.pdb_ringEdges,VCB_86.pdb_ringEdges,VCB_87.pdb_ringEdges,VCB_88.pdb_ringEdges,VCB_89.pdb_ringEdges,VCB_90.pdb_ringEdges,VCB_91.pdb_ringEdges,VCB_92.pdb_ringEdges,VCB_93.pdb_ringEdges,VCB_94.pdb_ringEdges,VCB_95.pdb_ringEdges,VCB_96.pdb_ringEdges,VCB_97.pdb_ringEdges,VCB_98.pdb_ringEdges,VCB_99.pdb_ringEdges,VCB_100.pdb_ringEdges
VCB_25.pdb_ringEdges,44.137130338410195,44.16945977109744,45.28302668160147,43.96081638125394,40.15454892741635,41.19405164665819,39.521925191039266,40.42508334975239,40.590789601038004,39.69296102187514,42.64945527035946,42.15729441943458,40.10840430459147,41.35756194800691,39.424000962000996,40.25768847663121,40.90607766020213,41.340395770240185,42.00700221741755,39.645180098101406,40.48281595689171,39.30091718399547,34.03266404826724,36.31644987592281,35.00715146359056,0.0,36.393743626664744,36.327894298175806,35.60745803252636,32.87336234810358,36.96759459457612,34.021267217634346,35.094941258830794,37.86451020279549,37.82492636432003,38.29509317419197,39.07778957853462,37.773144660146336,34.1704557121058,41.77004169787564,41.71207460383617,39.64230041976385,38.972645565787765,36.39273790949261,37.14172350971791,39.37913584462316,38.29039368256763,40.55959331677018,39.763626211638616,39.28356217402659,41.12788917479065,37.57415326343436,39.92733050346468,37.793672165766345,38.708226482049305,37.991353218725706,38.211086689199256,40.68885069409193,39.107148492070245,39.50496507776219,40.40488980093514,36.774790076697734,38.48640650721737,40.11404222267148,38.78868509634313,38.39443269373362,41.02488749936454,40.967376361269835,38.312156696830975,40.68038984138504,41.80530660252027,43.87139057148049,41.59143535096355,39.66317884374989,41.421422051796256,38.58566001821658,38.610416601644005,41.6135871057553,42.409354827753795,43.72365188550472,42.66704452447068,40.98963150685237,41.909644482548416,38.746030789756865,37.92861084586634,39.93704195682802,41.215264638428465,42.4051112963083,44.1599587950931,42.99511042778206,41.0024176979921,39.96918202793966,41.6549996737649,42.860212567727295,41.17876433076015,41.64524939756786,41.298572775457565,45.883484148951304,43.389305229271336,41.56219582751086,42.26487697495484
VCB_26.pdb_ringEdges,47.37422517919404,46.12943804628711,47.041297389960754,44.809973990878305,41.663492689568024,43.510938198565604,43.39115297918173,45.25732767255498,42.33072402024843,42.98854283195491,44.385555757620764,43.54557375284036,41.61200597657293,42.8695950371501,43.23904271390408,42.10803617172922,41.32109243157261,41.2185735573203,41.363408834547826,38.4159893181748,39.18637662874385,37.59831266783673,37.82794439176309,35.73100909424818,37.69233320677837,36.393743626664744,0.0,36.730295356148325,36.13740420355073,35.733874739825936,36.48525532607866,38.903478122422285,38.13802475826294,39.95372050429195,38.66973167928826,41.260995101616295,38.717590987196694,39.29680368625966,37.502406603967785,40.22067667561068,42.25224594718846,41.144084992225785,39.60259008716733,41.02917820347238,40.12501162285449,41.50871499431547,39.806405151276124,43.939342225470085,42.1313849139955,39.908599277552945,39.852440244783715,38.72295879870706,37.933251777483385,40.36202188267482,41.64471578653384,40.80007048564979,40.893708866237674,41.03174816283702,41.02834983515768,43.03108265049906,41.8513397697479,42.09358802128243,40.7008963410263,40.359096185125104,42.42726956350579,39.20719777411386,40.92108351757964,40.86039786015018,41.1722562424731,43.6128341527153,44.297134959016816,43.07748503308432,42.99798850237707,42.76651918731169,42.85166185514027,41.24092558800207,41.20977737908798,41.39152555535456,42.59551870217842,42.31438513723779,41.46176546702645,44.06136540744777,44.4130837069135,41.44806972176312,44.80788329333094,42.492639372854526,43.105696715453114,40.40742398191245,42.78320481659939,42.618375449164326,41.074288402308305,40.477293992756486,43.500241654100584,43.73074677509672,44.063273973795546,43.21702843603394,42.998637055969944,46.64970746930452,42.8188564330126,43.03303691113625,44.85921817572948
VCB_27.pdb_ringEdges,43.88615694318467,45.112968827456065,45.89463161775007,42.387043278677766,39.600169450133734,40.416179162884326,41.31982701531032,43.50417804792179,40.846052440841866,42.76108833251639,45.15612230100836,44.04448137813962,40.12007033359973,41.845998395298835,39.81162615797113,39.777507575669745,41.55479360386355,41.775455365848146,42.65715784564667,40.764716256871836,40.42706658191148,40.55560748496992,38.14185196683163,40.06915590453539,39.67653526935531,36.327894298175806,36.730295356148325,0.0,35.20013121385724,35.06991460889776,39.73942358027325,38.23598323494973,37.57181069107084,39.10801755442276,35.283933897531924,36.99695565406493,37.95476036576517,38.99968158073466,39.97312822875086,43.86063291638316,42.14728816640684,42.29282710343299,40.77574570634484,38.24629504889751,40.42108425423031,40.73129975775916,41.67553892467755,42.17758906822255,38.8996698408289,38.37067235183701,40.53158750970221,37.24854985406732,40.20610300631301,40.252135628534745,38.90588610809695,40.917750541399464,41.847570683533036,40.121612515571655,40.08162695265896,42.11097487345827,41.38717766344474,39.45506807134115,40.84453761181923,40.68442770830227,38.17616544184524,39.66732025605335,41.055188957122276,41.54173689362829,37.574048894506944,40.94799294668372,41.19998519364336,42.61982723102733,42.19494130693191,41.4362412810727,44.0509607837276,39.69507962462391,41.14951747798541,40.48947790909097,40.37778029575429,42.191202915843064,42.096548433074865,41.12191343682694,41.102602899836135,39.76931300740074,42.357169965598025,42.50519896433644,41.00104680102644,40.19361637605683,42.679552792637445,42.97873010955618,43.14821191800582,40.801683078617415,41.75711490129772,40.11768092051299,41.788230509921476,43.810684026369586,42.445546301955694,46.67151235346338,43.5835310984154,42.929988096849605,43.05300983408044
VCB_28.pdb_ringEdges,45.67464745873042,46.38439373939056,44.623860085036306,43.510247209139635,42.246088885763086,42.29561904001665,42.45299848785745,41.75021688592516,42.70657855473624,43.235757411594555,42.68718869205816,42.160756774098715,41.30496601941381,41.81976057712041,41.06001771147006,43.332498735049874,41.18712280515991,41.979297730053815,42.92710546312519,38.870625029655486,38.22391317129059,39.80650366717473,36.88284461073362,37.264701153634874,38.96053530878192,35.60745803252636,36.13740420355073,35.20013121385724,0.0,33.063878229466404,34.9443628748905,37.68410146557796,38.118825797423156,40.91449184215206,38.12103188392763,34.57592447609904,40.181635536929804,39.42086195529566,38.37833675429597,42.121517330483556,44.24704857037978,41.363946074551336,39.51949961314295,41.303911096837176,39.48745698648194,40.40742398191245,41.833334635314976,39.56005335374012,38.597413755119405,40.400985772826466,40.693819286282036,38.75868024220704,41.42389404463753,39.69140218494944,42.22303060801648,40.29965103618576,43.56944223072291,44.616555638429155,43.68091869400272,43.880229144842986,41.88439323320998,41.84364505881728,42.79755251284038,43.73627640344284,41.51425720398069,41.744862572516176,41.00953712340896,41.4879461193564,43.00468637380045,42.83276493099637,44.07067012358241,43.90807390729377,43.208417238559456,41.71409065863871,43.624162320053436,41.636606149848056,41.96208476391764,41.35915280439352,45.01730483052934,43.72699021431295,42.83892921408232,43.155764893846936,44.52288829017445,41.44613534548497,43.126151274456234,41.791056157121396,44.05137622454825,43.276201654369295,45.32253812259027,45.17494437327563,43.56289120565904,41.90535034813061,43.89040619533262,43.50133346314689,42.63141926439627,43.65436637615659,42.97873010955619,46.86028926756278,44.34215352822532,43.19823081990171,42.99431993695173
VCB_29.pdb_ringEdges,47.592350312617214,44.287139922637145,46.839028100259675,43.966317073835555,40.40697107612552,41.06750911622103,40.76426732073181,43.04018490132072,42.084467402049505,42.217581444305196,42.15729441943458,41.57734216209138,39.16937134313144,39.941613160632905,38.32641597149475,40.42300300711582,40.18481270471835,40.270707064745686,40.32028633574026,37.97656656206745,40.64721489144583,39.130862511213095,36.00163394984768,37.66467112534495,38.178425280028854,32.87336234810358,35.733874739825936,35.06991460889776,33.063878229466404,0.0,37.90208690456416,33.88221299293294,35.438479634148486,36.27226984781701,36.27133284091785,36.721527585808495,38.522177637493996,38.35983738473104,37.13344011437226,42.024269365287935,40.85296446871825,40.0027776813339,39.26997223011814,37.380805485387626,39.42086195529566,39.4988430927349,40.59124045582893,40.60163019790795,40.07444053650316,40.96541928678446,40.8250958744624,37.14840988923318,39.54655842452545,39.2177319727866,40.55363053896742,40.25367275087633,40.35749829765614,40.992650385415686,41.68588837676792,41.453462370273314,39.90448290595043,39.48643075168517,40.79521096247416,40.42216221650056,39.21417644152344,40.81118647107036,40.16312055509774,39.98043094299763,39.927930717933855,40.898791071511084,41.31479660243601,42.44064931874812,41.1243398606718,41.484805733591394,42.87490035685247,40.748273417316454,40.90508701605283,40.114433262745834,41.188180718949255,40.94799294668374,42.329262322910225,40.56364320825734,42.46680107919348,40.919124229006286,41.20594960954554,41.7281376623363,41.51521232067236,40.746754953194625,44.61920217366496,41.77249306027346,42.65083448090106,42.314385137237785,42.65570733432663,43.263593957177314,41.359152804393524,42.69183285585895,42.3423025854204,45.471147690938714,43.78781279099944,42.79082221961787,43.79708608406892
VCB_30.pdb_ringEdges,47.86329479994834,45.814744893682544,45.26226647975705,45.21063749737885,43.61099579519334,43.86806323143942,44.08164340633249,44.51654609038082,44.470665467766224,45.96142173150986,44.80732899901699,43.55525876916364,41.91340798674316,43.58615038572033,41.856076675724154,42.586781833429356,43.56416148139829,43.52954071699683,41.32650164920927,38.356031927001865,39.40015372165143,40.03105548258892,36.30081293315404,36.165041679105194,37.236791607729494,36.96759459457612,36.48525532607866,39.73942358027325,34.9443628748905,37.90208690456416,0.0,35.7389104027473,40.03670429283374,39.54074041422908,39.44296232141363,39.41613086731143,40.97493787388903,40.16449835494747,38.4083891526119,42.608845624942724,43.024388888346685,42.19104800298775,40.6031540893606,41.9957669824525,40.45667415470695,41.60306256533066,40.31973518950288,42.29934820287192,39.03165577458186,42.05585040606015,41.44994093464843,39.938591206227215,42.367126648845435,42.557273980219335,42.40511129630831,43.46615140638511,43.98323110841663,42.717535036144994,43.03865618169242,42.403128096063384,41.01133272358641,39.00850697678311,41.29751768956901,44.53478726443475,43.573212374133185,42.735035093010936,43.44788278522354,42.067504626894305,42.818337447716225,42.889064986600516,43.207902932415024,42.94465202158362,44.03412224137813,43.02582697046484,44.88010656339421,43.144404636246016,41.77108484839445,42.519578983685804,44.26772382389933,42.90664741222351,44.417704374197946,42.24453142987685,43.75378726215756,41.70857500272785,45.4939197258947,41.52970430751084,42.873365743735164,42.830669279580775,44.14528400880293,44.86185039557597,43.01919316296115,41.7140906586387,46.32629372393269,46.00655442552659,44.7607243025306,44.73798812753379,44.303577413991825,43.81931608176518,42.51614585015999,41.69697721054533,45.702352356232765
VCB_31.pdb_ringEdges,47.04643791257151,46.18354024951121,50.22094104444866,47.302622827509936,42.94177037223233,43.55718951183536,41.9513672164446,43.71436301456388,44.78975334110812,45.245127567810634,45.75586441692814,43.81889844081495,41.18109217761449,41.78124377223217,41.07534922219768,42.34068692242943,42.860060072932036,43.610775986389896,43.39487836611128,42.912709697649916,42.03940469180033,39.74652805434369,39.256377581584,39.50213033057327,39.569051086948896,34.021267217634346,38.903478122422285,38.23598323494973,37.68410146557796,33.88221299293294,35.7389104027473,0.0,35.765198941676395,35.294651412085834,38.83294201603733,38.54584458895995,37.33819996291451,40.68771554263566,40.17352340249495,40.9963599000505,43.839199140308445,43.750032679726424,38.5887201733711,40.18719812634605,39.76603689873824,40.83738942106452,41.37128765539937,45.01522376230485,41.9780521552049,41.05450970215738,39.478738658931604,40.095093935969395,42.450586422117944,41.93620011606078,43.14297050667049,43.43623779533216,42.130723010064365,43.89640210366979,42.77703250348167,44.98730878892094,42.94544342664442,41.60224562398779,42.51577689991159,44.15139333893178,42.187309266897245,43.675741211459446,43.415106353606866,44.64567841692179,41.8567429227906,43.563801406997634,44.3709555829758,44.93861220712543,43.617469666759945,42.20223124954523,45.28885745988514,42.999001863067114,44.23695356828026,42.36911153423494,44.123218239375625,43.17711408637558,45.12994551925376,43.888073128846415,44.40799158682597,42.212658015481935,43.52927044668818,44.24880141896792,43.02885488763538,42.62034863357013,45.98220741431209,44.575313859405355,43.216383159867576,43.975552725040004,44.57127654454675,46.083423453681654,43.560540597744684,45.158737214862036,45.04932179662108,47.246122363971615,45.45504614499451,44.57858841038281,44.90408077879161
VCB_32.pdb_ringEdges,45.494934957133616,45.79274138330988,46.56299408651319,43.154977345803125,41.302107116799576,42.52912881056495,39.8999729716357,43.134627370957766,41.181769344719285,41.27934488004253,42.802775142657055,43.87280089021075,41.53240066515417,41.71897892583643,40.75740439566656,40.908271904831864,41.08478931251852,41.27039272776726,42.69473137456161,40.37316134343146,41.09422723427921,39.73747182026897,39.8865930484279,40.74217783165541,39.014236829409654,35.094941258830794,38.13802475826294,37.57181069107084,38.118825797423156,35.438479634148486,40.03670429283374,35.765198941676395,0.0,36.11044544383946,34.6880401683196,37.380210998494114,37.533903337944174,37.380210998494135,38.323744182839484,40.98757981811575,42.521464527151146,41.09422723427922,41.29857277545756,40.6693345315833,39.631956032951784,39.23629327854066,38.49060661233625,42.26860885003965,41.86261376661224,40.70044670093655,40.626295186325486,38.132825994157,41.154568093293584,38.940869088953995,41.46430861462533,39.944253092526694,40.82455154333726,41.53686972848296,40.30073224654669,41.93538966455526,42.659629730162955,41.13240218859003,42.037694465697,42.61095218588021,41.365673622562596,39.52419627902979,43.58353109841539,43.68787091813336,41.278426529266234,43.74938530536123,43.737691078920015,42.283223906948585,40.87937513645292,42.05747701121674,45.12156419668498,42.22785996072676,40.70196689267567,42.48899896066914,43.7428014619385,44.87975704694267,45.23182599441104,44.04806248041874,45.4547010494466,41.018450601654294,41.60970223711584,42.77558605708679,43.87603849269716,42.1086984322733,44.54892294935669,44.310933453600576,41.114527326706316,42.36449370401341,44.227831614545885,44.38668469009354,44.11175153055802,44.66533994712903,42.8512957936894,46.99676899847801,44.52121474186785,43.186518512883424,43.293757694818964
VCB_33.pdb_ringEdges,47.71094885372626,43.71217007466196,47.43782997164087,46.301465506623124,40.51046826705028,41.57629415056279,39.47873865893161,44.6014058416337,43.90651586127347,43.63232197233118,43.60288211776879,42.96104533320865,39.27612988934845,41.41751915851784,37.75334465553667,39.73591472949857,38.81002273799577,41.24484519187781,40.09270303435915,41.61528334973669,41.54001666765987,42.020951305079734,40.506864852983476,39.74652805434369,41.69927612836502,37.86451020279549,39.95372050429195,39.10801755442276,40.91449184215206,36.27226984781701,39.54074041422908,35.294651412085834,36.11044544383946,0.0,37.790293966609866,39.2972028585426,38.172090547047944,38.04137181410408,40.339182852440345,41.45323112099192,42.1080361717292,43.29505599532528,41.40269322804919,39.63493540520996,41.11973059260868,39.9715803179643,41.83562606013136,43.89336454386238,42.18281614844498,41.35562333830007,40.927535728747344,39.69639683357458,41.4989303481858,39.178158514345284,42.77269301755339,43.361187628945274,41.29204136075818,41.28128707186069,40.758238270662645,42.43946861981227,39.71139895510709,42.649884362862956,42.555881498436115,42.56113378344692,42.36340345238709,40.44471737320829,42.04059662642629,42.42952891262502,41.91598610396208,44.58275211886746,41.8391150341515,41.90535034813059,41.05806505282922,40.258695051294424,43.722236755775775,43.090662895320776,41.05012611467236,39.67295495825623,40.89174826603439,43.26165011150611,43.79156413425563,40.250598447492266,43.16230704509832,41.85965762902481,40.94541773038189,43.56509165982531,43.41280796521738,42.9104757892741,44.28425707671529,43.34559906848295,40.80860262163221,42.942196543827606,41.768184825493194,45.05518281963443,43.89549879902063,43.821235190199474,45.087172888099786,46.623042168033024,43.56054059774467,43.84896835894542,45.272132853134956
VCB_34.pdb_ringEdges,45.90700080937061,46.49259786001885,46.78781659935721,43.52949066706629,40.89448668701368,42.25100841895146,41.52739600235474,45.47571834073292,40.52156691961602,43.14023340875774,43.24135033836217,43.69249847122453,40.32182086008482,41.88630737004689,40.81907580887975,38.424472503158334,40.300040275257395,39.96662005917254,41.928583331873625,41.33686470261465,41.503938443454835,41.9852863531084,39.69554065272852,42.27286608418788,40.82097585453806,37.82492636432003,38.66973167928826,35.283933897531924,38.12103188392763,36.27133284091785,39.44296232141363,38.83294201603733,34.6880401683196,37.790293966609866,0.0,33.409742489971194,34.61106652395913,36.73377103756874,36.11947012352698,41.42875344733944,38.83886605373374,41.09627359875478,38.44512825716988,37.0530091921841,37.636745591727035,36.99084265175838,38.73297222335131,41.27348608483144,39.68077411571832,36.486628702499694,37.85336920160287,37.99193814264317,38.93306920852305,39.39268812858099,38.49439876635877,39.46592253317206,37.42923024440195,36.61748335352895,38.50228751374198,39.11174984624009,38.895917198694164,39.28299648239895,40.01812225645359,42.03806761187187,39.72116320175205,39.13720905861336,41.29955398114365,43.017977698036475,38.93671755369488,42.38359940956739,40.63476730246517,41.55935461995315,39.886298093444715,41.36417782298691,43.49384049747792,39.7016323070367,41.32959080674194,40.65339974313816,41.65954971898611,42.34853826061135,44.02504733703677,41.742848003905166,41.48524687236424,41.153064620619084,42.261423150554755,41.95756752681082,40.61079414770405,39.968724156212254,42.602740100283384,41.90186688921805,41.72732316972515,40.7953070905224,43.45502269958396,42.69670103025652,44.71621483624316,43.718120660363255,42.33460447888284,45.26226647975705,41.76922802238583,41.447628187303394,41.624831285192045
VCB_35.pdb_ringEdges,46.649707469304516,46.769913797240584,46.2210658477775,44.92647103394922,41.68843875615793,41.49310255829104,42.94415484940708,42.39450574835215,42.552543452164784,43.32455416347707,42.05681394409883,40.7870819824719,41.45196973856583,40.80319949862539,40.68733001229517,43.89358293752844,40.74881876738053,40.29612608896521,42.0834320195569,41.53919848640859,39.143387602867556,40.310667211887484,40.21158635965405,40.32866067029374,40.780158787853324,38.29509317419197,41.260995101616295,36.99695565406493,34.57592447609904,36.721527585808495,39.41613086731143,38.54584458895995,37.380210998494114,39.2972028585426,33.409742489971194,0.0,35.943940859783176,36.544895837376615,38.32891705165882,41.9768584446261,41.12478486610267,39.26997223011815,38.45247186583188,38.427137288305694,39.38259903502833,36.134244978008304,37.77362914552334,37.52895759213238,40.462360464746595,38.98522148908969,39.859065443625475,39.28860867022187,40.06367480917957,38.78492171586077,41.10547567805241,41.47888141555704,39.348008783253235,41.07685553936892,41.205854439474386,39.58622590050425,40.50349779134312,42.09986053516822,42.591293718946844,44.6032033786139,43.300641262792745,41.05262046518868,42.671415176938055,41.792974568838126,43.030718115377304,42.72479700205851,42.955841946101806,42.287912435190826,41.262589681084556,41.90616138058672,45.0735540237417,42.464020397537084,42.56879092462363,41.024887499364525,40.28650119642113,41.78674983620578,43.92141923410641,42.36954346588632,43.72776746026294,42.57542327055213,42.7988658656977,41.92939391493845,42.8203014177578,41.85764858539052,44.09375039083678,44.268639218985044,42.047592083257335,41.95055705795541,43.31338907546511,44.025047337036796,42.1897363846843,45.83464644583638,44.405332463548376,45.437979948348264,44.42873905514884,42.76240280529058,43.42782056618254
VCB_36.pdb_ringEdges,47.30812179530668,46.638946015139105,49.12162665051961,45.920856421306425,40.62241243644777,44.83245984036228,42.69670103025652,46.88972833247907,42.536791713027434,44.70663512724793,46.626425226600546,44.17983648758473,43.679083202010986,42.76231109919889,43.34430228190341,41.19886412546784,43.102825832783246,41.16142831374893,40.389303789078284,40.00408475875462,42.94442880213471,40.294039088389354,41.14491103045075,40.90402178052122,40.3221126292328,39.07778957853462,38.717590987196694,37.95476036576517,40.181635536929804,38.522177637493996,40.97493787388903,37.33819996291451,37.533903337944174,38.172090547047944,34.61106652395913,35.943940859783176,0.0,35.323984458093676,37.31742191274083,38.3221296500473,41.29204136075818,41.522831475816616,36.14093690348161,39.12008215593,36.982030612654235,36.17423341825911,38.278067578135946,41.19095232422904,43.52178229081464,40.05918279697752,40.37371176034219,40.37371176034219,39.06278951962428,38.983064307879225,41.807599563519794,42.17185506326617,38.44512825716988,40.17330647801983,41.37983890179046,40.71125809831621,41.19705554552316,42.65133507221399,41.10260289983613,43.3532483146714,42.52767393249881,40.5465922586702,42.088370565028725,43.7581190723443,40.73227323374764,43.29454271838318,42.9289731070538,44.249431639691565,42.161190840296484,41.46759766098616,44.55484979800609,42.67853184693713,44.3421535282253,42.429097591630345,43.10161272629888,41.82133385177495,43.3344394026764,43.37764451388516,44.309537080099695,42.19693429168241,44.58325056494676,43.56651189394981,42.63999370521569,40.32990316532662,43.46430684479987,43.530691849517055,40.652327912505655,41.19653728283319,42.75520837438708,42.919512247815895,43.49384049747791,44.60181615536867,44.04257199742261,47.58290094008189,42.647636687543255,43.805939649594144,44.02454257097834
VCB_37.pdb_ringEdges,48.5550156264383,45.124181113156,45.84898960167565,43.98296362598393,41.10065226438308,41.96185631762397,40.31174812678112,42.94177037223234,39.93098621535315,42.23491725212828,41.957131354034445,42.11577569143785,42.039404691800335,42.14772237131363,41.91732707804968,40.33743294673113,40.07938745134398,36.17019801439954,37.787272932069385,37.091149576500314,39.269972230118164,36.82603512116257,37.12083548379873,37.101110154922175,39.046667793746614,37.773144660146336,39.29680368625966,38.99968158073466,39.42086195529566,38.35983738473104,40.16449835494747,40.68771554263566,37.380210998494135,38.04137181410408,36.73377103756874,36.544895837376615,35.323984458093676,0.0,38.528929797913555,39.0636595688458,39.0466677937466,37.93383759730077,38.48520639299097,33.53429616985932,36.804967932169404,36.3249915470499,37.13177382580829,40.80844246029074,41.25070805492535,39.92733050346469,39.50339882236113,38.92773036950827,40.01982079726099,38.9626937373172,42.65752557307367,42.072880019265064,40.37563276448929,39.869788060635635,39.704749116403164,38.46150212835558,41.21331933528061,39.51720620257266,39.54882809795471,42.443339136277245,41.90964448254841,39.78856975595385,42.816983985879524,42.11297183189718,41.18167411876799,42.42287375773744,40.31220210239363,41.30999762938069,40.86435396328449,41.51409976505376,44.55443905174538,40.473924471090115,41.21918668244842,41.939680723297336,41.03078179204285,41.61402687935252,42.52767393249879,41.27348608483145,43.04818195346832,40.69381928628202,42.93273859856824,40.07335322061568,43.45865237476816,43.64455359862827,43.96341319036105,42.92030411642756,41.88291595910531,40.9742679227864,42.968266144037514,44.64617616046911,42.371528238060556,43.62870674553152,42.720951985672045,45.23615112044488,40.973821282632315,42.70999638082024,44.101556397574676
VCB_38.pdb_ringEdges,46.94082864986002,46.0026427203363,45.06054991942954,45.71083689916206,41.469089730184734,42.95728232296788,42.899477171781555,45.39686052508231,40.86631587775542,42.07862751143617,42.55202121878497,42.9402381489389,40.89264333431023,43.652350095330746,42.39587269754566,40.46518178408663,43.16179218951524,42.16839361985832,40.90212559263452,37.707878432239696,39.58668819632357,39.78645613149369,35.83858754608607,37.23029665617446,38.89000185148769,34.1704557121058,37.502406603967785,39.97312822875086,38.37833675429597,37.13344011437226,38.4083891526119,40.17352340249495,38.323744182839484,40.339182852440345,36.11947012352698,38.32891705165882,37.31742191274083,38.528929797913555,0.0,38.251307523183016,40.68222139036788,37.36336327249838,38.75057382384888,38.65504671017201,36.48975741922878,37.10160341595576,34.62279778356532,37.69010202758376,40.081387788583704,40.79604406470044,40.484796360898834,37.77913107918235,38.763221793788325,39.30162674653239,39.790124786196536,40.643859456833624,37.59831266783671,39.00126806496661,41.55786579157227,38.67350626909813,39.701072572396534,38.61136455458271,40.29965103618577,42.48745040910081,42.9175528178074,37.398134703522764,41.110976858993006,41.49608480888572,41.034243630494785,42.14676091157772,42.289808307797344,42.77755198989736,42.61837544916431,42.86874124621417,43.03303691113624,41.0990514019946,38.660828948550865,42.65133507221399,43.13583954897339,44.0452530214721,42.27059836149456,44.0812875589409,44.331922922181256,41.78473728710653,42.31239768461904,41.31276106216487,42.66325558260086,42.33394575235065,43.18851618524571,43.14720206168231,41.468038982819245,41.25822820160261,44.15960357878341,46.010124868489015,43.465148936973584,42.85064501005537,42.032749966148785,46.05338381943342,43.591428471266966,40.93306082385717,44.51291457846992
VCB_39.pdb_ringEdges,49.526419524702455,45.844199543762215,49.02175054140561,47.1924627488863,43.95749581025406,46.88106678242251,44.682077138705196,48.15185673667788,44.511876949219875,45.76807118362417,48.158869260533585,46.43992535164839,46.39594678412814,47.36695850664198,45.888270106132126,44.95281476788257,45.77519188076812,43.49797781591784,43.35554986047012,42.45327561003735,44.54245728615937,39.710938111111055,41.96289469984664,41.198864125467864,42.91834472257167,41.77004169787564,40.22067667561068,43.86063291638316,42.121517330483556,42.024269365287935,42.608845624942724,40.9963599000505,40.98757981811575,41.45323112099192,41.42875344733944,41.9768584446261,38.3221296500473,39.0636595688458,38.251307523183016,0.0,45.33532290905161,42.995110427782045,38.92134966435505,41.98609584146541,41.498930348185816,39.25906359140622,39.73832709768844,41.68023308554503,41.86543439342168,43.98747098306341,41.13376870777318,42.48608640633268,41.409585999333174,40.85843566151165,42.790822219617866,42.27249501061727,41.65105589917672,42.53058363886293,44.58275211886748,43.541801216291546,39.960568800050055,42.58598376311037,42.475634435487535,45.402187234366764,45.49576819603428,42.28446049234336,42.747523466596725,45.959193797904945,46.177737517832156,46.274976180213336,45.44691653151211,45.45865990489151,45.60152311793311,42.70999638082025,42.54445323528474,43.36533760328206,43.128798339246245,42.40935482775378,45.17267765032559,44.43787859997638,43.398663674295356,45.485394720697,47.14299389769758,43.59513674382069,45.03569148603448,46.05594778958948,46.86848051975811,44.10703953814152,42.92514637972874,45.30391202141877,42.96444291643769,43.57876199173209,44.197388501209005,46.877953066021746,46.08867081335776,43.03917251028853,44.27689660516821,48.1872708492132,44.52386694424522,44.47255646876069,46.99749216875846
